S_final T_final U_final q1 q2 q3
1.610550991472701639e-06 1.031345883534168492e-06 5.580441378438046182e-09 -1.008015549815617640e-04 5.718927582479338412e-02 5.708847426981182582e-02
1.600615813632944576e-06 1.037795999462281182e-06 5.615346524535034519e-09 2.989022464073426422e-05 -1.609134265028373534e-01 -1.608835362781966261e-01
1.592758659307033015e-06 1.042964200311094825e-06 5.643315443743929739e-09 1.225671287542542953e-04 -2.600010794893670152e-02 -2.587754082018244722e-02
1.587264105441021205e-06 1.046623447209160487e-06 5.663119731806477692e-09 -5.393605688037289569e-06 2.514291741499263821e-02 2.513752380930460092e-02
1.584058907339371920e-06 1.048790353462675938e-06 5.674846027125383174e-09 -7.120908091172786780e-05 -5.583543795903977980e-03 -5.654752876815705848e-03
1.582803848755554971e-06 1.049670967627673346e-06 5.679615719737685971e-09 -9.288961052918154326e-05 -2.017944223062784204e-02 -2.027233184115702358e-02
1.583502082499388279e-06 1.049257094944144276e-06 5.677381144722267622e-09 -1.539128488221470914e-04 -1.387901298666971428e-01 -1.389440427155193003e-01
1.589898468903789201e-06 1.056095505753853646e-06 5.604532176300401285e-09 2.223442459157558282e-04 1.325288649505491634e-01 1.327512091964649088e-01
1.589955741070764825e-06 1.056144199231007555e-06 5.604729537760788538e-09 2.426057548334040193e-04 5.358584672769062252e-02 5.382845248252402653e-02
1.587546446408750119e-06 1.057811130269268588e-06 5.613397352792649073e-09 7.869899450091769055e-05 2.725025670308056647e-01 2.725812660253065789e-01
1.582080681385646873e-06 1.061516339702250029e-06 5.633040397007022670e-09 -8.901026047893750848e-05 -2.608216641520417767e-01 -2.609106744125206934e-01
1.574139011549320611e-06 1.066924227688297711e-06 5.661700078707973192e-09 -1.786378642166068509e-04 2.364311852367109168e-01 2.362525473724943204e-01
1.564492351121213069e-06 1.073557158177449379e-06 5.696841509399931184e-09 -5.470738849565857931e-04 5.648145003989668567e-02 5.593437615494009640e-02
1.553284539291244176e-06 1.081349939471704306e-06 5.738238612872096445e-09 -7.159476856171929915e-04 -1.981591346870459347e-02 -2.053186115432178646e-02
1.543807588041650030e-06 1.103038644136913625e-06 5.668942410980334604e-09 -7.103137648256652170e-05 5.895718750994483059e-02 5.888615613346226407e-02
1.532681483835222572e-06 1.111097895530721123e-06 5.710355083270599061e-09 -6.738120544377834698e-05 -1.759990825966362138e-02 -1.766728946510739973e-02
1.525998584599553456e-06 1.116015944312792553e-06 5.735624563433726952e-09 1.960995768682943785e-05 -2.183143198617294445e-01 -2.182947099040426220e-01
1.525079438378928204e-06 1.116740653737962440e-06 5.739343412856512989e-09 1.147673409587560145e-04 -2.111106786059533391e-01 -2.109959112649945900e-01
1.530306254311913120e-06 1.112867202504127964e-06 5.720361465448449450e-09 8.275241522594581345e-05 4.721723121899223941e-02 4.729998363421818175e-02
1.540864150505752905e-06 1.105293271619129918e-06 5.681425713184515917e-09 9.878474461758046665e-05 -8.304131054882901708e-02 -8.294252580421143661e-02
1.553991575806106965e-06 1.096006993976755861e-06 5.633689776742625680e-09 1.381541935394740850e-04 -2.610329697012758743e-02 -2.596514277658811334e-02
1.566298895648109647e-06 1.087445563300842768e-06 5.589678285323089496e-09 2.160230847617766736e-04 7.954896503065889135e-02 7.976498811542066802e-02
1.576041660165965898e-06 1.080773499010662023e-06 5.555378037014667797e-09 1.923160504908767721e-04 2.754005232668141900e-01 2.755928393173050495e-01
1.583078697902404599e-06 1.076019411671840226e-06 5.530936266815173551e-09 8.224854418819455004e-05 -9.824384723046364343e-03 -9.742136178858169793e-03
1.588344447701959793e-06 1.072502147844962330e-06 5.512851677687747790e-09 1.297240603283025817e-04 -1.323163256479116257e-01 -1.321866015875833300e-01
1.592456110364935494e-06 1.069782867158518522e-06 5.498868864869065029e-09 -4.458727306724113992e-05 9.206222414602471815e-02 9.201763687295747007e-02
1.594009770145268034e-06 1.068793679633576285e-06 5.493722788464182596e-09 -1.636607291795322272e-04 1.493169431196808006e-01 1.491532823905012684e-01
1.591287249674144977e-06 1.070672654234577606e-06 5.503369681080283417e-09 -3.267022422392129588e-04 2.624257778110568040e-01 2.620990755688176188e-01
1.584021497767902649e-06 1.075633923876126035e-06 5.528865336615692762e-09 -2.947976078345286577e-04 6.802279072491757006e-03 6.507481464657228348e-03
1.573980836732444032e-06 1.082546106160908068e-06 5.564388609485628350e-09 -3.049512777672028219e-04 -1.478064452731064904e-01 -1.481113965508736863e-01
1.563906437643239492e-06 1.089570571990627255e-06 5.600488840621571807e-09 -3.153504043132866752e-04 1.774435977433608258e-01 1.771282473390475287e-01
1.556562288604823080e-06 1.094762540313281852e-06 5.627169248070627573e-09 -2.043527696190435006e-04 -1.412786426632361980e-01 -1.414829954328552519e-01
1.553955676821447058e-06 1.096650032637594125e-06 5.636865818046325317e-09 -1.290585802320304287e-04 -1.451540267645015092e-01 -1.452830853447335535e-01
1.556842758435828689e-06 1.094667382918465274e-06 5.626669578313017832e-09 1.113490432492723892e-04 -2.010934115673421729e-01 -2.009820625240928971e-01
1.564744978986641897e-06 1.089189697827909366e-06 5.598510398041747981e-09 2.220317565018274653e-04 5.258273252545286880e-02 5.280476428195469973e-02
1.575340890885064802e-06 1.081914014692640633e-06 5.561108560068761701e-09 3.378655601474628289e-04 3.912060189860255832e-02 3.945846745875002115e-02
1.586260264520478899e-06 1.074516429029494567e-06 5.523080009999558866e-09 2.158310069269170350e-04 9.693932604906407846e-02 9.715515705599099550e-02
1.596196589232817885e-06 1.067877341359797408e-06 5.488949610764242790e-09 2.722928083290811208e-04 -7.752532852134130792e-02 -7.725303571301223027e-02
1.603943681216028726e-06 1.062769024190073227e-06 5.462687359833837726e-09 1.430202976994733588e-04 1.127245883266496662e-01 1.128676086243491361e-01
1.608148720259099993e-06 1.060039509424739034e-06 5.448652163396411354e-09 6.152178116339973579e-06 1.741071843461927671e-01 1.741133365243091036e-01
1.608178719746617936e-06 1.060136715319969777e-06 5.449146595000798412e-09 -1.162346249506777951e-04 1.725600124211457143e-01 1.724437777961950469e-01
1.604969137230184854e-06 1.062306283250902386e-06 5.460293057826278904e-09 -7.954882726038739471e-05 -6.874655070128987688e-02 -6.882609952855026081e-02
1.600351883786777149e-06 1.065420878894610076e-06 5.476296803344170463e-09 -1.680580649207237542e-04 -1.278145396667618172e-02 -1.294951203159690548e-02
1.595075287275262643e-06 1.068995202067854555e-06 5.494663515777087145e-09 -1.340665933665420584e-04 -3.827662094242079149e-02 -3.841068753578733008e-02
1.589939935323524377e-06 1.072497961965438429e-06 5.512662495008257244e-09 -1.606264523014919177e-04 2.889104999283702568e-01 2.887498734760687857e-01
1.586393815667687142e-06 1.074945474483032470e-06 5.525237488638926027e-09 -1.264943691663307501e-04 -2.294052699370912052e-01 -2.295317643062575463e-01
1.586292355729646110e-06 1.069877771867696590e-06 5.567211564563396384e-09 -5.600880372086045056e-05 -2.245323574596334026e-01 -2.245883662633542666e-01
1.592608575039967551e-06 1.065686195220911298e-06 5.545370322104033594e-09 -8.987927326870731592e-05 -4.996917403840051009e-02 -5.005905331166921740e-02
1.604074077212775638e-06 1.058120153206893965e-06 5.505969611975170696e-09 6.492387355233608659e-05 -4.418076862295627905e-02 -4.411584474940394296e-02
1.617622058575665776e-06 1.049308970320568499e-06 5.460089907549670296e-09 1.424270571942116981e-04 1.389452849097700948e-01 1.390877119669643169e-01
1.629743909426568518e-06 1.041554820995188665e-06 5.419710742726319140e-09 9.643858158564500016e-05 9.003080459913981315e-02 9.012724318072545815e-02
1.638057001703881645e-06 1.036319167624522581e-06 5.392437080865275033e-09 2.713153305116400293e-04 -9.461929636078281192e-03 -9.190614305566641162e-03
1.641543510090269090e-06 1.034166586403886173e-06 5.381221939914882404e-09 3.175685861242991126e-04 3.237802612577631578e-01 3.240978298438874639e-01
1.639521582322085629e-06 1.035486043957341792e-06 5.388116725330870995e-09 2.538951489212092072e-04 1.951398709422136335e-02 1.976788224314257256e-02
1.631347516036190484e-06 1.040724773482722615e-06 5.415346809029384176e-09 1.395672223100420661e-04 9.286867156647105048e-02 9.300823878878108908e-02
1.617635262608259855e-06 1.049597380532770489e-06 5.461485511638490920e-09 -8.321703132395733005e-05 2.812077986082250902e-01 2.811245815769011225e-01
1.601161114712303665e-06 1.060447801475388891e-06 5.517914674207612120e-09 1.606751151455448889e-04 -9.629727719175384948e-02 -9.613660207660830459e-02
1.585580172969509441e-06 1.070920315214238655e-06 5.572376122015309579e-09 4.006600364016288385e-05 -7.737091135384410734e-02 -7.733084535020394445e-02
1.573199411383900650e-06 1.079400494124996105e-06 5.616470606161205915e-09 2.440094315797475266e-04 -1.628959044630846620e-01 -1.626518950315049006e-01
1.564771738809021503e-06 1.085264974924640444e-06 5.646969694598124616e-09 2.311662711669791592e-04 -2.351840633340174236e-02 -2.328724006223476320e-02
1.559786071802723444e-06 1.088779500695595128e-06 5.665294987206227761e-09 4.406485254104877680e-04 1.762368078121774317e-01 1.766774563375879126e-01
1.557499433292787180e-06 1.090423492974823810e-06 5.673889101204845079e-09 2.984849864241349848e-04 -2.370874367485118484e-01 -2.367889517620877238e-01
1.556658695183137041e-06 1.091065234778447113e-06 5.677196913245548068e-09 3.972507451375645315e-04 -3.181968102434318268e-02 -3.142243027920561815e-02
1.556678061543330761e-06 1.091158114404339567e-06 5.677919314253516773e-09 2.006105429547960783e-04 1.549003544610254579e-01 1.551009650039802401e-01
1.558010468786854237e-06 1.090277722335795877e-06 5.673306834377086046e-09 2.254350750154100747e-04 9.782339659156491507e-02 9.804883166658032168e-02
1.563936231273245841e-06 1.096232523627677576e-06 5.607857362887655605e-09 6.642490103893859688e-04 -3.107676321093038041e-01 -3.101033830989144424e-01
1.562872704703579639e-06 1.097046280455474178e-06 5.611850049868549656e-09 7.449359109283348879e-04 2.339103188172533265e-01 2.346552547281816614e-01
1.557205341312945950e-06 1.101082309273671285e-06 5.632559461217523742e-09 5.776451028031669155e-04 3.994117638333314346e-01 3.999894089361346050e-01
1.546307169970690634e-06 1.108887333294148482e-06 5.672539816452119743e-09 3.633303315569470782e-04 5.000994547058823514e-02 5.037327580214517875e-02
1.532132396824531416e-06 1.119179105787486454e-06 5.725359811470808553e-09 2.995909218008324659e-04 -1.092832272675163807e-01 -1.089836363457155483e-01
1.518571425500240459e-06 1.129220405327910313e-06 5.776769956671045049e-09 4.491172901664383654e-04 -1.869072494502876935e-01 -1.864581321601212482e-01
1.508737390248450597e-06 1.136630935402789509e-06 5.814694191567516111e-09 3.543859269233007314e-04 5.415139243221034349e-02 5.450577835913364422e-02
1.501206730988108803e-06 1.134784314663745373e-06 5.877673166988120710e-09 2.019844079923505120e-04 -2.755699074081618960e-02 -2.735500633282383909e-02
1.503051514327053968e-06 1.133441182863812157e-06 5.870733898304683878e-09 2.224991901349018808e-04 -3.008022522166982071e-01 -3.005797530265633122e-01
1.511331114933447287e-06 1.127280148846546725e-06 5.838849212763650908e-09 4.645011139309020154e-04 -2.717487290291558111e-01 -2.712842279152248848e-01
1.527162521307066236e-06 1.115641514630468846e-06 5.778595855359944462e-09 4.337602901134489375e-04 2.710200266888698195e-01 2.714537869789832580e-01
1.549802244073422147e-06 1.099390477093478645e-06 5.694453162390132518e-09 3.917845201869725458e-04 -4.346255689732938521e-01 -4.342337844531068969e-01
1.575398767788629879e-06 1.081573977345669371e-06 5.602198270003694495e-09 4.924056204661728109e-04 7.542142560248166205e-02 7.591383122294784180e-02
1.599091466000039207e-06 1.065594752382284638e-06 5.519456211447941773e-09 3.880720929851123879e-04 2.896591627457780760e-01 2.900472348387632127e-01
1.617001230682894005e-06 1.053837793970456189e-06 5.458582022365429550e-09 3.317262770575618580e-04 2.973341061833423282e-01 2.976658324603999040e-01
1.625736859687815038e-06 1.048221412569238472e-06 5.429504061037512178e-09 1.985045906188580289e-04 1.016437563337575511e-01 1.018422609243764126e-01
1.624771757333579816e-06 1.048894530138899519e-06 5.432939490632145962e-09 3.263418500026177282e-05 1.484846714645851051e-01 1.485173056495853738e-01
1.616967331742114694e-06 1.054003256666947754e-06 5.459417431524442253e-09 5.301365595816731613e-07 1.616254072880138892e-01 1.616259374245734848e-01
1.605930084141858558e-06 1.061292938804592692e-06 5.497199428352189782e-09 -1.356755175158305682e-04 4.112830628513464148e-02 4.099263076761881092e-02
1.595642957460103313e-06 1.068181181442602901e-06 5.532901833991949933e-09 -2.711794546511603343e-04 -1.909314202975220809e-01 -1.912025997521732412e-01
1.590467646574337901e-06 1.071704211107323704e-06 5.551161732387779407e-09 -2.772464479620234679e-04 -1.702940678191744439e-01 -1.705713142671364535e-01
1.593969512889229219e-06 1.073983139777325038e-06 5.507182805400534487e-09 7.808374699915660022e-05 -1.502391265887155214e-01 -1.501610428417163579e-01
1.604616978748874773e-06 1.066903924854715058e-06 5.470890519456745985e-09 1.941884230185035587e-04 -1.713000715600934143e-01 -1.711058831370749211e-01
1.621163654622697660e-06 1.056061246179092373e-06 5.415299069268964138e-09 2.379182471765918516e-04 9.034277551726965783e-02 9.058069376444624621e-02
1.640005935528723052e-06 1.043974509093829911e-06 5.353326927090721758e-09 3.886426050824266787e-04 -1.027044326153436771e-01 -1.023157900102612539e-01
1.657854816673542851e-06 1.032781710192521930e-06 5.295930664651849500e-09 3.527574892270256279e-04 2.339351299204999179e-01 2.342878874097269470e-01
1.672659993700351112e-06 1.023685944420826596e-06 5.249295143984311793e-09 3.533308915379812509e-04 1.181087797289919195e-01 1.184621106205299007e-01
1.683622377798663797e-06 1.017068980418837775e-06 5.215340934785967463e-09 3.072924879023337941e-04 -3.345698505802552347e-02 -3.314969257012319315e-02
1.690828795417198167e-06 1.012782021333610881e-06 5.193338237208373168e-09 1.254536566158148680e-04 1.413768027828119500e-01 1.415022564394277649e-01
1.694221759027412806e-06 1.010808655512138647e-06 5.183132797357010014e-09 1.115735552211609416e-04 9.686520062988357438e-02 9.697677418510473879e-02
1.692859079861733654e-06 1.011667123733585006e-06 5.187542175831226278e-09 9.016929403053708381e-05 6.409241607149240849e-02 6.418258536552294558e-02
1.685903633942785759e-06 1.015885834362703057e-06 5.209182612248072427e-09 -8.692702202364385733e-05 2.891389645375195272e-01 2.890520375154959076e-01
1.674363592000154662e-06 1.022932492909185580e-06 5.245325906881314334e-09 -3.307015469047082379e-04 -5.378856835378620360e-02 -5.411926990069090837e-02
1.660340489871781374e-06 1.031617382571634744e-06 5.289870194583482089e-09 -3.230114724758446909e-04 3.918978617210022719e-02 3.886677469962437903e-02
1.646389293110829434e-06 1.040404863138203997e-06 5.334940247041712060e-09 -3.576531608876845625e-04 -5.608130952640166811e-02 -5.643896268728935267e-02
1.634964810701212892e-06 1.047721008799842960e-06 5.372464948397960638e-09 -2.449101186366223204e-04 -2.035526213159499775e-02 -2.060017225023162007e-02
1.627679242345683652e-06 1.052457184253032026e-06 5.396759642891664534e-09 -2.529344049924629745e-04 -1.550618015095839297e-01 -1.553147359145763962e-01
1.625473070923318298e-06 1.053932959131772070e-06 5.404327025695339989e-09 -9.082067464859233663e-05 -1.742376182701121934e-02 -1.751458250165981168e-02
1.627218606575516755e-06 1.052859380318200149e-06 5.398701255893402094e-09 -1.106534846882778478e-04 -2.111518972696213581e-01 -2.112625507543096359e-01
1.630278256758070332e-06 1.053620891618493330e-06 5.378501207384239216e-09 -1.059250054232241389e-04 2.767644075733368680e-01 2.766584825679136439e-01
1.626931710182471523e-06 1.055840329341451461e-06 5.389790546901450935e-09 -7.030983249915745414e-05 2.303683140724395173e-01 2.302980042399403460e-01
1.615174516809019062e-06 1.063571970379402402e-06 5.429276603149862252e-09 -2.092424655196802041e-04 2.800333580004465972e-01 2.798241155349269205e-01
1.595988104215738541e-06 1.076404341785420566e-06 5.494801187741672246e-09 -3.548887003118651740e-04 2.882885030741988430e-02 2.847396160710801913e-02
1.574555864576188356e-06 1.091103269675027366e-06 5.569853214172156510e-09 -3.012696716441255751e-04 -3.955639032958480072e-02 -3.985766000122892283e-02
1.555990677814715219e-06 1.104169970341207811e-06 5.636569866401933231e-09 -2.271814233174122843e-04 -2.954191954814522347e-01 -2.956463769047696366e-01
1.543193529336208374e-06 1.113374843910163916e-06 5.683576176762173416e-09 -1.284485042274269295e-04 7.258946706301117047e-03 7.130498202073690117e-03
1.536739381198379841e-06 1.118124144905263134e-06 5.707506261492639307e-09 -2.138310060947196112e-05 -8.938821988673240071e-02 -8.940960298734187961e-02
1.536004364842960351e-06 1.118715081713601487e-06 5.710473716563644880e-09 1.316879310063329145e-04 -1.628121839640463975e-01 -1.626804960330400784e-01
1.540588779173438861e-06 1.115434329296243483e-06 5.693745678959926980e-09 2.348376907971086447e-04 -6.533654898479568374e-03 -6.298817207682459729e-03
1.550190879302135010e-06 1.108573022092698475e-06 5.658741377632269311e-09 4.271317213578006144e-04 -1.967446224165634305e-01 -1.963174906952056264e-01
1.563266972452456806e-06 1.099346860546850346e-06 5.611672995505570436e-09 4.479956496076936689e-04 5.680879449224640609e-02 5.725679014185409976e-02
1.576747321657387886e-06 1.089995032429135820e-06 5.563955544867816737e-09 4.907704194747446180e-04 7.582215045410833909e-02 7.631292087358308718e-02
1.587671100991023726e-06 1.082542218329884873e-06 5.525930864632907367e-09 4.487601949355289610e-04 1.840314925362491749e-01 1.844802527311847073e-01
1.593371725161451353e-06 1.078715992771499135e-06 5.506416345591942284e-09 3.973876575457009619e-04 8.630674871946730775e-02 8.670413637701300524e-02
1.592843962185407505e-06 1.079120107108483277e-06 5.508497202452659265e-09 2.163350831813487529e-04 1.884145934608287831e-01 1.886309285440101458e-01
1.587076401683231878e-06 1.083088798621280535e-06 5.528771940191375353e-09 6.842144917869677490e-05 9.188251582838091736e-02 9.195093727755961066e-02
1.578552221334854802e-06 1.088984654058056587e-06 5.558885801368191813e-09 3.777498109433161111e-05 -1.192728543726317980e-03 -1.154953562631986369e-03
1.570425888779490249e-06 1.094667228321426978e-06 5.587910072172238423e-09 -9.329223756378984822e-05 -8.895461953967220836e-02 -8.904791177723600515e-02
1.564699850920871893e-06 1.098721126897333723e-06 5.608617015252480394e-09 3.753651822545334138e-05 -1.187241042468656360e-01 -1.186865677286401827e-01
1.562397246676803495e-06 1.100388499914618954e-06 5.617142233181639497e-09 3.561318517246794824e-05 1.845346378061663017e-02 1.848907696578909812e-02
1.564433125337961269e-06 1.099004597839680735e-06 5.610091278903858225e-09 1.860561243390013164e-05 -2.176519228736850664e-03 -2.157913616302950532e-03
1.571387936480695189e-06 1.094187824861646093e-06 5.585521587724041715e-09 1.478352925793104122e-04 -2.913207253312091183e-01 -2.911728900386297836e-01
1.583027652737120325e-06 1.086189348198013411e-06 5.544710644817302949e-09 5.074898484667168808e-04 -3.232301385087943402e-02 -3.181552400241272061e-02
1.599325891165478989e-06 1.075166812009740867e-06 5.488461828956933904e-09 6.563057545843596630e-04 4.923689344186321648e-02 4.989319919644757961e-02
1.619765211465043161e-06 1.061645698417788935e-06 5.419456844665977567e-09 7.955884219198634810e-04 -4.252962938658377823e-02 -4.173404096466391822e-02
1.641523428489211017e-06 1.047619518494198202e-06 5.347870816977572197e-09 6.896363725699232450e-04 -1.736207008967074472e-01 -1.729310645241375344e-01
1.660446141455166918e-06 1.035731585193440729e-06 5.287146993179398882e-09 5.295591348688302724e-04 3.313907953752686097e-01 3.319203545101374608e-01
1.673174690965309676e-06 1.027897098132377480e-06 5.247169398570054531e-09 3.151746597130078431e-04 3.134974270131749563e-01 3.138126016728879364e-01
1.678073335255488660e-06 1.024944938391028827e-06 5.232077684045938480e-09 8.617968499778985714e-05 1.563962397761571310e-01 1.564824194611549313e-01
1.676040485126513613e-06 1.026232583749594881e-06 5.238666608618907051e-09 -2.252610077529623722e-05 -1.521701562360320281e-01 -1.521926823368073278e-01
1.670790236307917338e-06 1.029501894495238289e-06 5.255373053187506948e-09 -1.149622179823922563e-04 1.867813639744753118e-01 1.866664017564929057e-01
1.665778633062836817e-06 1.032643866250351555e-06 5.271429511693388385e-09 -1.855701466314564618e-04 -7.326318173282686530e-02 -7.344875187945831829e-02
1.662237678687108714e-06 1.034888440592242502e-06 5.282904502604441245e-09 -1.262931664229062501e-04 -3.848429245915063746e-02 -3.861058562557354024e-02
1.659947148721047929e-06 1.036361437062362293e-06 5.290439508304978580e-09 1.823193317936414037e-05 -5.908130162037217303e-02 -5.906306968719281236e-02
1.658369474593449379e-06 1.037392674646951390e-06 5.295715614699386847e-09 5.654880901425837769e-05 1.015358289793315549e-01 1.015923777883458168e-01
1.657174110255411021e-06 1.038186252996369479e-06 5.299779206016470296e-09 5.327101652712745716e-05 3.728817087715441403e-02 3.734144189368154149e-02
1.657113015076651689e-06 1.038346644686668096e-06 5.300615304403876074e-09 5.287355037564278604e-05 -2.436229509218357236e-02 -2.430942154180792958e-02
1.659121830018455277e-06 1.037134849637645434e-06 5.294439881547663253e-09 3.247638682390627252e-05 -2.103292168622648006e-01 -2.102967404754408909e-01
1.663079038137455651e-06 1.034711884510725858e-06 5.282087543010138898e-09 -4.892791222927198036e-05 7.373060266900921533e-02 7.368167475677994682e-02
1.666737147284563718e-06 1.032485840060266130e-06 5.270738356696766383e-09 -2.561151182508929203e-04 1.353133092620719680e-01 1.350571941438210855e-01
1.667242101430582254e-06 1.032216299558472522e-06 5.269193152410288758e-09 -1.510991060387038842e-04 1.710673199055552374e-01 1.709162207995165439e-01
1.662684841243665486e-06 1.035090332661107441e-06 5.283881024710921958e-09 -2.193643163288343245e-04 5.604955476880491005e-02 5.583019045247607226e-02
1.653212058139339692e-06 1.041067219007058181e-06 5.314401859186153730e-09 -2.294404745861872152e-04 6.592887316083739790e-02 6.569943268625121069e-02
1.640720241959082983e-06 1.049038712469702919e-06 5.355113015020741572e-09 -2.221779752808843156e-04 1.336403478556817959e-01 1.334181698804009220e-01
1.626871623436841063e-06 1.058014185450752576e-06 5.400949442045379876e-09 -2.170557450614750417e-04 -7.807375002021821331e-02 -7.829080576527969182e-02
1.613194734544595415e-06 1.067030254147088503e-06 5.446992945792601375e-09 -1.936421791084372290e-04 -1.484179119173489880e-02 -1.503543337084333603e-02
1.601093148573249383e-06 1.075141722653209393e-06 5.488418466413732775e-09 -2.691161179892397060e-04 2.113030151504524667e-02 2.086118539705600697e-02
1.591198531333239675e-06 1.081874191259658633e-06 5.522804046364469702e-09 -1.211999261469809408e-04 -1.206270406341634072e-01 -1.207482405603103881e-01
1.584148468865170737e-06 1.086736013066742376e-06 5.547640612403258821e-09 -3.007695877458790856e-05 4.112763244614114910e-02 4.109755548736655772e-02
1.581385482339953997e-06 1.088682379524570660e-06 5.557590060234080424e-09 1.263470597796800821e-04 -1.095424986634991882e-01 -1.094161516037195081e-01
1.583894209111040777e-06 1.086999979287403953e-06 5.549058691975912408e-09 3.706218627091938111e-04 -2.506870273053642961e-01 -2.503164054426550988e-01
1.590803749716555593e-06 1.082325345605479406e-06 5.525214573952665268e-09 5.428608033591249271e-04 3.761741951651664806e-02 3.816028031987576952e-02
1.600249775820146405e-06 1.075983105555256743e-06 5.492855793215946343e-09 5.181415086284654747e-04 7.413612602251085093e-02 7.465426753113932334e-02
1.609253067139280270e-06 1.070009842028538704e-06 5.462378192196992030e-09 4.920725308491802341e-04 8.489848806211774956e-02 8.539056059296692980e-02
1.614317686369285337e-06 1.066703352997930993e-06 5.445475635291777819e-09 3.160860788211684869e-04 4.435780677086675894e-02 4.467389284968792396e-02
1.614375543171012630e-06 1.066744554519888637e-06 5.445624231745670470e-09 2.957708365687525265e-04 2.822148289938990473e-01 2.825105998304677790e-01
1.610105064077815856e-06 1.069624032298393647e-06 5.460304890177786261e-09 3.301933931757865259e-04 2.053457526106328146e-02 2.086476865423906799e-02
1.603143832959028197e-06 1.074315286633895741e-06 5.484269183545876571e-09 2.381555580236276171e-04 -6.090819186903573268e-02 -6.067003631101210159e-02
1.595939202081935773e-06 1.079212015591404377e-06 5.509282710912653702e-09 8.570087927435229846e-05 3.076036707748563970e-02 3.084606795675999200e-02
1.590911247063805424e-06 1.082669810483623406e-06 5.526950909789295950e-09 5.829580659448552193e-05 -8.383051512644001946e-02 -8.377221931984553394e-02
1.588854113553473384e-06 1.084121071387343101e-06 5.534353470838091095e-09 9.720173842036466949e-05 -5.896525603431790330e-02 -5.886805429589753863e-02
1.589197333758176150e-06 1.083902704888584545e-06 5.532874262349638062e-09 1.191098070111550056e-04 -3.167858666385114930e-02 -3.155947685683999082e-02
1.592588197071074819e-06 1.081642379246605215e-06 5.521348191846692884e-09 1.642141707337077539e-04 2.592917324054511141e-02 2.609338741127881917e-02
1.599914926483804956e-06 1.076735668622581287e-06 5.496319286087593116e-09 2.558200404157127961e-04 -1.188570324421185376e-01 -1.186012124017028213e-01
1.611656430702380989e-06 1.068937568030008214e-06 5.456530554173906785e-09 3.548414782012093704e-04 -2.049075576973873325e-01 -2.045527162191861370e-01
1.627878099872926932e-06 1.058331672160837797e-06 5.402407997446355665e-09 4.188869809762900409e-04 5.132322584906212626e-02 5.174211283003841977e-02
1.647530474661147658e-06 1.045753167606572844e-06 5.338214064772770723e-09 5.736132211577177342e-04 1.120561212750814661e-02 1.177922534866586435e-02
1.667789981102130062e-06 1.033115194809138770e-06 5.273525443117854702e-09 6.054775014242667897e-04 -1.751640072802906900e-02 -1.691092322660480221e-02
1.685865021303313061e-06 1.022088832799782128e-06 5.217204174859475066e-09 6.525195157820878888e-04 1.725911652490168535e-01 1.732436847647989553e-01
1.700921023710092937e-06 1.013086303470413151e-06 5.171262132394337111e-09 5.454783973741217373e-04 1.389679506122583064e-01 1.395134290096324281e-01
1.711917078045857710e-06 1.006623181256495918e-06 5.138283529641820839e-09 4.738372886733815958e-04 -3.657050516926219075e-02 -3.609666788058880915e-02
1.717215863019509811e-06 1.003561740134080796e-06 5.122661727641021331e-09 3.501506490244700454e-04 1.631803897217576349e-01 1.635305403707821015e-01
1.716508921458795250e-06 1.004018484981050679e-06 5.125010196138524371e-09 1.950786945465778077e-04 3.057152658008952528e-01 3.059103444954418549e-01
1.710784595888109297e-06 1.007422242549145314e-06 5.142394730974447135e-09 -5.199069572577735832e-05 -3.011752843428183724e-02 -3.016951913000761459e-02
1.702180311169340550e-06 1.012558373065890412e-06 5.168629060761403745e-09 -1.706851955271988797e-04 -2.407686808522058186e-02 -2.424755328074778074e-02
1.693471403526167222e-06 1.017809557313297861e-06 5.195451035352625898e-09 -7.676087731681158211e-06 -5.646616902230228163e-02 -5.647384511003396279e-02
1.687311391489392187e-06 1.021571448993939873e-06 5.214653513836601098e-09 1.120851589264983128e-04 7.182816239978961903e-04 8.303667829243945031e-04
1.685226844813613418e-06 1.022879454378554049e-06 5.221345972876407261e-09 -1.042038697800888591e-04 -3.311043464329621600e-02 -3.321463851307630832e-02
1.686793804897231786e-06 1.021973994275820207e-06 5.216734406975873213e-09 -5.990743615572058367e-05 -2.396789711871196715e-01 -2.397388786232753921e-01
1.689465378948976608e-06 1.020410325034261296e-06 5.208694011218071850e-09 2.707001749092594056e-05 1.242874011795418454e-01 1.243144711970327748e-01
1.690618233035559426e-06 1.019760799450655364e-06 5.205367878649739581e-09 6.879613459909172946e-06 2.961083822250643038e-01 2.961152618385242130e-01
1.689312257817838010e-06 1.020593879675690197e-06 5.209630334935900816e-09 -6.069075360397302443e-05 2.142934123997441986e-02 2.136865048637044684e-02
1.686498531409967056e-06 1.022340864101418370e-06 5.218564783040752341e-09 -4.249905339588633257e-05 -2.135168464759971130e-01 -2.135593455293929854e-01
1.684641934210340731e-06 1.023512660416605531e-06 5.224553462349744900e-09 -4.465515072582526557e-05 5.662895813494195352e-02 5.658430298421612825e-02
1.684747387312348262e-06 1.023517948806858509e-06 5.223902496960235010e-09 -2.145847873045204912e-04 -3.977377284893890419e-02 -3.998835763624342121e-02
