S T U q1 q2 q3 WinSize
1.852318482663881506e-05 1.748054860560182897e-06 1.000000000000000021e-08 -5.267203357553945642e-02 2.604515823157322885e+00 2.551843789581783373e+00 6.000000000000000000e+00
1.860912220121601523e-05 1.747347783007616723e-06 1.000000000000000021e-08 -5.355188137037875107e-02 2.635258525871959634e+00 2.581706644501581049e+00 6.000000000000000000e+00
1.872559608346117323e-05 1.746260473755796054e-06 1.000000000000000021e-08 -5.362046432014999642e-02 2.437384618079962095e+00 2.383764153759812210e+00 6.000000000000000000e+00
1.886347421551386446e-05 1.744903074930085740e-06 1.000000000000000021e-08 -5.452685983932151204e-02 2.359197444592876280e+00 2.304670584753554685e+00 6.000000000000000000e+00
1.900254142702426262e-05 1.743523481957654033e-06 1.000000000000000021e-08 -5.591057591620715583e-02 2.441990642235063902e+00 2.386080066318856829e+00 6.000000000000000000e+00
1.913738742442135405e-05 1.742189741695383317e-06 1.000000000000000021e-08 -5.680301771768611618e-02 2.598662406656170987e+00 2.541859388938485065e+00 6.000000000000000000e+00
1.881245800913792187e-05 1.705293931366281304e-06 1.000000000000000021e-08 -5.899416998625819919e-02 2.473335040714648159e+00 2.414340870728389987e+00 6.000000000000000000e+00
1.886266535773829960e-05 1.704988004082114215e-06 1.000000000000000021e-08 -6.068298817354728092e-02 2.592019532740184928e+00 2.531336544566637592e+00 6.000000000000000000e+00
1.872992519176186593e-05 1.695191167848501622e-06 1.000000000000000021e-08 -6.157432745769855775e-02 2.666906237408447566e+00 2.605331909950749036e+00 6.000000000000000000e+00
1.866138222810413431e-05 1.696389665634981916e-06 1.000000000000000021e-08 -6.238627967190482626e-02 2.606750138042389864e+00 2.544363858370485065e+00 6.000000000000000000e+00
1.853706619252366977e-05 1.698316635655416095e-06 1.000000000000000021e-08 -6.169347414046075229e-02 2.278801841707048581e+00 2.217108367566587912e+00 6.000000000000000000e+00
1.834565892559380772e-05 1.701103802449617721e-06 1.000000000000000021e-08 -5.903846882433308463e-02 2.343408575483898915e+00 2.284370106659565636e+00 6.000000000000000000e+00
1.811175311247413360e-05 1.704432978335540164e-06 1.000000000000000021e-08 -5.781802983677550301e-02 2.519250468524299791e+00 2.461432438687524371e+00 6.000000000000000000e+00
1.785547668132262636e-05 1.708043607777658933e-06 1.000000000000000021e-08 -5.717628712590694384e-02 2.479004730353462804e+00 2.421828443227555638e+00 6.000000000000000000e+00
1.758458513189756832e-05 1.711833128859311286e-06 1.000000000000000021e-08 -5.554716131241732580e-02 2.612608137325182156e+00 2.557060976012764719e+00 6.000000000000000000e+00
1.730847714790870263e-05 1.715676827333304764e-06 1.000000000000000021e-08 -5.327686171479451005e-02 2.681407951606621154e+00 2.628131089891826644e+00 6.000000000000000000e+00
1.704646529352568597e-05 1.719325769612986927e-06 1.000000000000000021e-08 -5.240176527259476913e-02 2.881535249522142905e+00 2.829133484249548136e+00 6.000000000000000000e+00
1.731289034205350092e-05 1.768620827678819986e-06 1.000000000000000021e-08 -4.826703842758633956e-02 2.701075592997362662e+00 2.652808554569776156e+00 6.000000000000000000e+00
1.711047321551700757e-05 1.771442958128740189e-06 1.000000000000000021e-08 -4.818270518353587328e-02 2.884715252100368943e+00 2.836532546916833208e+00 6.000000000000000000e+00
1.703935820835325582e-05 1.784321839626440084e-06 1.000000000000000021e-08 -4.661204372398697338e-02 3.164881708253885151e+00 3.118269664529898400e+00 6.000000000000000000e+00
1.688848980779305423e-05 1.786496603971144690e-06 1.000000000000000021e-08 -4.569605516943753276e-02 3.230338453087320261e+00 3.184642397917882839e+00 6.000000000000000000e+00
1.676063593297942122e-05 1.788394368227196052e-06 1.000000000000000021e-08 -4.595386731013556547e-02 3.200898329225545069e+00 3.154944461915409448e+00 6.000000000000000000e+00
1.674736425101283337e-05 1.798319895402950793e-06 1.000000000000000021e-08 -4.397580222174415909e-02 3.365508340654486119e+00 3.321532538432741877e+00 6.000000000000000000e+00
1.665953901821201678e-05 1.799730623396705042e-06 1.000000000000000021e-08 -4.482114420712282610e-02 3.579417997231237436e+00 3.534596853024114527e+00 6.000000000000000000e+00
1.659078046541665149e-05 1.800946869784941900e-06 1.000000000000000021e-08 -4.447604188457812691e-02 3.719364721521985828e+00 3.674888679637407840e+00 6.000000000000000000e+00
1.654899754928944701e-05 1.804577383483781239e-06 1.000000000000000021e-08 -4.407270889831779725e-02 3.418701261876158526e+00 3.374628552977840812e+00 6.000000000000000000e+00
1.647688430517668163e-05 1.805800093967989203e-06 1.000000000000000021e-08 -4.350947649072220424e-02 3.223329096498760649e+00 3.179819620008038417e+00 6.000000000000000000e+00
1.643307011801219947e-05 1.807812905758250967e-06 1.000000000000000021e-08 -4.322366557729745429e-02 3.308502064887912653e+00 3.265278399310615143e+00 6.000000000000000000e+00
1.640478941836161317e-05 1.808520238796589026e-06 1.000000000000000021e-08 -4.306137850435390324e-02 3.712129506664714640e+00 3.669068128160360764e+00 6.000000000000000000e+00
1.640085287075597806e-05 1.808942650777662300e-06 1.000000000000000021e-08 -4.239658825121186969e-02 3.665534639189054644e+00 3.623138050937842802e+00 6.000000000000000000e+00
1.640374534990417403e-05 1.809285669606845091e-06 1.000000000000000021e-08 -4.257626909388531611e-02 3.562711556491896303e+00 3.520135287398010959e+00 6.000000000000000000e+00
1.640437261575156502e-05 1.809552866851568724e-06 1.000000000000000021e-08 -4.483198936926741096e-02 3.583647944774499550e+00 3.538815955405232305e+00 6.000000000000000000e+00
1.640917913322025902e-05 1.809872949457226952e-06 1.000000000000000021e-08 -4.377267875284240883e-02 3.258069896713015723e+00 3.214297217960173203e+00 6.000000000000000000e+00
1.640874764670141481e-05 1.810254777102841464e-06 1.000000000000000021e-08 -4.437045921576637797e-02 3.522278433513811535e+00 3.477907974298044991e+00 6.000000000000000000e+00
1.640554969984100447e-05 1.810669134395748969e-06 1.000000000000000021e-08 -4.246104862665844859e-02 3.794013562463947054e+00 3.751552513837288494e+00 6.000000000000000000e+00
1.638630549316554290e-05 1.811271461948517922e-06 1.000000000000000021e-08 -4.297790881770532923e-02 4.038398954699783161e+00 3.995421045882078026e+00 6.000000000000000000e+00
1.636075779514465419e-05 1.811957782320459598e-06 1.000000000000000021e-08 -4.223777563679931291e-02 3.745672288148567119e+00 3.703434512511767807e+00 6.000000000000000000e+00
1.634617378519196177e-05 1.812507030557300346e-06 1.000000000000000021e-08 -4.175353978439205749e-02 3.352824398145791918e+00 3.311070858361399694e+00 6.000000000000000000e+00
1.634854925230737956e-05 1.812832585068603496e-06 1.000000000000000021e-08 -4.134277028753438610e-02 3.145166694787466355e+00 3.103823924499931941e+00 6.000000000000000000e+00
1.639392783025471828e-05 1.812681866442077608e-06 1.000000000000000021e-08 -4.235655150313491490e-02 3.216590927378643272e+00 3.174234375875508274e+00 6.000000000000000000e+00
1.630366527090095578e-05 1.797902600423134125e-06 1.000000000000000021e-08 -4.363953156739125427e-02 3.629330765310918139e+00 3.585691233743526940e+00 6.000000000000000000e+00
1.639118776977148171e-05 1.797250166081312195e-06 1.000000000000000021e-08 -4.671422961097651538e-02 3.679130618335831215e+00 3.632416388724854617e+00 6.000000000000000000e+00
1.649304985536045361e-05 1.796424573781785106e-06 1.000000000000000021e-08 -4.716884577754074104e-02 3.383832655310243354e+00 3.336663809532702807e+00 6.000000000000000000e+00
1.663620909209636060e-05 1.795106437249626675e-06 1.000000000000000021e-08 -4.844804590756601748e-02 3.360843791491168631e+00 3.312395745583602391e+00 6.000000000000000000e+00
1.633671684174342240e-05 1.748142237923732043e-06 1.000000000000000021e-08 -5.017440193780378643e-02 3.023845943201976638e+00 2.973671541264172991e+00 6.000000000000000000e+00
1.651734725129649860e-05 1.746311695068719021e-06 1.000000000000000021e-08 -5.436650449429344945e-02 3.113287515744682210e+00 3.058921011250388844e+00 6.000000000000000000e+00
1.670289698623263894e-05 1.744407200659664649e-06 1.000000000000000021e-08 -5.508171303754616499e-02 2.582269735648905495e+00 2.527188022611359219e+00 6.000000000000000000e+00
1.688005548331261694e-05 1.742590660193734912e-06 1.000000000000000021e-08 -5.616926068786240456e-02 2.994026357098601210e+00 2.937857096410738666e+00 6.000000000000000000e+00
1.657639805428719600e-05 1.697082770515270037e-06 1.000000000000000021e-08 -5.924538907932722087e-02 2.528648544819981581e+00 2.469403155740654388e+00 6.000000000000000000e+00
1.674051263162117228e-05 1.695353135389845049e-06 1.000000000000000021e-08 -6.052485492751799590e-02 2.887032881280019225e+00 2.826508026352501091e+00 6.000000000000000000e+00
1.688258812586112076e-05 1.693889072772812696e-06 1.000000000000000021e-08 -5.955771059630973752e-02 2.763847210251144659e+00 2.704289499654835005e+00 6.000000000000000000e+00
1.700506564636878050e-05 1.692664142360392039e-06 1.000000000000000021e-08 -6.040494443778948730e-02 2.786822824819584099e+00 2.726417880381794667e+00 6.000000000000000000e+00
1.709298563537617766e-05 1.691870028932285507e-06 1.000000000000000021e-08 -6.040415538388116401e-02 2.616764125320260703e+00 2.556359969936379706e+00 6.000000000000000000e+00
1.716905127498230467e-05 1.691223013747571953e-06 1.000000000000000021e-08 -6.120810425437031577e-02 2.406675886424588739e+00 2.345467782170218562e+00 6.000000000000000000e+00
1.706535435295040794e-05 1.677951366728008346e-06 1.000000000000000021e-08 -6.123152142283877497e-02 2.268000213599849602e+00 2.206768692177010660e+00 6.000000000000000000e+00
1.711300720675056053e-05 1.677652565546267249e-06 1.000000000000000021e-08 -6.079945158049032683e-02 2.245992326733995625e+00 2.185192875153505465e+00 6.000000000000000000e+00
1.715369631327010467e-05 1.677444413526417515e-06 1.000000000000000021e-08 -6.032670660132122276e-02 2.407473230675169162e+00 2.347146524073847829e+00 6.000000000000000000e+00
1.719347502227310632e-05 1.677247534726599542e-06 1.000000000000000021e-08 -6.115428929786628776e-02 2.650805069668205505e+00 2.589650780370339245e+00 6.000000000000000000e+00
1.722770777289845553e-05 1.677128860273784002e-06 1.000000000000000021e-08 -6.129900884200292777e-02 2.418380116843179550e+00 2.357081108001176428e+00 6.000000000000000000e+00
1.740271701163317262e-05 1.689046588504744456e-06 1.000000000000000021e-08 -6.231326868997746904e-02 2.396425066089218348e+00 2.334111797399240906e+00 6.000000000000000000e+00
1.743862996162258864e-05 1.688902720566348419e-06 1.000000000000000021e-08 -6.090355102318861791e-02 2.301454724915446448e+00 2.240551173892257886e+00 6.000000000000000000e+00
1.748649046209694940e-05 1.688606082271519011e-06 1.000000000000000021e-08 -5.890409104914667848e-02 2.387465576143227963e+00 2.328561485094081451e+00 6.000000000000000000e+00
1.755030164682479046e-05 1.688103544790401515e-06 1.000000000000000021e-08 -6.099674344458702602e-02 2.492751867857370129e+00 2.431755124412783076e+00 6.000000000000000000e+00
1.762038012142123466e-05 1.687518717729628427e-06 1.000000000000000021e-08 -6.090444740993933292e-02 2.261262519184047193e+00 2.200358071774108026e+00 6.000000000000000000e+00
1.786922016719840470e-05 1.703775877304730214e-06 1.000000000000000021e-08 -6.149673710064884613e-02 2.254244534025824365e+00 2.192747796925175408e+00 6.000000000000000000e+00
1.793439543083570083e-05 1.703263053143997908e-06 1.000000000000000021e-08 -5.932387714503811749e-02 2.276585918349331550e+00 2.217262041204293599e+00 6.000000000000000000e+00
1.799425311026900853e-05 1.702817442678832092e-06 1.000000000000000021e-08 -5.894913105263954733e-02 2.339833886738126978e+00 2.280884755685487431e+00 6.000000000000000000e+00
1.817535977675000222e-05 1.714217880603542202e-06 1.000000000000000021e-08 -5.844070197574416370e-02 2.771896703842914533e+00 2.713456001867170286e+00 6.000000000000000000e+00
1.823703423877812168e-05 1.718080544189695839e-06 1.000000000000000021e-08 -5.912881209527792725e-02 2.992673654255565197e+00 2.933544842160287214e+00 6.000000000000000000e+00
1.828768919612922634e-05 1.723844480491023631e-06 1.000000000000000021e-08 -5.801008844280503007e-02 2.779621669295265107e+00 2.721611580852460133e+00 6.000000000000000000e+00
1.832780839525102430e-05 1.730195983492764496e-06 1.000000000000000021e-08 -5.888988233188899302e-02 1.987998313541551099e+00 1.929108431209662022e+00 6.000000000000000000e+00
1.836890583857720362e-05 1.737770821327684479e-06 1.000000000000000021e-08 -5.689395138752853520e-02 2.308458372769250033e+00 2.251564421381721637e+00 6.000000000000000000e+00
1.831954298245133469e-05 1.738761522468433310e-06 1.000000000000000021e-08 -5.640231991979080539e-02 2.539276685408458079e+00 2.482874365488667134e+00 6.000000000000000000e+00
1.826810067000148458e-05 1.739772307333265826e-06 1.000000000000000021e-08 -5.312252486280016894e-02 2.685928506073922861e+00 2.632805981211122859e+00 6.000000000000000000e+00
1.838403399692739663e-05 1.757790874148224691e-06 1.000000000000000021e-08 -5.274475722763141694e-02 2.857943748828464692e+00 2.805198991600833303e+00 6.000000000000000000e+00
1.836638413214948317e-05 1.764562431245552943e-06 1.000000000000000021e-08 -5.266609342270528460e-02 2.842923356978095839e+00 2.790257263555390388e+00 6.000000000000000000e+00
1.834311261278094086e-05 1.770241261534776868e-06 1.000000000000000021e-08 -5.264613854050284592e-02 2.835783155718107906e+00 2.783137017177605088e+00 6.000000000000000000e+00
1.829316273599231738e-05 1.771238583025811177e-06 1.000000000000000021e-08 -5.239577515087492920e-02 2.813017733164317136e+00 2.760621958013442345e+00 6.000000000000000000e+00
1.824012284260024961e-05 1.772284346847640615e-06 1.000000000000000021e-08 -5.118673319016925349e-02 2.649207483963287757e+00 2.598020750773118337e+00 6.000000000000000000e+00
1.831863796634682369e-05 1.782127972131252506e-06 1.000000000000000021e-08 -4.985144054995011009e-02 2.798395380844246105e+00 2.748543940294295940e+00 6.000000000000000000e+00
1.833025254515532613e-05 1.782363238064582795e-06 1.000000000000000021e-08 -5.057613600230698170e-02 2.421737716313391076e+00 2.371161580311083927e+00 6.000000000000000000e+00
1.839606324349610434e-05 1.781898635312160294e-06 1.000000000000000021e-08 -4.992875037498251123e-02 2.649563677273587103e+00 2.599634926898604537e+00 6.000000000000000000e+00
1.852424058182946989e-05 1.780644808260398111e-06 1.000000000000000021e-08 -5.072377661690646855e-02 2.709710752549485235e+00 2.658986975932578822e+00 6.000000000000000000e+00
1.870039946772999290e-05 1.778776111430877691e-06 1.000000000000000021e-08 -5.175588165288161346e-02 2.756325640939913058e+00 2.704569759287031250e+00 6.000000000000000000e+00
1.891227030000606265e-05 1.776441090161740757e-06 1.000000000000000021e-08 -5.347197979588161343e-02 2.551637879285513222e+00 2.498165899489631414e+00 6.000000000000000000e+00
1.913905652081304161e-05 1.773899937773206355e-06 1.000000000000000021e-08 -5.527079124555084322e-02 2.692592953699783465e+00 2.637322162454232455e+00 6.000000000000000000e+00
1.934930720003156748e-05 1.771555392160824746e-06 1.000000000000000021e-08 -5.480684371881336392e-02 2.435717871784216726e+00 2.380911028065403556e+00 6.000000000000000000e+00
1.908457610682966679e-05 1.732494729598788316e-06 1.000000000000000021e-08 -5.814754111535797021e-02 2.442152332369040835e+00 2.384004791253683031e+00 6.000000000000000000e+00
1.920060266613408506e-05 1.731316325489446849e-06 1.000000000000000021e-08 -5.992015040628273503e-02 2.719829657126535238e+00 2.659909506720252281e+00 6.000000000000000000e+00
1.906064089269384851e-05 1.714054600572649419e-06 1.000000000000000021e-08 -6.063328758050604006e-02 2.648831938639530037e+00 2.588198651059023803e+00 6.000000000000000000e+00
1.900824518782049126e-05 1.708759291879827606e-06 1.000000000000000021e-08 -6.153966539792665724e-02 2.637851267952813217e+00 2.576311602554886449e+00 6.000000000000000000e+00
1.898273544590119911e-05 1.709429871449000661e-06 1.000000000000000021e-08 -6.159909594009532752e-02 2.403605303998718412e+00 2.342006208058623251e+00 6.000000000000000000e+00
1.886681248945841193e-05 1.706029110050901160e-06 1.000000000000000021e-08 -6.398852413835579012e-02 2.109696440194928968e+00 2.045707916056572984e+00 6.000000000000000000e+00
1.879848990402029692e-05 1.707274877941284391e-06 1.000000000000000021e-08 -6.476028212820453267e-02 1.796875193762028644e+00 1.732114911633824139e+00 6.000000000000000000e+00
1.880844646189672929e-05 1.711463254110542616e-06 1.000000000000000021e-08 -6.329336575783769958e-02 1.850745526815513742e+00 1.787452161057676125e+00 6.000000000000000000e+00
1.885768003687709996e-05 1.714513586051852395e-06 1.000000000000000021e-08 -6.090785137626494872e-02 2.235383476260977886e+00 2.174475624884713021e+00 6.000000000000000000e+00
1.891628201829875555e-05 1.714070413982614928e-06 1.000000000000000021e-08 -5.903668543492435195e-02 2.434055657825904717e+00 2.375018972390980476e+00 6.000000000000000000e+00
1.899982590177615706e-05 1.713296337278939937e-06 1.000000000000000021e-08 -5.993044572998421082e-02 2.277906821809468241e+00 2.217976376079484169e+00 6.000000000000000000e+00
1.910004902527713091e-05 1.712298577350498342e-06 1.000000000000000021e-08 -5.946595195137330259e-02 1.970516564812193394e+00 1.911050612860820008e+00 6.000000000000000000e+00
1.919260651834202850e-05 1.711399246776489135e-06 1.000000000000000021e-08 -6.114361841592211300e-02 1.658173216307142539e+00 1.597029597891220343e+00 6.000000000000000000e+00
1.923312961026033661e-05 1.711189392839870943e-06 1.000000000000000021e-08 -6.135355387160784657e-02 2.646442855123801507e+00 2.585089301252193827e+00 6.000000000000000000e+00
1.919275442796887295e-05 1.712065020871334579e-06 1.000000000000000021e-08 -6.086841372892384805e-02 3.088836970200937060e+00 3.027968556472013351e+00 6.000000000000000000e+00
1.904801812868417996e-05 1.714347925675881191e-06 1.000000000000000021e-08 -6.009263265759845485e-02 2.948045294757143608e+00 2.887952662099545265e+00 6.000000000000000000e+00
1.879291379693636248e-05 1.718114829527789635e-06 1.000000000000000021e-08 -6.255612703947427411e-02 2.566885190760819668e+00 2.504329063721345339e+00 6.000000000000000000e+00
1.846141925878258660e-05 1.722895943552613033e-06 1.000000000000000021e-08 -6.076274797552344564e-02 2.542485451878997438e+00 2.481722703903474159e+00 6.000000000000000000e+00
1.830185492034729029e-05 1.748805596708347462e-06 1.000000000000000021e-08 -5.771917779650484470e-02 2.743524166090043792e+00 2.685804988293539086e+00 6.000000000000000000e+00
1.788202649712575129e-05 1.754654160929893795e-06 1.000000000000000021e-08 -5.554620053994269169e-02 2.437147337824812965e+00 2.381601137284870440e+00 6.000000000000000000e+00
1.777259629502273998e-05 1.790026051736974532e-06 1.000000000000000021e-08 -5.080330420315512518e-02 2.730541349964115128e+00 2.679738045760959864e+00 6.000000000000000000e+00
1.755333479282377695e-05 1.813081983686379623e-06 1.000000000000000021e-08 -4.703775639896473626e-02 2.989735562592535700e+00 2.942697806193570909e+00 6.000000000000000000e+00
1.737671682365105635e-05 1.833114850742549262e-06 1.000000000000000021e-08 -4.261586670382438991e-02 2.977598461487101389e+00 2.934982594783277055e+00 6.000000000000000000e+00
1.728181622476199661e-05 1.851780606317500510e-06 1.000000000000000021e-08 -4.017444299066713631e-02 3.502942334350128917e+00 3.462767891359461725e+00 6.000000000000000000e+00
1.723321941491662426e-05 1.868046156189462722e-06 1.000000000000000021e-08 -3.697996447563411948e-02 3.492765996055599231e+00 3.455786031579965112e+00 6.000000000000000000e+00
1.720291962057046874e-05 1.882349784832803139e-06 1.000000000000000021e-08 -3.399235560048666227e-02 3.875186265118944817e+00 3.841193909518457961e+00 6.000000000000000000e+00
1.716783137748002964e-05 1.894471899739323870e-06 1.000000000000000021e-08 -3.245411376107010248e-02 4.173343122528585525e+00 4.140889008767515200e+00 6.000000000000000000e+00
1.706770998284910064e-05 1.902602151684899060e-06 1.000000000000000021e-08 -3.251176919190221226e-02 4.033983687506097482e+00 4.001471918314194909e+00 6.000000000000000000e+00
1.694020925258083604e-05 1.911188635420816954e-06 1.000000000000000021e-08 -3.160025517767506287e-02 4.155895664166445513e+00 4.124295408988770006e+00 6.000000000000000000e+00
1.676449084701415784e-05 1.918858990865009588e-06 1.000000000000000021e-08 -3.145591487442228606e-02 4.569144453352205204e+00 4.537688538477782529e+00 6.000000000000000000e+00
1.655430028145265156e-05 1.927609895168581133e-06 1.000000000000000021e-08 -3.179067421400566529e-02 4.765009514277016578e+00 4.733218840063011079e+00 6.000000000000000000e+00
1.650815028964300999e-05 1.942113269829278466e-06 1.000000000000000021e-08 -3.056768790464844954e-02 4.546638327244020061e+00 4.516070639339371695e+00 6.000000000000000000e+00
1.648681744446337406e-05 1.952864197298072174e-06 1.000000000000000021e-08 -2.965075374123241070e-02 4.168842511214378987e+00 4.139191757473146716e+00 6.000000000000000000e+00
1.646798720022402991e-05 1.962623367568306399e-06 1.000000000000000021e-08 -2.588172006731678798e-02 3.972639299938133917e+00 3.946757579870816990e+00 6.000000000000000000e+00
1.645596275785126978e-05 1.969798096876444100e-06 1.000000000000000021e-08 -2.458892085157499130e-02 4.217622147144366451e+00 4.193033226292791404e+00 6.000000000000000000e+00
1.668453696720145497e-05 2.001357352410447919e-06 1.000000000000000021e-08 -2.094561846327533394e-02 4.413807989388571329e+00 4.392862370925295856e+00 6.000000000000000000e+00
1.668595353644703689e-05 2.003560621284264633e-06 1.000000000000000021e-08 -2.039510745428665950e-02 4.689026866429228946e+00 4.668631758974941981e+00 6.000000000000000000e+00
1.669415995764884808e-05 2.003025112970930746e-06 1.000000000000000021e-08 -1.958255103743197778e-02 4.534363027021228731e+00 4.514780475983796393e+00 6.000000000000000000e+00
1.670719462542658885e-05 2.000654501905832896e-06 1.000000000000000021e-08 -2.292953095936420271e-02 4.527095586149494366e+00 4.504166055190130358e+00 6.000000000000000000e+00
1.672318946252231305e-05 1.997167780238907896e-06 1.000000000000000021e-08 -2.358307310616292174e-02 4.415199763479906281e+00 4.391616690373743026e+00 6.000000000000000000e+00
1.673912079202464738e-05 1.993714135532466293e-06 1.000000000000000021e-08 -2.488882531670369436e-02 4.622701070626217046e+00 4.597812245309513379e+00 6.000000000000000000e+00
1.675204786384133364e-05 1.991404604956106945e-06 1.000000000000000021e-08 -2.546775468470227621e-02 4.845162990094490141e+00 4.819695235409787948e+00 6.000000000000000000e+00
1.676181867731973721e-05 1.990281859468655891e-06 1.000000000000000021e-08 -2.555969162204990708e-02 4.819244596323006391e+00 4.793684904700956650e+00 6.000000000000000000e+00
1.660811774497962691e-05 1.972049878144905540e-06 1.000000000000000021e-08 -2.667939686089182416e-02 4.883397619142662904e+00 4.856718222281770636e+00 6.000000000000000000e+00
1.658014051254083252e-05 1.968098898516297366e-06 1.000000000000000021e-08 -2.789428813512789818e-02 4.522075993364349955e+00 4.494181705229221890e+00 6.000000000000000000e+00
1.656977933038847507e-05 1.968880646316293749e-06 1.000000000000000021e-08 -2.781979484633909094e-02 4.378445431367952168e+00 4.350625636521613160e+00 6.000000000000000000e+00
1.657518086109733516e-05 1.969333998577320521e-06 1.000000000000000021e-08 -2.906798228576518150e-02 4.250791446045321109e+00 4.221723463759555983e+00 6.000000000000000000e+00
1.646242508608900863e-05 1.954767894267215718e-06 1.000000000000000021e-08 -3.004678439815525182e-02 4.129633881940341311e+00 4.099587097542186420e+00 6.000000000000000000e+00
1.647554295064739766e-05 1.952323673840761235e-06 1.000000000000000021e-08 -3.063181331974348942e-02 4.168900559258643668e+00 4.138268745938900040e+00 6.000000000000000000e+00
1.649412973300867313e-05 1.947831889463261551e-06 1.000000000000000021e-08 -3.116396539261376275e-02 4.328044247880313833e+00 4.296880282487699709e+00 6.000000000000000000e+00
1.652475050677227846e-05 1.941747035325613042e-06 1.000000000000000021e-08 -3.161956214307848345e-02 4.324476567160408180e+00 4.292857005017329364e+00 6.000000000000000000e+00
1.659234168486837347e-05 1.934604406937541138e-06 1.000000000000000021e-08 -3.225001224370943609e-02 4.340579451741552575e+00 4.308329439497843083e+00 6.000000000000000000e+00
1.676803194795796056e-05 1.929924629856663099e-06 1.000000000000000021e-08 -3.454249499906184018e-02 4.374211066285322858e+00 4.339668571286260601e+00 6.000000000000000000e+00
1.700883631493109240e-05 1.927547992853293573e-06 1.000000000000000021e-08 -3.672463956351607051e-02 4.335698512654239778e+00 4.298973873090723430e+00 6.000000000000000000e+00
1.653220269963695906e-05 1.852554822965819442e-06 1.000000000000000021e-08 -4.200220345578725700e-02 3.848519651422657617e+00 3.806517447966870193e+00 6.000000000000000000e+00
1.670828957108032683e-05 1.850836050373346964e-06 1.000000000000000021e-08 -4.463500908019202296e-02 3.710636115191149997e+00 3.666001106110957863e+00 6.000000000000000000e+00
1.685236187261200203e-05 1.849488487452266986e-06 1.000000000000000021e-08 -4.503311649167809905e-02 3.780009019274020332e+00 3.734975902782342150e+00 6.000000000000000000e+00
1.696994862278185495e-05 1.848451191764293966e-06 1.000000000000000021e-08 -4.617558214884059931e-02 3.894566106181269305e+00 3.848390524032428761e+00 6.000000000000000000e+00
1.707643711591770488e-05 1.847541970479192040e-06 1.000000000000000021e-08 -4.598068926992349148e-02 3.670264233645626817e+00 3.624283544375703325e+00 6.000000000000000000e+00
1.687863808939741098e-05 1.816415044126616209e-06 1.000000000000000021e-08 -4.749803677020641990e-02 3.175044412590404264e+00 3.127546375820197788e+00 6.000000000000000000e+00
1.699374454151742969e-05 1.815367173531313114e-06 1.000000000000000021e-08 -4.671028968217524890e-02 3.042287696683059650e+00 2.995577407000884484e+00 6.000000000000000000e+00
1.713514925356301465e-05 1.813985366376132582e-06 1.000000000000000021e-08 -4.646099391556698932e-02 3.147445624368549133e+00 3.100984630452982227e+00 6.000000000000000000e+00
1.731074958287995012e-05 1.812166689519868761e-06 1.000000000000000021e-08 -4.791039536199973026e-02 3.206317334952093034e+00 3.158406939590093110e+00 6.000000000000000000e+00
1.750545217619551013e-05 1.810093736789700865e-06 1.000000000000000021e-08 -4.969295189719627470e-02 3.100762073586061263e+00 3.051069121688864794e+00 6.000000000000000000e+00
1.770580645176216168e-05 1.807932696990926801e-06 1.000000000000000021e-08 -5.061646992720056359e-02 3.193117618128878732e+00 3.142501148201678252e+00 6.000000000000000000e+00
1.792347833138991284e-05 1.805533721603608536e-06 1.000000000000000021e-08 -5.095167340151032787e-02 3.159730717058700122e+00 3.108779043657189600e+00 6.000000000000000000e+00
1.814911612762253805e-05 1.803013023112237640e-06 1.000000000000000021e-08 -5.270142238800215595e-02 2.934184488682101133e+00 2.881483066294098894e+00 6.000000000000000000e+00
1.835255182748708302e-05 1.800759262082637390e-06 1.000000000000000021e-08 -5.086179621615657953e-02 2.914051492040950819e+00 2.863189695824794434e+00 6.000000000000000000e+00
1.853675413409838286e-05 1.798739418182703609e-06 1.000000000000000021e-08 -5.007440558208767212e-02 3.008589461382157992e+00 2.958515055800070126e+00 6.000000000000000000e+00
1.870330819261439726e-05 1.796937049889452501e-06 1.000000000000000021e-08 -4.939878297289881925e-02 2.866325004502648710e+00 2.816926221529749697e+00 6.000000000000000000e+00
1.885844181104041436e-05 1.795273952876827275e-06 1.000000000000000021e-08 -4.866992403720671323e-02 2.609556402741423753e+00 2.560886478704217151e+00 6.000000000000000000e+00
1.899812525908569993e-05 1.793805593075847931e-06 1.000000000000000021e-08 -4.929722408671188827e-02 2.822945145736602157e+00 2.773647921649890158e+00 6.000000000000000000e+00
1.913385475905766663e-05 1.792382223828147054e-06 1.000000000000000021e-08 -5.061961555755134512e-02 2.914997522496671323e+00 2.864377906939119978e+00 6.000000000000000000e+00
1.927226429353684871e-05 1.790918603222454265e-06 1.000000000000000021e-08 -5.025921870690736037e-02 2.472697302521588369e+00 2.422438083814681065e+00 6.000000000000000000e+00
1.940344997588509875e-05 1.789544172117432134e-06 1.000000000000000021e-08 -4.962818830746709708e-02 2.524033776221386915e+00 2.474405587913919735e+00 6.000000000000000000e+00
1.995610250710458752e-05 1.825838680740512280e-06 1.000000000000000021e-08 -4.815030620572510744e-02 2.689742048728842150e+00 2.641591742523117237e+00 6.000000000000000000e+00
2.005830343992301282e-05 1.824867472493406059e-06 1.000000000000000021e-08 -4.781556727938132689e-02 2.730355241920014109e+00 2.682539674640632921e+00 6.000000000000000000e+00
