S T U q1 q2 q3
2.185225080564093811e-05 1.859058082235243604e-06 9.982203724271224588e-09 -4.706634789367836191e-03 -4.448223181392485515e-02 -4.918886660329269134e-02
2.194641135863759936e-05 1.848409005775044580e-06 9.967861619754605836e-09 -4.915969032237482716e-03 -4.388911226485880945e-02 -4.880508129709629217e-02
2.205816558995741362e-05 1.838278537379602058e-06 9.919119542270050353e-09 -3.915135297540284220e-03 2.360307170484947648e-01 2.321155817509544805e-01
2.217630551190314883e-05 1.827683060566721423e-06 9.867953408038502601e-09 -4.861704156238877417e-03 3.665844258947483780e-01 3.617227217385095006e-01
2.225250289679750471e-05 1.832605236843664906e-06 9.724273698093655887e-09 -3.729312895443703813e-03 7.116229763727766056e-02 6.743298474183395674e-02
2.233655165888832360e-05 1.825009365945713643e-06 9.689187183709291660e-09 -4.405550303950511726e-03 3.555816003475804621e-01 3.511760500436299504e-01
2.234956163216690278e-05 1.833480797495607034e-06 9.597177326161823681e-09 -5.800212742164967406e-03 4.008024556196456700e-01 3.950022428774807026e-01
2.229666685853760606e-05 1.848695570793160171e-06 9.526999815977263007e-09 -6.641401060725693473e-03 5.748494491438069787e-01 5.682080480830813407e-01
2.215708479908385671e-05 1.880628618978146542e-06 9.414588098513575949e-09 -4.664916217675618704e-03 3.557345561639468912e-01 3.510696399462712725e-01
2.202765590316391935e-05 1.891596323423194734e-06 9.475323957989049662e-09 -8.148683726606598121e-03 3.512052954482420830e-01 3.430566117216354849e-01
2.188031239631034529e-05 1.904264682099872937e-06 9.544667002862792855e-09 -8.254251102928988892e-03 -1.199422997225099152e-01 -1.281965508254389041e-01
2.173976563627174179e-05 1.916519175892651584e-06 9.612022759600021731e-09 -9.200423833215176650e-03 1.991382947593933750e-01 1.899378709261781983e-01
2.162688207106919694e-05 1.926480061917641706e-06 9.667948976946102017e-09 -7.699794928609726696e-03 2.574490825339523781e-01 2.497492876053426514e-01
2.155111888623034925e-05 1.933224481404776450e-06 9.706650644235666974e-09 -6.972777263670681958e-03 -2.969234403088094609e-02 -3.666512129455162805e-02
2.155071401164081630e-05 1.928799538452312925e-06 9.754466069518651392e-09 -7.470392368638112401e-03 -1.528309426639449242e-01 -1.603013350325830366e-01
2.158825741503135530e-05 1.924944142529071834e-06 9.738743866843032405e-09 -6.688010156895130010e-03 2.708044006738674625e-02 2.039242991049161624e-02
2.167573561743084561e-05 1.916438250159713176e-06 9.700600194854557993e-09 -6.184772209875788462e-03 1.226390309997302808e-01 1.164542587898544923e-01
2.178018951492519475e-05 1.906419924815754280e-06 9.655160238016480671e-09 -6.514242156238581050e-03 3.547579019292417257e-01 3.482436597730031447e-01
2.183968332972550179e-05 1.908820460571027199e-06 9.554796398650469533e-09 -5.186937980571459939e-03 4.361403808232307000e-01 4.309534428426592401e-01
2.187345490949529203e-05 1.905382060295055815e-06 9.540973709882717959e-09 -6.610203337276521207e-03 5.823877665528893743e-01 5.757775632156127976e-01
2.184098640945522337e-05 1.914107459474973380e-06 9.504111411339209595e-09 -9.191987867996076478e-03 3.006138267419071752e-01 2.914218388739110988e-01
2.176566337637633161e-05 1.930527598920837401e-06 9.454606080235766118e-09 -6.376963299693005904e-03 2.733681173314028712e-01 2.669911540317098653e-01
2.171391239680305524e-05 1.935100368683448407e-06 9.477874981723299204e-09 -8.855293984424805753e-03 1.356710410329142746e-03 -7.498583574095663007e-03
2.165128000519471669e-05 1.946765385319867854e-06 9.452530567078624812e-09 -7.249244310217228815e-03 1.297892127444573163e-01 1.225399684342400874e-01
2.161277163928700199e-05 1.950152401845857693e-06 9.469979670680429244e-09 -7.527033902506308216e-03 2.938218894732820274e-01 2.862948555707757192e-01
2.152497120200790376e-05 1.967721442354154094e-06 9.424525634873262300e-09 -4.420219364376198889e-03 5.768341891111656849e-01 5.724139697467894861e-01
2.145822798417184148e-05 1.973934288499337501e-06 9.454308888235359899e-09 -8.247774139236441204e-03 2.272933555758580582e-01 2.190455814366216170e-01
2.147966932610656209e-05 1.971577380550648497e-06 9.445280213880796616e-09 -9.372232426106907877e-03 -1.578573275135592979e-01 -1.672295599396662058e-01
2.167773294487449382e-05 1.953112889776502256e-06 9.362022705764808974e-09 -6.178391196145383013e-03 -1.380727754981306177e+00 -1.386906146177451671e+00
2.209746212459578097e-05 1.915803323254783937e-06 9.187266059056568337e-09 -7.971132650067602743e-03 -1.625963539884470066e+00 -1.633934672534537613e+00
2.261180688577200484e-05 1.871792960454609463e-06 8.981204288115423086e-09 -9.206680976564740604e-03 1.486983797080720038e+00 1.477777116104155297e+00
2.311274846106977534e-05 1.830870137982357581e-06 8.789441304015788371e-09 -1.037199743777206251e-02 1.753734270176834364e+00 1.743362272739062302e+00
2.347077343819728098e-05 1.802849387876753878e-06 8.658318630132409114e-09 -1.388096426087154223e-02 7.793847194759750963e-01 7.655037552151036095e-01
2.366371435867362826e-05 1.787736740560078010e-06 8.590519906886294931e-09 -1.342457799799451346e-02 3.765510288094855440e-01 3.631264508114910305e-01
2.374630449319034531e-05 1.781107226238012805e-06 8.563430196818840516e-09 -1.277130991214386890e-02 1.062371137178050873e-01 9.346580380566121837e-02
2.381808798514511093e-05 1.775328906524278882e-06 8.540402178280708601e-09 -1.119387575062841256e-02 2.288661195004317861e-01 2.176722437498033735e-01
2.389281984926077738e-05 1.769367083287970106e-06 8.516461910701242162e-09 -1.205771967864233130e-02 1.708275002940879972e-01 1.587697806154456659e-01
2.395579526509875929e-05 1.764308033016049381e-06 8.496838822885940007e-09 -1.349403613385202760e-02 4.531362373186915704e-01 4.396422011848395428e-01
2.397833705756977163e-05 1.762242335231159509e-06 8.491613065669200394e-09 -1.154107807058613044e-02 6.595376930087342160e-01 6.479966149381480855e-01
2.400530547599811568e-05 1.754413119862348292e-06 8.549920430590229178e-09 -9.301283655798464611e-03 6.986102006733663217e-02 6.055973641153816756e-02
2.403850904036725070e-05 1.746135253290048410e-06 8.617591953987288090e-09 -9.127252749735415005e-03 2.498979762449327069e-01 2.407707234951972919e-01
2.409655375144038373e-05 1.736366331888517400e-06 8.663610278715467127e-09 -8.962574707478410119e-03 -4.332954690149843913e-01 -4.422580437224628014e-01
2.415525633861953896e-05 1.731749365707352243e-06 8.645331510555218797e-09 -7.634647069641731232e-03 -1.771638463981846101e-01 -1.847984934678263413e-01
2.424587638247713652e-05 1.724881405416687256e-06 8.615783575508703774e-09 -6.331795658016170503e-03 3.098144016875785667e-01 3.034826060295623962e-01
2.428549783412758880e-05 1.720956632283283113e-06 8.600909746066768337e-09 -8.956198837761053522e-03 9.342394247785215100e-01 9.252832259407604010e-01
2.424206293447804249e-05 1.723391049279560599e-06 8.612983547725319142e-09 -1.286486620359605926e-02 1.196431364181291812e-01 1.067782702145331220e-01
2.417935957183633586e-05 1.715424188175818618e-06 8.775290520126939592e-09 -1.731335453834564886e-02 5.811016158814688026e-01 5.637882613431230983e-01
2.399614719900784046e-05 1.716774691126581672e-06 8.982315191725500758e-09 -1.798806907372868524e-02 3.254576363608974177e-01 3.074695672871687324e-01
2.368615774560688369e-05 1.731678198170165511e-06 9.193892818151265942e-09 -1.757912056923260913e-02 5.876549679050864228e-01 5.700758473358538136e-01
2.326243273049143260e-05 1.763059650368556384e-06 9.364319521111203946e-09 -1.180298862558720741e-02 5.216688859972826720e-01 5.098658973716954090e-01
2.283290559234153757e-05 1.796044332859787912e-06 9.543468755496378124e-09 -1.067728205958101695e-02 -6.025461016933775227e-01 -6.132233837529585951e-01
2.248803512922010526e-05 1.823518807897048257e-06 9.692892714974250500e-09 -8.011065946966267060e-03 -3.954043819200947496e-01 -4.034154478670610167e-01
2.227297541961398614e-05 1.840697465455897300e-06 9.789428773611294236e-09 -8.345025086460899910e-03 -7.043785432388602885e-01 -7.127235683253212439e-01
2.219622174321202757e-05 1.846633380103743952e-06 9.826233454513905325e-09 -8.992232001478139836e-03 -2.292412709426727702e-01 -2.382335029441509100e-01
2.222020936668448539e-05 1.844212409600541567e-06 9.818567432050454042e-09 -8.807950483552429155e-03 1.932196911850851961e-01 1.844117407015327670e-01
2.227570155381368869e-05 1.839192272205476670e-06 9.797039586309945163e-09 -6.370235316720790353e-03 3.276026272886838342e-01 3.212323919719630716e-01
2.233253596282739519e-05 1.834087138235606319e-06 9.775030182533268624e-09 -7.600640488957810526e-03 3.185283205748454805e-01 3.109276800858876699e-01
2.237380030048851843e-05 1.830280700970694411e-06 9.759922078184409384e-09 -7.985151639106569110e-03 1.771230040481679424e-01 1.691378524090613733e-01
2.240579736650314671e-05 1.827221779917756778e-06 9.742151943314961322e-09 -9.940512335714912773e-03 1.827360022711701504e-01 1.727954899354552376e-01
2.239977811187810904e-05 1.836745330735979973e-06 9.643796857448166633e-09 -9.400479611747281083e-03 2.941235901281924470e-01 2.847231105164451659e-01
2.241399004865810091e-05 1.834552487520501000e-06 9.633394247506027369e-09 -1.111037056541824830e-02 4.225597351168346449e-01 4.114493645514163966e-01
2.238525833796898087e-05 1.841450816834328893e-06 9.605420295547965670e-09 -1.045314308525285840e-02 4.232609855064861648e-01 4.128078424212333064e-01
2.233477162640782625e-05 1.845876320065617367e-06 9.625835301043480148e-09 -1.234820843304668125e-02 4.402345498208415364e-01 4.278863413877948552e-01
2.226092595480104805e-05 1.852228893779268529e-06 9.659242834973138702e-09 -1.063721326209976503e-02 4.154777501396473838e-01 4.048405368775476187e-01
2.218792215077530861e-05 1.858556943772504069e-06 9.692455614534649958e-09 -1.118885724987694896e-02 -3.233846627719323408e-01 -3.345735200218092897e-01
2.213870209096518987e-05 1.862968316406989211e-06 9.712537950547892811e-09 -1.028181609899719851e-02 2.754948170633841897e-01 2.652130009643869912e-01
2.211479460885859615e-05 1.865066762427908834e-06 9.721509432237147613e-09 -1.164030326752013567e-02 3.490933980000132664e-01 3.374530947324931307e-01
2.215737800817851863e-05 1.852988494614067190e-06 9.793458659772933997e-09 -1.251150134456957552e-02 1.172437457508976877e-01 1.047322444063281122e-01
2.220553763952313697e-05 1.848509562887672238e-06 9.770521923469099285e-09 -1.056121248201596918e-02 6.555459917521488933e-03 -4.005752564494480250e-03
2.229409603815393803e-05 1.840392896191437123e-06 9.729933526724138056e-09 -1.033141757060901389e-02 -1.438491467220437414e-01 -1.541805642926527553e-01
2.242035913119003245e-05 1.828950006664615824e-06 9.673298551117673246e-09 -9.006628135730221363e-03 2.130724636137646399e-01 2.040658354780344186e-01
2.252387787672472164e-05 1.828380028754307946e-06 9.541585458425755736e-09 -7.140461107928708362e-03 4.925584581478705815e-01 4.854179970399418731e-01
2.262803913507437648e-05 1.819036145818545119e-06 9.495726794469660737e-09 -8.365836526641079463e-03 5.445227849343989845e-01 5.361569484077579606e-01
2.267817869532804431e-05 1.814542384801868687e-06 9.472731969073815080e-09 -1.126268213222325620e-02 3.339757223896651084e-01 3.227130402574418522e-01
2.264911637685754190e-05 1.822310774712986191e-06 9.435328857056296861e-09 -1.003260597997546189e-02 3.821992315128337481e-01 3.721666255328582862e-01
2.255728678080756112e-05 1.837678162900754932e-06 9.403826303378559905e-09 -1.069226974517878404e-02 4.685352786027650041e-01 4.578430088575862200e-01
2.245404467631318825e-05 1.846563837378078485e-06 9.449715561692153026e-09 -1.122609124120571567e-02 3.025563913149085238e-01 2.913303000737028081e-01
2.233653892468985888e-05 1.856729888589504803e-06 9.503275980075743032e-09 -1.236494792952624877e-02 1.404444862694376184e-01 1.280795383399113696e-01
2.222245299301438124e-05 1.866729866010982607e-06 9.555470851906590669e-09 -1.206474222600684154e-02 1.046522130777010062e-01 9.258747085169416469e-02
2.213767167748643524e-05 1.874292412613611841e-06 9.593244276058061581e-09 -1.176303904833675418e-02 6.840934212483062993e-02 5.664630307649387575e-02
2.209175620945830226e-05 1.878579323914284144e-06 9.610866762317432889e-09 -1.026919203278942039e-02 1.503943436546002488e-01 1.401251516218108284e-01
2.209642986107174931e-05 1.875987688890633687e-06 9.633558184455299555e-09 -1.013972016066067017e-02 -7.364869120458017449e-02 -8.378841136524084465e-02
2.212079130038719594e-05 1.873730004284622497e-06 9.620477814318676290e-09 -1.039057236747348290e-02 2.888355247405041126e-01 2.784449523730306297e-01
2.216440152118405162e-05 1.869695551066791858e-06 9.599011492851108913e-09 -8.711683705954154089e-03 2.169138830602346246e-01 2.082021993542804705e-01
2.221020164494667029e-05 1.865481289976177695e-06 9.576614642927376544e-09 -9.842776963212396257e-03 1.617098308168873899e-01 1.518670538536749937e-01
2.223793327610255213e-05 1.862961509597176037e-06 9.562003024565843913e-09 -1.009364060650158601e-02 3.454565604526589340e-01 3.353629198461573480e-01
2.221968111580562770e-05 1.864710898768484884e-06 9.567106943756170166e-09 -1.057620919528962089e-02 5.163664250909860698e-01 5.057902158956963934e-01
2.218068600522013628e-05 1.859597055459646836e-06 9.680900182947202247e-09 -1.299161960548034234e-02 5.759034405863552308e-01 5.629118209808748885e-01
2.204123667174272139e-05 1.871938452604592810e-06 9.746926751076906610e-09 -1.325681775074594171e-02 3.336887872820089029e-01 3.204319695312629612e-01
2.186261173472556346e-05 1.887827629955266724e-06 9.833702532813522058e-09 -1.469675716142135324e-02 2.102708741920000790e-01 1.955741170305787258e-01
2.168225683094264540e-05 1.904144732049526403e-06 9.922778203104097177e-09 -1.338590843823220244e-02 -5.087924064479665276e-04 -1.389470084468016897e-02
2.152502785174307921e-05 1.918686491562438520e-06 1.000266863853746020e-08 -1.318893225638825828e-02 6.901309597953719788e-02 5.582416372314893960e-02
2.139790017290457182e-05 1.930737144167778651e-06 1.006734654896027090e-08 -1.189672053342474833e-02 9.204015375909513352e-02 8.014343322567038519e-02
2.129885650052595121e-05 1.940278133903512321e-06 1.011555816089277256e-08 -1.190429499135789437e-02 3.120241073115028740e-01 3.001198123201449519e-01
2.122880543968563407e-05 1.947366647984214181e-06 1.014581752912030291e-08 -1.127608109798250435e-02 1.683856884082786110e-01 1.571096073102961066e-01
2.121012836059812636e-05 1.944799126833914528e-06 1.020620769340452558e-08 -9.881832068855261886e-03 -1.574994940304321744e-01 -1.673813260992874363e-01
2.124795202327488911e-05 1.933940591623052652e-06 1.027897869834364900e-08 -8.863788313727083423e-03 2.604626203453719313e-02 1.718247372081010971e-02
2.128243490550549955e-05 1.930631768312647727e-06 1.025895572606166542e-08 -9.068050280784528683e-03 2.740359870085402605e-01 2.649679367277557596e-01
2.133926646105885881e-05 1.925131035703731519e-06 1.022824268283556085e-08 -8.448823866711530073e-03 1.895264069329574141e-01 1.810775830662458841e-01
2.138614807973837357e-05 1.925700905618040812e-06 1.015575634065615225e-08 -8.209618202694834999e-03 2.074701163777525892e-01 1.992604981750577542e-01
2.143040306012205864e-05 1.921470465900632827e-06 1.013146874986268427e-08 -9.778354898185570576e-03 2.322422021969128281e-01 2.224638472987272575e-01
2.144389743197312682e-05 1.923785524835299542e-06 1.009120488775201605e-08 -1.021927649561682472e-02 4.466819886445172472e-01 4.364627121489004224e-01
2.144889271978150914e-05 1.926768268079940433e-06 1.005647586245072870e-08 -9.625472356867087464e-03 1.843031294734913672e-01 1.746776571166242797e-01
2.145183352203114584e-05 1.929668933974003809e-06 1.002535290753568199e-08 -9.371245237067754585e-03 5.349354599535338650e-02 4.412230075828563192e-02
2.146132594616625364e-05 1.931862765887077714e-06 9.991860860774612016e-09 -8.843430808318758496e-03 -1.470291643076588883e-01 -1.558725951159776468e-01
2.147030214087598094e-05 1.935018040294129553e-06 9.950189341087027720e-09 -9.709309785352421285e-03 5.487203410859109454e-01 5.390110313005584963e-01
2.148208770472527618e-05 1.934072510801587359e-06 9.940790717144349455e-09 -1.043715445583473511e-02 3.457158136064979459e-01 3.352786591506632385e-01
2.148740607149584545e-05 1.933778801144697461e-06 9.934331696543822354e-09 -1.034332178480557030e-02 2.454756886877440536e-02 1.420424708396883506e-02
2.152181891902947425e-05 1.926815939231885252e-06 9.958491229072536464e-09 -9.803023379858971653e-03 -5.583722366650256674e-02 -6.564024704636153840e-02
2.156720051007417668e-05 1.922535726001923204e-06 9.934171870668069619e-09 -8.651739974526784227e-03 -1.364701833663417574e-02 -2.229875831116095997e-02
2.167046272227363184e-05 1.909061846323616504e-06 9.925509550761929964e-09 -1.000537028995671096e-02 6.518156920254369879e-02 5.517619891258698783e-02
2.179462900882495744e-05 1.897353652980757049e-06 9.864705469825369176e-09 -8.614434082729133246e-03 1.064142723127048384e-01 9.779983822997570519e-02
2.193701578667087685e-05 1.884046507753986293e-06 9.796374981064026833e-09 -8.063326672272552731e-03 1.087150115901849290e-01 1.006516849179123763e-01
2.208973267297565952e-05 1.869937256054453974e-06 9.724305450885199571e-09 -7.787975242635747364e-03 7.011190473205708429e-02 6.232392948942133692e-02
2.223228633443692450e-05 1.856957304159538749e-06 9.657569079625588083e-09 -7.815796840494215747e-03 3.926206135260024155e-01 3.848048166855081997e-01
2.231635805186639262e-05 1.859256900693724078e-06 9.524542537759989954e-09 -7.589295730259126849e-03 1.671104889353127732e-01 1.595211932050536463e-01
2.239831951715882618e-05 1.851898326885336911e-06 9.486381862458691475e-09 -9.577667580083937260e-03 4.482103698436947781e-01 4.386327022636108408e-01
2.241016665422840891e-05 1.861481989136171642e-06 9.380191594079246464e-09 -8.231914747364288409e-03 1.675962798455650216e-01 1.593643650982007332e-01
2.242740883769605225e-05 1.860263716574531956e-06 9.368477292593027607e-09 -1.041819735653282120e-02 7.874646315679711961e-02 6.832826580026429841e-02
2.243349696504291272e-05 1.860093532400967004e-06 9.361377519518808673e-09 -1.086340964056603520e-02 2.321717599984989278e-01 2.213083503579328926e-01
2.242978083801716778e-05 1.860844562410669853e-06 9.358328809886992816e-09 -1.157772294177772388e-02 1.619992807881072139e-01 1.504215578463294900e-01
2.243663983250522562e-05 1.860626451796599066e-06 9.350853540308934874e-09 -8.322333461206310457e-03 -3.467580610846532352e-02 -4.299813956967163397e-02
2.245640233705691654e-05 1.859242319399891678e-06 9.337872134198423763e-09 -8.510453829374653445e-03 6.832072892252938345e-02 5.981027509315473001e-02
2.248904522224114106e-05 1.856364482085693516e-06 9.322040949706051124e-09 -6.495091903387983923e-03 -5.081741360103464444e-02 -5.731250550442262837e-02
2.253871613615492060e-05 1.852266892742652234e-06 9.296640566115365166e-09 -6.695373194413045681e-03 2.808600387352058192e-01 2.741646655407927735e-01
2.260512188953806909e-05 1.846677898754686783e-06 9.264421903751886046e-09 -6.917265333046540565e-03 5.042174473203431262e-02 4.350447939898777205e-02
2.269696135681467515e-05 1.838830655971170287e-06 9.221981309128194936e-09 -8.040020653923118932e-03 -2.260625050770528333e-01 -2.341025257309759522e-01
2.281930132028177135e-05 1.828319345314157859e-06 9.167548584135415160e-09 -8.914845055244535743e-03 -1.383907312905208187e-02 -2.275391818429661761e-02
2.305743211077942225e-05 1.790009110139937493e-06 9.278404032821507791e-09 -1.655973930095305802e-02 1.116265689914115455e-01 9.506682969045848752e-02
2.350789220260887877e-05 1.749899390972987676e-06 9.483207403694457832e-09 -2.406588666969200485e-02 4.408375231089891599e-01 4.167716364392971551e-01
2.380373631086410600e-05 1.710933795027007524e-06 9.693776833460920521e-09 -3.592083448040295224e-02 3.774583721276325576e-01 3.415375376472296054e-01
2.389472994334354723e-05 1.673531248767092100e-06 9.907463814344178294e-09 -4.488067189413144642e-02 1.020426215221963417e-01 5.716194962806489532e-02
2.375314921436740527e-05 1.637442386778131690e-06 1.012610388274553604e-08 -5.370135257673569473e-02 2.062019705523283619e-01 1.525006179755926672e-01
2.328860296478347779e-05 1.602155441250938937e-06 1.035283632808897165e-08 -5.957636607166319487e-02 3.171372159928846912e-01 2.575608499212215241e-01
2.277321563739277235e-05 1.639275953763051572e-06 1.058929305307646469e-08 -5.906093157559000328e-02 1.497733330161942433e+00 1.438672398586352319e+00
2.226939862521635187e-05 1.677283861260752341e-06 1.083695789315505678e-08 -5.452501940837234384e-02 1.710894913252904104e+00 1.656369893844531704e+00
2.177688859191857890e-05 1.716173012108017150e-06 1.109041517591171181e-08 -5.026728461039092766e-02 2.938842791314122849e+00 2.888575506703731754e+00
2.129542827395174891e-05 1.755963838627801876e-06 1.134980037633825203e-08 3.188536436540267971e-02 2.557605593252935350e+00 2.589490957618338030e+00
2.082476633872975080e-05 1.796677246882623294e-06 1.161525213794693814e-08 -6.560436054869778211e-03 -2.888737633469881771e+00 -2.895298069524751661e+00
2.036465724615514779e-05 1.838334627658556655e-06 1.188691234687669192e-08 -2.687768934648232522e-02 -1.048065115182041040e+00 -1.074942804528523421e+00
