S T U q1 q2 q3
1.026531116364861605e-06 1.015236527608714383e-06 6.433956492706093517e-09 -1.160168867468443915e-04 2.947400442576064705e-01 2.946240273708596313e-01
1.013371392121562458e-06 1.027085121336019033e-06 6.529407432250744823e-09 -7.197721382363325704e-05 -2.226903404247693175e-03 -2.298880618071326432e-03
9.999999999999999547e-07 1.038573873709290443e-06 6.636453480017208628e-09 -1.375742897545759180e-04 -2.414820389751213270e-01 -2.416196132648759098e-01
9.999999999999999547e-07 1.048759456700642904e-06 6.748027196523361384e-09 -1.080933358165985653e-04 -2.435047477894727308e-01 -2.436128411252893311e-01
9.999999999999999547e-07 1.054863058864925128e-06 6.845803195531183069e-09 -1.156227419180141242e-04 -4.384574172533906022e-01 -4.385730399953086112e-01
9.999999999999999547e-07 1.056002874594762583e-06 6.913839632951334504e-09 4.697241833892355778e-05 -4.825299210749616208e-01 -4.824829486566227232e-01
9.999999999999999547e-07 1.051431726100029827e-06 6.943572760965534978e-09 6.712008762193959199e-05 -6.350196071404141662e-01 -6.349524870527922804e-01
1.000000000000002072e-06 1.041737657036214080e-06 6.927088907025439302e-09 1.116672535482060580e-04 -3.896007177339146921e-01 -3.894890504803664721e-01
9.999999999999999547e-07 1.027614181964450138e-06 6.869224167181376428e-09 1.147000734751796314e-04 -3.713566294668293466e-01 -3.712419293933541531e-01
9.999999999999999547e-07 1.012516413688352099e-06 6.767852710837628552e-09 1.207017825967902913e-04 -8.285190574330947300e-02 -8.273120396071267924e-02
9.999999999999980489e-07 9.973015107291854005e-07 6.650188139975837799e-09 6.211808113836154999e-05 1.636815446421557851e-02 1.643027254535393833e-02
9.999999999999999547e-07 9.842593168156212142e-07 6.528564247696379081e-09 1.744559996254453627e-05 4.031887045097040101e-01 4.032061501096665390e-01
9.999999999999999547e-07 9.745507469225165078e-07 6.421904959429997793e-09 -4.337567927588728556e-05 4.739654896001521678e-01 4.739221139208762978e-01
9.999999999999999547e-07 9.685983306925714152e-07 6.342069949952216862e-09 -8.542143130091384151e-05 7.199533437047609397e-01 7.198679222734600813e-01
9.999999999999999547e-07 9.667851250654730408e-07 6.283449489527832333e-09 -2.098349482287376055e-04 2.813910672916488664e-01 2.811812323434201288e-01
9.999999999999999547e-07 9.655658164396581682e-07 6.274441300117291417e-09 -1.931735009229468281e-04 3.962887524323832622e-03 3.769714023400885794e-03
9.999999999999999547e-07 9.653576715749212624e-07 6.272772664983567461e-09 -1.290984734017390501e-04 -1.267501612726320559e-01 -1.268792597460337845e-01
9.999999999999999547e-07 9.626650282156538409e-07 6.295655728050867541e-09 -1.289342764875522906e-04 -3.286556408781375893e-01 -3.287845751546251138e-01
1.000000000000002072e-06 9.605889785902369092e-07 6.281084840769309443e-09 3.882515591799133581e-05 -1.968395948357883896e-01 -1.968007696798703965e-01
1.000004087991814658e-06 9.545736509256167030e-07 6.268384514535436520e-09 5.256242904676071415e-05 -3.809387651138678166e-01 -3.808862026848210403e-01
1.000009986445973615e-06 9.460796594288934843e-07 6.233929708033957482e-09 5.142274224609333366e-05 -3.381569789937088899e-01 -3.381055562514627688e-01
1.000018102181700824e-06 9.368419369745872666e-07 6.172360557073870489e-09 1.116300622518179991e-04 1.456329712968340573e-02 1.467492719193522373e-02
1.000033254381071957e-06 9.273350586233344151e-07 6.108966886462208749e-09 8.423133731694752713e-05 2.265314960086932672e-01 2.266157273460102095e-01
1.000297907879484799e-06 9.203149407762070036e-07 6.034178866101131407e-09 5.039394512511459479e-05 1.750985320027531600e-02 1.756024714540042886e-02
1.000805677584369263e-06 9.172833535753032481e-07 5.969055865043947018e-09 1.051011279165903201e-04 3.924860431369019409e-01 3.925911442648185590e-01
1.001369766878307598e-06 9.180233829717920565e-07 5.922124364327501876e-09 1.693246934033817985e-05 4.932268046380574589e-01 4.932437371073977728e-01
1.003463697535742970e-06 9.236352608371355148e-07 5.896487192370292112e-09 -4.593088624194052727e-05 6.538033582636195717e-01 6.537574273773776312e-01
1.000605337625558803e-06 9.332149899400955791e-07 5.901387832902698446e-09 -1.081652479931350525e-04 3.698786001206411100e-01 3.697704348726479906e-01
9.999999999999999547e-07 9.466250337847972364e-07 5.924702830941494508e-09 -1.661121717625238525e-04 2.528440753592686718e-01 2.526779631875061272e-01
9.999999999999999547e-07 9.600112067356823258e-07 5.975515063303603832e-09 -1.223471715103355284e-04 -3.445241226451383199e-01 -3.446464698166486484e-01
1.018656136807026949e-06 9.746195457028101482e-07 6.032178697705687751e-09 -1.193880708772188104e-04 -1.321949466324880973e-01 -1.323143347033653161e-01
1.009602186520228925e-06 9.843347374150416492e-07 6.082628414170047697e-09 -3.620171401729627148e-05 -1.583493949455938576e-01 -1.583855966596111609e-01
1.003652186673876761e-06 9.903596429236957888e-07 6.118998860229495008e-09 -2.317216690195245121e-06 -5.100968942680133011e-01 -5.100992114847034964e-01
1.003051663311319835e-06 9.911183114999956719e-07 6.142487759947209646e-09 1.897501454788119712e-06 -6.390412742003732660e-01 -6.390393766989185265e-01
1.003331184388188243e-06 9.892195143736561410e-07 6.130947641819283298e-09 4.274659556590537646e-05 -3.980131070933587978e-01 -3.979703604977928855e-01
1.004289743761081148e-06 9.843084574897399632e-07 6.100530137865889351e-09 7.483471977481198634e-05 -1.754959130473583429e-01 -1.754210783275835239e-01
1.005925391558558161e-06 9.801281890901779045e-07 6.051918147996924817e-09 1.084267437407599594e-04 2.170982589831851328e-01 2.172066857269258910e-01
1.007571634888989573e-06 9.752995760826400834e-07 6.021788477508440175e-09 7.646804799708861733e-05 4.143750024298249457e-01 4.144514704778220482e-01
1.009090353201379173e-06 9.734499061831090957e-07 5.985933665333788798e-09 5.998539581253750641e-05 5.748547418390881347e-01 5.749147272349006688e-01
1.009513133280546975e-06 9.740127288869545835e-07 5.961269700356687248e-09 -8.015177320380359460e-05 2.198775741462775102e-01 2.197974223730737031e-01
1.009885098127927814e-06 9.776710385226235097e-07 5.949682213237870910e-09 -9.146007434041036888e-06 9.445900961261166628e-02 9.444986360517762525e-02
1.008350059018669826e-06 9.832422285307309832e-07 5.950062710991930487e-09 -6.780743206513152599e-05 -2.301034610656049750e-01 -2.301712684976701118e-01
1.004137847784774771e-06 9.904486613126545697e-07 5.963724956239293994e-09 -2.070317674886593129e-05 -8.558092637965941663e-02 -8.560162955640827909e-02
9.999999999999980489e-07 9.980789694691248237e-07 5.973675528517264416e-09 2.486647435024497144e-05 1.151493854428302654e-01 1.151742519171805035e-01
9.999999999999999547e-07 9.757606039813143119e-07 5.839349739878999382e-09 7.910878047490653431e-05 -3.434519646305957963e-01 -3.433728558501208949e-01
1.018523971711423921e-06 9.537730734770285479e-07 5.707408275058157528e-09 -7.445824055975387712e-05 -1.482675996365884430e+00 -1.482750454606444279e+00
1.042125958970742616e-06 9.321754444982205611e-07 5.578171384184060615e-09 -1.053064811148956420e-04 -2.406017893194672297e+00 -2.406123199675787028e+00
1.066396545781923146e-06 9.109640415927127278e-07 5.451238309632156923e-09 7.698446843473760737e-05 -3.669041439577604535e+00 -3.668964455109169798e+00
1.091232382291653319e-06 8.902352984867955518e-07 5.327193637803189619e-09 1.733673197860420567e-05 -3.330003234191295292e+00 -3.329985897459316835e+00
1.116646632879690509e-06 8.699782323858198590e-07 5.205971642169090729e-09 -5.451357056625652509e-06 6.258394951109433890e-01 6.258340437538867373e-01
1.142652768517541856e-06 8.501821104057057376e-07 5.087508091829967857e-09 -1.662017290686088056e-05 1.682219903154634544e+00 1.682203282981727721e+00
1.169264573908834054e-06 8.308364438862739800e-07 4.971740217480562729e-09 -1.475568159499396348e-04 1.086861807596227081e+00 1.086714250780277169e+00
1.196496154795966732e-06 8.119309828339958997e-07 4.858606678151264290e-09 -9.049019586798018322e-05 6.084799728670162722e-01 6.083894826711483406e-01
1.220258350564809080e-06 7.961874141508460601e-07 4.763957132509529900e-09 -3.218694766198536283e-05 4.768576448448236249e-02 4.765357753682037539e-02
1.236411283167724475e-06 7.849809679956295180e-07 4.707811196448435592e-09 3.822440952968783612e-05 1.880771311248174982e-02 1.884593752201143765e-02
1.243618625735492423e-06 7.786828648847417373e-07 4.692390016529004413e-09 -5.459191881506363087e-05 5.941833532475016000e-03 5.887241613659952369e-03
1.271691403048917934e-06 7.763257371596188706e-07 4.693470467294222889e-09 -1.662355267506611389e-04 3.703659278594102489e-01 3.701996923326595912e-01
1.300488270576948543e-06 7.738169559210406466e-07 4.707260371139845300e-09 -1.437500159089770413e-04 5.735524044572777314e-01 5.734086544413687925e-01
1.329897396489319758e-06 7.713215372360780526e-07 4.722968213138697094e-09 9.480575877275632113e-06 -1.186876650828478930e-01 -1.186781845069706243e-01
1.359951478736632433e-06 7.694174238660289178e-07 4.740823840454138200e-09 7.214275750844559298e-05 -4.086008047625533379e-02 -4.078793771874689167e-02
1.390664194180426707e-06 7.675327158717577793e-07 4.753858539764910794e-09 1.347831719803321837e-04 -7.374981127261266423e-01 -7.373633295541462962e-01
1.391867648929618792e-06 7.645565860706238225e-07 4.756015841684148784e-09 1.612722883857047040e-04 -3.755090410232924114e-01 -3.753477687349067171e-01
1.392449352926720626e-06 7.562059315489566299e-07 4.818237636467991241e-09 -9.347021508475730767e-05 3.421737065628045471e-01 3.420802363477197794e-01
1.369213415561723891e-06 7.652277140904246281e-07 4.925029399480406204e-09 -3.794498692786009431e-04 1.513209458242411820e+00 1.512830008373133195e+00
1.338280895363074539e-06 7.828762700096796297e-07 5.038720945738965232e-09 -6.050658267940239865e-04 1.190737327103827958e+00 1.190132261277033976e+00
1.307895005339373906e-06 8.010182968612090179e-07 5.155671090002089808e-09 -6.068594262453024663e-04 1.853588932936335532e+00 1.852982073510090144e+00
1.278089324726490962e-06 8.196709228989328163e-07 5.275707430456361439e-09 -4.314228509849117599e-04 1.486512193720272101e+00 1.486080770869287138e+00
1.248962887166888333e-06 8.387578966406576765e-07 5.398538503696748109e-09 -2.970832636631313278e-04 1.378412699577848954e+00 1.378115616314185887e+00
1.220500213358775875e-06 8.582893323688189540e-07 5.524229377779397444e-09 -3.119351104668814656e-05 7.705818003269673255e-01 7.705506068159206912e-01
1.192686176758882301e-06 8.782755798884770557e-07 5.652846635700392414e-09 -5.646227293980288220e-06 -9.196985485070641175e-01 -9.197041947343580492e-01
1.165726004714490297e-06 8.987272300117278712e-07 5.784458410666883194e-09 1.056969146232579482e-04 -1.058466388813485537e+00 -1.058360691898862171e+00
1.141516321756125363e-06 9.168945379046500808e-07 5.919134422189949353e-09 3.365493677831218888e-05 -1.407869475036156004e+00 -1.407835820099377688e+00
1.127307719716144266e-06 9.288886703195715495e-07 5.995758739256277522e-09 -7.182538100015609106e-06 -8.081910575725324009e-01 -8.081982401106324598e-01
1.121127337427951441e-06 9.339918707531392605e-07 6.034099315274286087e-09 -9.112985504131781989e-06 -1.709062588300973573e-01 -1.709153718156014856e-01
1.121135134159436294e-06 9.338629730525604165e-07 6.035522732445957996e-09 1.145468120164871290e-04 1.139578469451461018e-01 1.140723937571625907e-01
1.125108430196197941e-06 9.311387954550999846e-07 5.997106419748832770e-09 1.014224245602466518e-04 1.518187883477715161e-01 1.519202107723317541e-01
1.130149467100732510e-06 9.265805150954070299e-07 5.967361131492885878e-09 9.351355815859566101e-05 -5.719027869318438206e-03 -5.625514311159842545e-03
1.135368754918331854e-06 9.234301034989290419e-07 5.926440764872720122e-09 3.778991522029005734e-05 -1.977290052747981974e-02 -1.973511061225952795e-02
1.136775351096692744e-06 9.227939114841503933e-07 5.897010576273266984e-09 -2.580504560842702966e-05 1.324919736683458638e-01 1.324661686227374402e-01
1.137094148343754172e-06 9.239378302443856978e-07 5.879134110342861040e-09 -6.270765323281371484e-05 3.144693828056261964e-01 3.144066751523934000e-01
1.137199160260537397e-06 9.270123070965184959e-07 5.873070442980362520e-09 -4.315651002386074186e-05 3.141259957717874585e-01 3.140828392617636133e-01
1.134985171117718766e-06 9.313826966671783174e-07 5.882090050591850952e-09 -1.099756126480295332e-04 2.826467695058472174e-01 2.825367938931991896e-01
1.130998483563460881e-06 9.364103900413484864e-07 5.900218538890434227e-09 -1.915627681875128885e-06 1.662884733947134208e-01 1.662865577670315509e-01
1.126220832389983799e-06 9.409028564068954093e-07 5.928466138202071727e-09 -3.554364078063761145e-05 -6.551533576810317783e-01 -6.551889013218124003e-01
1.123573722358158456e-06 9.442496692382945798e-07 5.950136212971686636e-09 2.127322450133639631e-06 -9.998378001342445032e-02 -9.998165269097430974e-02
1.123188209078038630e-06 9.440341137513615894e-07 5.972767946787244988e-09 -1.164916973110489973e-04 -5.968556316014961283e-02 -5.980205485746066529e-02
1.123976335855173969e-06 9.421072679229789230e-07 5.961125317207359988e-09 -3.086049982941284353e-05 -3.203585161943944826e-01 -3.203893766942239041e-01
1.128535422653285843e-06 9.357153661465479651e-07 5.950646217024454357e-09 1.671311144785768421e-05 -4.188386189482606881e-01 -4.188219058368128356e-01
1.137181863070465152e-06 9.285541761252204748e-07 5.905456462984175184e-09 3.876914424263272485e-05 -5.129900859870595298e-01 -5.129513168428169179e-01
1.148209203819338679e-06 9.196064217015617631e-07 5.848684760933268406e-09 1.218115369311621732e-04 -4.554289965857272193e-02 -4.542108812164155629e-02
1.158480530218289177e-06 9.114382146448188599e-07 5.796698048573753112e-09 1.028368264375176255e-04 3.856826732745179953e-01 3.857855101009555199e-01
1.167331021566266522e-06 9.067446020336354100e-07 5.739287979514744871e-09 1.083881302534062119e-04 5.567019826198915666e-01 5.568103707501449451e-01
1.170802836014082974e-06 9.032642171511376776e-07 5.716706047842055129e-09 -3.451603732788736945e-05 3.938972183362459134e-01 3.938627022989180104e-01
1.187710637583684495e-06 9.064158595117275962e-07 5.702086603866396716e-09 1.998882962110475059e-05 4.168933261104363908e-01 4.169133149400575111e-01
1.184940070400864864e-06 9.118003298685922926e-07 5.708302449947774485e-09 -7.677153604142977761e-05 4.220594023057895328e-01 4.219826307697481238e-01
1.177281969090874843e-06 9.201846826843265095e-07 5.735541779673901306e-09 -6.075791103021463413e-05 1.562105032061769094e-01 1.561497452951466913e-01
1.167729587304133875e-06 9.295225714294715225e-07 5.774815264181372455e-09 -9.054231831459244595e-05 -1.116850716254020881e-01 -1.117756139437166840e-01
1.157888140175088622e-06 9.382353491156932448e-07 5.819313935615755824e-09 -6.484485939518142006e-05 -2.467860584396373014e-01 -2.468509032990324759e-01
1.149687359031932687e-06 9.449454872801246898e-07 5.860941740443421876e-09 -5.876256698614940044e-05 -3.375271209284491647e-01 -3.375858834954353349e-01
1.144771747602533854e-06 9.494112773212486830e-07 5.888776526085058445e-09 8.405227288212080428e-06 -2.583723639947077544e-01 -2.583639587674195215e-01
1.143836088674481749e-06 9.509433838902500574e-07 5.905311605906003238e-09 3.441770408120665981e-05 -4.463909931979817003e-01 -4.463565754939005092e-01
1.143871473325547513e-06 9.496378074148240209e-07 5.911785675106712275e-09 -8.655547148538056401e-06 -2.061640800448216737e-02 -2.062506355163070543e-02
1.144378436560471880e-06 9.481203375271229503e-07 5.902530136749789090e-09 7.888086966689224211e-05 -1.733630919462214592e-03 -1.654750049795322350e-03
1.144607731735678613e-06 9.470798158240288542e-07 5.896059354780097475e-09 2.115868419764153907e-05 5.270811810950704057e-02 5.272927679370468385e-02
1.144316150118699521e-06 9.481741519374194320e-07 5.902517201466339701e-09 6.021886897460138055e-06 3.502370998894797083e-01 3.502431217763771754e-01
1.140307728300303026e-06 9.526898962633098097e-07 5.924654428491432970e-09 -1.609107949616939148e-05 5.888449281256900036e-01 5.888288370461938204e-01
1.131521730081021811e-06 9.608057094653967844e-07 5.967534945143493475e-09 3.013921132354047128e-06 6.367790753152675620e-01 6.367820892363998952e-01
1.118952494587707291e-06 9.727877312450278834e-07 6.029423039555228238e-09 8.894930858018013087e-08 2.999856512829488508e-01 2.999857402322574362e-01
1.103671563064695517e-06 9.866875622086216739e-07 6.114257554401038006e-09 -8.432411072866602408e-05 3.302454687305100833e-02 3.294022276232234231e-02
1.087192115862361734e-06 1.002087710169702839e-06 6.208826108250418079e-09 -3.156359774196711154e-05 -2.919509731762204297e-01 -2.919825367739624089e-01
1.071358776009906884e-06 1.017305672293880429e-06 6.302954551456662409e-09 -3.529317481176970361e-05 -2.830671982587098512e-01 -2.831024914335216192e-01
1.057457298413635344e-06 1.030186695303779278e-06 6.394322229297409029e-09 -4.453313934586408673e-06 -2.822649808864401422e-01 -2.822694342003747026e-01
1.046346457441085957e-06 1.040052135644830421e-06 6.474957823174149627e-09 -5.034118277603451264e-05 -6.816198949171869970e-02 -6.821233067449473941e-02
1.038574319618563398e-06 1.046189984467781484e-06 6.538384561553940220e-09 -7.404657596839052391e-05 -2.188566517925867316e-01 -2.189306983685551100e-01
1.062190003081813028e-06 1.050282917638160868e-06 6.590116442778888296e-09 7.646137672956410114e-06 -5.473998037899132640e-01 -5.473921576522402521e-01
1.086334645598873975e-06 1.050925732120264415e-06 6.617306963578869583e-09 1.318269901751326773e-04 -3.370799264797792461e-01 -3.369480994896041359e-01
1.086769027849581776e-06 1.047757663549203033e-06 6.623605817528419105e-09 7.697548447178903519e-05 -2.884227602803512980e-02 -2.876530054356334076e-02
1.088596545329578092e-06 1.044372118676619217e-06 6.602460855921087688e-09 1.097005361283855118e-04 -2.809146227016157127e-02 -2.798176173403318576e-02
1.090835214924355881e-06 1.040677817596153376e-06 6.579099177565039416e-09 5.956676151138047548e-05 7.108944266866679129e-02 7.114900943017817003e-02
1.094449122256916264e-06 1.037879277321226814e-06 6.533781576846049825e-09 2.884429178462606658e-05 1.212649080254006861e-01 1.212937523171853105e-01
1.096985870826449231e-06 1.034048821479322322e-06 6.509126733834518102e-09 -3.454456562753706328e-05 3.025381207583262011e-01 3.025035761926986866e-01
1.098839164898797192e-06 1.033520245732262095e-06 6.463994702285624914e-09 2.617999458684461267e-05 1.044383843406748724e-02 1.047001842865433185e-02
1.099455940827363852e-06 1.031641309907035308e-06 6.451606928087648162e-09 1.069883951126948674e-06 -1.363641522734990730e-01 -1.363630823895479460e-01
1.100132459124036293e-06 1.031187414504063431e-06 6.426327995771244528e-09 2.850029391257904998e-05 -3.276286608931773259e-01 -3.276001605992647225e-01
1.100590226141011725e-06 1.029556702121218796e-06 6.415825940443661909e-09 -6.632652768164340462e-05 3.831574968567146300e-01 3.830911703290330039e-01
1.101326614112270963e-06 1.027483135935212071e-06 6.402940364552042087e-09 -1.055343370705199429e-04 1.680998989052024939e-01 1.679943645681319653e-01
1.102833439746716629e-06 1.024555293608001344e-06 6.384780375922469819e-09 -1.019332819262187134e-04 -2.060870644463577150e-01 -2.061889977282839459e-01
1.106758419914340066e-06 1.019910914565436380e-06 6.356126663746595948e-09 -1.349216127404309629e-05 -3.478598800420069637e-01 -3.478733722032810172e-01
1.113553063699843512e-06 1.011031606254987857e-06 6.334990704961036895e-09 -9.537527086385388930e-06 -3.528021824601754730e-01 -3.528117199872618515e-01
1.123796815496988461e-06 1.001752820906915681e-06 6.277445536580861816e-09 -1.301147322993120858e-05 -2.606710763319988189e-01 -2.606840878052287258e-01
1.135834694352256711e-06 9.892302029293013030e-07 6.223700006987975001e-09 2.613639846480234064e-05 -1.523627499698143595e-01 -1.523366135713495606e-01
1.150629737601772889e-06 9.765904415484183078e-07 6.143560052006331379e-09 7.196975233259884919e-05 -7.570885294319218417e-02 -7.563688319085958012e-02
1.166369619514007097e-06 9.635229947193816372e-07 6.060316128867442858e-09 1.063139968164091703e-04 -2.743672469093816346e-02 -2.733041069412175256e-02
1.181714902564622957e-06 9.511868294482813557e-07 5.980890639147267747e-09 1.259099439912102908e-04 3.664738325729466339e-01 3.665997425169378321e-01
1.194613650622950944e-06 9.415995829374976344e-07 5.901737571874608881e-09 4.317293812327802072e-05 1.808564636829270711e-01 1.808996366210503526e-01
1.205128534438647097e-06 9.347234305744676939e-07 5.836148007558530907e-09 -5.796608949731538174e-06 4.719061009406129159e-01 4.719003043316631896e-01
1.212921413860183268e-06 9.303300349194942973e-07 5.783859131284337667e-09 -3.737149837596681623e-05 1.642914414759619746e-01 1.642540699775860147e-01
1.217735789545008019e-06 9.278389308886999920e-07 5.747663955403765801e-09 -1.122811634667840452e-04 2.518925476421074450e-02 2.507697360074396045e-02
1.220109482796967859e-06 9.263349269250707138e-07 5.719984217050591275e-09 -9.964658480380444994e-05 1.292007159194152877e-01 1.291010693346114901e-01
1.220913026876875252e-06 9.246512525918129206e-07 5.709403157559972875e-09 -1.436205199834041102e-04 7.640634451256289594e-03 7.497013931272885484e-03
1.221293977200163123e-06 9.118342201879943452e-07 5.831205594352580303e-09 -4.110951761047212938e-04 -1.882948665121002563e-01 -1.887059616882049706e-01
1.221995071690452049e-06 9.018087926063818992e-07 5.885268498676949243e-09 -6.722426074769003584e-04 -1.105777872872177880e-01 -1.112500298946946936e-01
1.197471071933241799e-06 8.817271725883441684e-07 6.017866545989529943e-09 -1.068233113007103705e-03 -2.437258418978505148e-01 -2.447940750108576202e-01
1.224760798453455276e-06 8.620497118754683500e-07 6.153040298688489603e-09 -1.619159361764552565e-03 5.485409540010621754e-02 5.323493603834166671e-02
1.252736110459576576e-06 8.427828601277267238e-07 6.290739685521624928e-09 -2.175245452360577078e-03 -1.597044724288938511e-01 -1.618797178812544368e-01
1.281400884364393948e-06 8.375773466112127486e-07 6.431171383396283838e-09 -2.613465262363541194e-03 -1.070985416883551977e-01 -1.097120069507187406e-01
1.253404598486704381e-06 8.562848425453519228e-07 6.574274083156543409e-09 -2.621226302421227755e-03 1.006897978988419595e+00 1.004276752685998364e+00
1.226022788223264191e-06 8.754126536805552559e-07 6.720499945985191722e-09 -2.644096623143651556e-03 2.066223174597137557e+00 2.063579077973993758e+00
1.199209047068233785e-06 8.949998549348878467e-07 6.870078678963494956e-09 -2.515750976298100280e-03 3.293841256289415043e+00 3.291325505313116739e+00
1.172864976404966061e-06 9.151160074288056376e-07 7.023672866403746434e-09 -2.629794345526228691e-03 4.007728767072359588e+00 4.005098972726833573e+00
1.146947538454525767e-06 9.357675888307429748e-07 7.181437548749261154e-09 -2.636927415540746625e-03 4.360036644140885542e+00 4.357399716725344874e+00
1.121583775458411370e-06 9.569282014652231241e-07 7.343515231124835703e-09 -2.685991816804639970e-03 4.928130045906160106e+00 4.925444054089355816e+00
1.096714513697856301e-06 9.786733281988916642e-07 7.509468099768668949e-09 -2.662487819388060714e-03 5.284735243155061823e+00 5.282072755335673442e+00
1.072315220535319775e-06 1.000921385820378078e-06 7.679892312688644899e-09 -2.668716888152643241e-03 5.702924750108834928e+00 5.700256033220682639e+00
1.048434647234848138e-06 1.023698730783321128e-06 7.854364891531605372e-09 -2.475165202144054624e-03 5.162509710117925366e+00 5.160034544915781396e+00
1.025092375670957153e-06 1.046987670227134689e-06 8.032751275874402276e-09 -2.289265473009133994e-03 5.656912405423339507e+00 5.654623139950330390e+00
1.001767886670226530e-06 1.071343026502566487e-06 8.219304678917080477e-09 1.566247670191721342e-03 4.575352248375605058e+00 4.576918496045796481e+00
1.001805798757023149e-06 1.089875222024656542e-06 8.292515436599227832e-09 -1.736485133729155639e-04 -1.776557979102303619e+00 -1.776731627615676601e+00
