S T U q1 q2 q3
3.039318257503091143e-05 2.341426305108122657e-06 1.081014559438242516e-08 -1.098158856427788876e-02 4.011074609844484939e-01 3.901258724201706052e-01
3.039318257503091143e-05 2.348798523167117170e-06 1.093433918296818188e-08 -1.329030479407089516e-02 1.746122443174940031e-01 1.613219395234231079e-01
3.039318257503091143e-05 2.351357604347302564e-06 1.106687905598066415e-08 -1.268594281802576385e-02 1.852537172871819848e-01 1.725677744691562210e-01
3.039318257503091143e-05 2.347296381206888919e-06 1.119201405889462572e-08 -1.314109202120739006e-02 9.870140649326231141e-05 -1.304239061471412775e-02
3.039318257503091143e-05 2.336826225785987242e-06 1.129427063071785033e-08 -8.493343170085765337e-03 -3.537045102017977172e-02 -4.386379419026553705e-02
3.039318257503091143e-05 2.320614319792944622e-06 1.136143236705407001e-08 -8.097880681332381148e-03 -1.771002083858661535e-01 -1.851980890671985347e-01
3.039318257503091143e-05 2.300658312772023760e-06 1.138257200372037646e-08 -6.975380318203938668e-03 7.957771947446623528e-02 7.260233915626229662e-02
3.039318257503091143e-05 2.278687534393219991e-06 1.135527606902795418e-08 -6.894740329899562425e-03 1.072229945097245007e-01 1.003282541798249383e-01
3.039318257503091143e-05 2.259290696194551014e-06 1.128336038675250720e-08 -7.230108784039235292e-03 4.067391557555275483e-01 3.995090469714883130e-01
3.039318257503091143e-05 2.243795887889340149e-06 1.118135659128666688e-08 -9.282202871866762628e-03 5.181908996198387740e-01 5.089086967479720114e-01
3.039318257503091143e-05 2.233822175284059887e-06 1.106575915018435518e-08 -1.097022679387527067e-02 9.176526245550231664e-01 9.066823977611478957e-01
3.039318257503091143e-05 2.229093550550934870e-06 1.095759429627219241e-08 -1.314678470176544600e-02 1.000158321043569387e+00 9.870115363418039411e-01
3.039318257503091143e-05 2.228320341869501665e-06 1.087339351775541913e-08 -1.477174440216827422e-02 1.256066451330738687e+00 1.241294706928570468e+00
3.039318257503091143e-05 2.229921909395628538e-06 1.082156959479315712e-08 -1.961753899946866442e-02 8.277120185903825700e-01 8.080944795909139611e-01
3.039318257503091143e-05 2.231580450480719963e-06 1.080356778505849088e-08 -1.865784450625529445e-02 5.606579439456869096e-01 5.420000994394316152e-01
3.039318257503091143e-05 2.230104986385629245e-06 1.081238643990448172e-08 -1.705731259843773495e-02 4.392793542585273769e-01 4.222220416600896420e-01
3.039318257503091143e-05 2.224627594739213478e-06 1.083629692987420245e-08 -1.613199609627530284e-02 2.458668347388108799e-01 2.297348386425355771e-01
3.039318257503097580e-05 2.215230131155524689e-06 1.086157878017258625e-08 -1.250659194904585325e-02 3.854175922858651404e-01 3.729110003368192872e-01
3.039318257503091143e-05 2.202316901242803554e-06 1.087545480250185491e-08 -1.235528519274681214e-02 2.087466493034639825e-01 1.963913641107171704e-01
3.039318257503085044e-05 2.187458496062940078e-06 1.086714613752767980e-08 -1.266823087434387762e-02 2.590357846865316560e-01 2.463675538121877784e-01
3.039318257503091143e-05 2.173689564984014571e-06 1.083134982554053997e-08 -1.153690751855890317e-02 6.197056154893214597e-01 6.081687079707625010e-01
3.039318257503091143e-05 2.163833413383334409e-06 1.077294159672518815e-08 -1.224138823520531938e-02 8.403596662480357082e-01 8.281182780128304444e-01
3.039318257503097580e-05 2.159678141887013385e-06 1.069804219489068845e-08 -1.362069040293589772e-02 6.409386825559515444e-01 6.273179921530156467e-01
3.039318257503091143e-05 2.163339664333589520e-06 1.062086759267200076e-08 -1.233255292192481090e-02 1.026470732259944896e+00 1.014138179338019974e+00
3.039318257503091143e-05 2.174047138121307357e-06 1.054951190440669065e-08 -1.514402278473570007e-02 1.138475819010150047e+00 1.123331796225414347e+00
3.039318257503091143e-05 2.191242539374891407e-06 1.049641672902245630e-08 -1.744547149075142967e-02 1.311183851482120133e+00 1.293738379991368648e+00
3.039318257503091143e-05 2.213790393209104134e-06 1.046940044515394624e-08 -1.949090550186888260e-02 1.038108145515147740e+00 1.018617240013278913e+00
3.039318257503085044e-05 2.238432497360958504e-06 1.047036243213070775e-08 -2.206776068163107674e-02 9.298575492477834104e-01 9.077897885661523336e-01
3.039318257503091143e-05 2.261561199738198575e-06 1.049447926151197444e-08 -2.070548078155237670e-02 3.390500598782502095e-01 3.183445790966978328e-01
3.039318257503091143e-05 2.281262505678677858e-06 1.053559078331351821e-08 -2.121661494781462709e-02 5.569917090759712863e-01 5.357750941281567147e-01
3.039318257503091143e-05 2.294654024448326819e-06 1.058297139658204374e-08 -1.897196716956089935e-02 5.366114736982350308e-01 5.176395065286740760e-01
3.039318257503091143e-05 2.301174990943203587e-06 1.062534063534688860e-08 -1.827358662095640573e-02 1.918469907410482733e-01 1.735734041200918676e-01
3.039318257503085044e-05 2.300769693727680631e-06 1.065142719449075154e-08 -1.777209264162193936e-02 7.211814880056088839e-02 5.434605615893894903e-02
3.039318257503091143e-05 2.296268611843270531e-06 1.065634791927140376e-08 -1.707111215789303138e-02 3.246727951539494228e-01 3.076016829960563914e-01
3.039318257503091143e-05 2.289453756768691528e-06 1.063906785288663812e-08 -1.641709641591626578e-02 5.609830099634383060e-01 5.445659135475220403e-01
3.039318257503097580e-05 2.283905797649638717e-06 1.060760129452339438e-08 -1.648014688775073511e-02 9.630299509917605860e-01 9.465498041040099064e-01
3.039318257503091143e-05 2.281521589858541536e-06 1.056737082138586834e-08 -1.687099516536949562e-02 1.168173660082771903e+00 1.151302664917402296e+00
3.042289262710505513e-05 2.284728305312060057e-06 1.052685352291659899e-08 -1.761901723356573690e-02 1.334854910416764184e+00 1.317235893183198447e+00
3.039318257503091143e-05 2.289067973126424751e-06 1.049196200402578717e-08 -2.208708211434695645e-02 9.906321496996106646e-01 9.685450675852637081e-01
3.039318257503091143e-05 2.299434379648030861e-06 1.046750042441173213e-08 -2.025879626152099489e-02 8.743665859745934910e-01 8.541077897130724406e-01
3.044328653895169790e-05 2.314598117077048326e-06 1.045947540358953924e-08 -2.241497246906681839e-02 5.637351058380701829e-01 5.413201333690034200e-01
3.042503386652010354e-05 2.328576591440468917e-06 1.045716909780257310e-08 -2.116976185962238244e-02 7.155673241469440171e-01 6.943975622873216347e-01
3.039318257503091143e-05 2.341194621120754284e-06 1.045723699207276427e-08 -2.041879919568073687e-02 9.217102007343207504e-01 9.012914015386399580e-01
3.039318257503091143e-05 2.347006151096561026e-06 1.044179090286422171e-08 -1.877562301897406360e-02 1.056950928790906019e+00 1.038175305771932067e+00
3.039318257503091143e-05 2.341922694665677609e-06 1.040007927086765103e-08 -2.354192910852348497e-02 3.627667352424897018e-01 3.392248061339662168e-01
3.039318257503091143e-05 2.325542020353252946e-06 1.032147625991678118e-08 -2.445857412488222637e-02 -3.150710529525699855e-01 -3.395296270774522118e-01
3.039318257503091143e-05 2.296021851531411828e-06 1.020221463817004080e-08 -1.930001749051130089e-02 -1.571053269556891507e+00 -1.590353287047402864e+00
3.039318257503091143e-05 2.256436321605806483e-06 1.004729861094104662e-08 -2.107331195797723655e-02 -1.429951722874795550e+00 -1.451025034832772675e+00
3.039318257503085044e-05 2.211217846006287782e-06 9.872430691273040031e-09 -2.178844054825634924e-02 2.201188460094547494e+00 2.179400019546291034e+00
3.039318257503091143e-05 2.166985643501584405e-06 9.699364424689509959e-09 -2.217934504298191278e-02 2.929427825255399576e+00 2.907248480212417441e+00
3.039318257503091143e-05 2.127447828071264711e-06 9.546961267759631722e-09 -2.581587391743389581e-02 2.095011970871748730e+00 2.069196096954314612e+00
3.039318257503091143e-05 2.095251167575464096e-06 9.427724080030215427e-09 -2.470900076701620929e-02 1.536149423058834174e+00 1.511440422291817853e+00
3.039318257503091143e-05 2.070604112484708899e-06 9.346251501669744017e-09 -2.387006652009260321e-02 9.869282018877081342e-01 9.630581353676155310e-01
3.039318257503091143e-05 2.051606823975493807e-06 9.302973517190941113e-09 -2.234275040021183045e-02 9.664155051853464684e-01 9.440727547851346380e-01
3.039318257503091143e-05 2.038896531659126618e-06 9.301194698572252413e-09 -2.438776539288545209e-02 9.582479563723946825e-01 9.338601909795092304e-01
3.039318257503091143e-05 2.027088356774508022e-06 9.319935241920453925e-09 -2.762395999383909784e-02 1.324425504822376531e+00 1.296801544828537489e+00
3.039318257503091143e-05 2.013891144459002876e-06 9.351155500877405789e-09 -2.711874308253892085e-02 1.521895188789702758e+00 1.494776445707163948e+00
3.039318257503091143e-05 2.000129386930568819e-06 9.386288716535669516e-09 -2.368978755765754896e-02 8.232411837366555574e-01 7.995513961789979529e-01
3.039318257503091143e-05 1.987543880244314333e-06 9.421756358958793703e-09 -2.242857590874763885e-02 8.939616968073718084e-01 8.715331208986241140e-01
3.039318257503091143e-05 1.976035703946455803e-06 9.448841737997777183e-09 -2.125342224786036516e-02 1.905888924564429487e-01 1.693354702085825836e-01
3.039318257503091143e-05 1.966598665319674544e-06 9.469584241251956629e-09 -2.083188298121219084e-02 5.458308505623703510e-01 5.249989675811581602e-01
3.039318257503085044e-05 1.960588021309962790e-06 9.488434589340973682e-09 -1.997842554105827562e-02 1.252126553601635273e+00 1.232148128060577053e+00
3.039318257503091143e-05 1.959264329441776085e-06 9.518504151247142526e-09 -2.394348664730105991e-02 2.063756904139920856e+00 2.039813417492619685e+00
3.039318257503091143e-05 1.964687236647606535e-06 9.576403460638480287e-09 -2.981432202522499297e-02 1.368814343029522540e+00 1.339000021004297603e+00
3.039318257503097580e-05 1.976566148860509532e-06 9.677269932971761246e-09 -3.106287939543039833e-02 1.844085844698038379e+00 1.813022965302607981e+00
3.063564742609079357e-05 2.005473094717600514e-06 9.832287550008296429e-09 -2.847655761910988792e-02 1.463655784884415390e+00 1.435179227265305446e+00
3.057278827022539099e-05 2.027682870352289464e-06 1.001471261198303967e-08 -2.696920289995391462e-02 1.520253400601411897e+00 1.493284197701457927e+00
3.052196703204720007e-05 2.054633023798497777e-06 1.022182958599555009e-08 -2.215036200970083025e-02 1.169263557608486437e+00 1.147113195598785662e+00
3.045557162401431637e-05 2.080700578444327672e-06 1.043941121832160597e-08 -2.341500487420178356e-02 -2.583438031964799819e-01 -2.817588080706817655e-01
3.039318257503091143e-05 2.101264015837930430e-06 1.063504907216485594e-08 -2.235890418470432017e-02 -2.685202506660804289e-01 -2.908791548507847491e-01
3.039318257503091143e-05 2.119706562772057074e-06 1.078713652564018999e-08 -2.452083824351758423e-02 -6.143151751511997105e-01 -6.388360133947172947e-01
3.039318257503091143e-05 2.130735777217256606e-06 1.088641037926731927e-08 -2.653211010875761167e-02 -6.345160116103087944e-03 -3.287727022486069961e-02
3.039318257503091143e-05 2.135225977647689680e-06 1.093788286740016434e-08 -2.689326906988520616e-02 6.438656623965819392e-01 6.169723933266967331e-01
3.039318257503091143e-05 2.135116933916882264e-06 1.094792888826572369e-08 -2.365728451503518182e-02 9.495480242076688171e-01 9.258907396926336908e-01
3.039318257503091143e-05 2.132057674892643423e-06 1.092885485138707834e-08 -2.504211278240053851e-02 1.018531817139644247e+00 9.934897043572437081e-01
3.039318257503091143e-05 2.130407999019454518e-06 1.089429447154843732e-08 -2.480890146150083186e-02 8.942830423360508263e-01 8.694741408745499944e-01
3.039318257503091143e-05 2.130304050108538205e-06 1.084659409422248498e-08 -2.645874265061892716e-02 8.950543303557818575e-01 8.685955877051629859e-01
3.039318257503097580e-05 2.134141395429977167e-06 1.080731763754475433e-08 -2.833287824632640950e-02 1.060165701363315449e+00 1.031832823116989095e+00
3.039318257503091143e-05 2.140226218117224159e-06 1.077792232811332694e-08 -2.945788771203994294e-02 1.252990842724853948e+00 1.223532955012814005e+00
3.039318257503085044e-05 2.148383723820242543e-06 1.076012996785320721e-08 -2.912151679565055939e-02 1.261532812262073477e+00 1.232411295466422807e+00
3.042435972544644052e-05 2.158385206688087923e-06 1.076295656579247141e-08 -3.108771267255006077e-02 1.238024595426345797e+00 1.206936882753795626e+00
3.039318257503091143e-05 2.165296675981207362e-06 1.077382308386940325e-08 -2.833357388098239893e-02 1.124587899027330806e+00 1.096254325146348352e+00
3.039318257503091143e-05 2.171931536574456428e-06 1.079820552070421606e-08 -2.908734284941538739e-02 3.065899301225716300e-01 2.775025872731562426e-01
3.039318257503091143e-05 2.175144224111177366e-06 1.082551006583418307e-08 -2.827432859191414405e-02 8.658661727357443993e-01 8.375918441438302553e-01
3.039318257503091143e-05 2.174054796251185499e-06 1.084727549662186180e-08 -3.078151902979242571e-02 9.120133128306626702e-01 8.812317938008702445e-01
3.039318257503091143e-05 2.168381756896095381e-06 1.085675549145414962e-08 -2.919131341045316796e-02 6.600578989955465659e-01 6.308665855850934534e-01
3.039318257503091143e-05 2.159069464886242510e-06 1.085042792150870958e-08 -2.714793186500030764e-02 5.735384853742360178e-01 5.463905535092357102e-01
3.039318257503091143e-05 2.147488735703791720e-06 1.082526892197473028e-08 -2.719425467603114877e-02 4.946115039714538142e-01 4.674172492954226654e-01
3.039318257503097580e-05 2.135324405560758711e-06 1.078114999285810991e-08 -2.533474502351634738e-02 9.801997443705179336e-01 9.548649993470015307e-01
3.039318257503091143e-05 2.124923255749914638e-06 1.072974988625547643e-08 -2.586090335331164836e-02 1.412173232770403075e+00 1.386312329417091371e+00
3.039318257503085044e-05 2.119252698236103573e-06 1.067784081126391388e-08 -2.673198256793646310e-02 1.584228748590771119e+00 1.557496766022834711e+00
3.039318257503091143e-05 2.119724290921478278e-06 1.063258765497551626e-08 -2.951731915526434324e-02 1.423868210327372097e+00 1.394350891172107865e+00
3.039318257503091143e-05 2.126641125963533112e-06 1.060271051629910039e-08 -2.863610062108501442e-02 1.450655713017079407e+00 1.422019612395994503e+00
3.049674986820982765e-05 2.142457247756657762e-06 1.060275977904995716e-08 -3.144603655180688850e-02 1.463318492155988082e+00 1.431872455604181305e+00
3.046103900426920386e-05 2.156211541245297817e-06 1.061217707455692810e-08 -3.111721970567354889e-02 1.198788183278967523e+00 1.167670963573294030e+00
3.039318257503091143e-05 2.168678461917020941e-06 1.063384862768009126e-08 -3.188817060789450597e-02 9.283243997986829754e-01 8.964362291907884694e-01
3.039318257503091143e-05 2.181581853157530899e-06 1.067169709181310621e-08 -3.126327831684200254e-02 7.920998489615218574e-01 7.608365706446797994e-01
3.039318257503091143e-05 2.190669214797071102e-06 1.071055331060458843e-08 -3.102127886794164846e-02 7.011163461662217600e-01 6.700950672982801670e-01
3.039318257503091143e-05 2.195582047620142028e-06 1.074259570336904788e-08 -2.941255562110534072e-02 7.822396856377498153e-01 7.528271300166444746e-01
3.039318257503091143e-05 2.196301815817257158e-06 1.076432095408729814e-08 -2.871855156515606966e-02 5.988520795182115108e-01 5.701335279530554967e-01
3.039318257503091143e-05 2.194031458641194685e-06 1.077316339813832653e-08 -2.949703465010194980e-02 1.031680859503541825e+00 1.002183824853439820e+00
3.039318257503091143e-05 2.190124900463131053e-06 1.077402174482459780e-08 -2.756135976974433133e-02 1.049616840734353573e+00 1.022055480964609187e+00
3.040374839924290775e-05 2.188448097963974281e-06 1.077254516222568281e-08 -2.926883740727070915e-02 1.103271612307583638e+00 1.074002774900312929e+00
3.039318257503085044e-05 2.189601623245766428e-06 1.077689100953915550e-08 -2.962336565864520654e-02 1.401266662306310806e+00 1.371643296647665711e+00
3.039318257503091143e-05 2.196383379350740044e-06 1.079525339206025702e-08 -3.023900035860144220e-02 1.640840201802651777e+00 1.610601201444050279e+00
3.039318257503091143e-05 2.208086630973506903e-06 1.083229347681241507e-08 -2.974010609014227091e-02 1.687517543772548478e+00 1.657777437682406152e+00
3.039318257503097580e-05 2.224374979189727560e-06 1.088899651728575999e-08 -3.003360411623018367e-02 1.345550712012517636e+00 1.315517107896287508e+00
3.039318257503091143e-05 2.243289362875899334e-06 1.096186887578105864e-08 -3.205941512105292546e-02 1.069349031251459081e+00 1.037289616130406156e+00
3.039318257503085044e-05 2.262900624101743593e-06 1.104842270508342007e-08 -3.050056763637160051e-02 7.332879648536927419e-01 7.027873972173210859e-01
3.039318257503091143e-05 2.280524981260332934e-06 1.114217734809821010e-08 -3.078878576450233551e-02 7.308090286380721778e-01 7.000202428735697868e-01
3.039318257503091143e-05 2.294319270042793817e-06 1.123430111535422735e-08 -2.983071928500302672e-02 7.216231089105047403e-01 6.917923896255017135e-01
3.039318257503091143e-05 2.303157856218378054e-06 1.132019835307100330e-08 -3.104142360587403005e-02 9.279857637245960689e-01 8.969443401187220388e-01
3.039318257503091143e-05 2.306504553456982917e-06 1.139347446915520148e-08 -3.161675475819353265e-02 7.729945098207942067e-01 7.413777550626006185e-01
3.039318257503091143e-05 2.305160062719713456e-06 1.145011461859835380e-08 -2.909535682585179250e-02 4.438874077900631931e-01 4.147920509642114006e-01
3.039318257503091143e-05 2.300513587673070683e-06 1.148318644175125074e-08 -2.551300062585332151e-02 6.580125747955509752e-01 6.324995741696977092e-01
3.039318257503091143e-05 2.294690680373093338e-06 1.149519894016782130e-08 -2.659907393368143858e-02 9.735471126131738373e-01 9.469480386794923987e-01
3.039318257503091143e-05 2.289408117609411151e-06 1.148641466484809556e-08 -2.601770583315948793e-02 9.844656362424384355e-01 9.584479304092790031e-01
3.039318257503091143e-05 2.286048140741371029e-06 1.146411788171190567e-08 -2.733709893554175929e-02 1.095265899630621931e+00 1.067928800695080227e+00
3.039318257503091143e-05 2.283510352815296420e-06 1.142769936142495983e-08 -2.905949656142298165e-02 1.151781386031657917e+00 1.122721889470234879e+00
3.039318257503091143e-05 2.282629386856360946e-06 1.138485100360106911e-08 -3.012739061154967590e-02 1.333375519113337404e+00 1.303248128501787839e+00
3.039318257503091143e-05 2.284242785239551680e-06 1.134336487131765445e-08 -2.951247273003715366e-02 1.041910677186962175e+00 1.012398204456925077e+00
3.039318257503091143e-05 2.286609928273661379e-06 1.130835662505076674e-08 -2.936115438047809389e-02 8.954730278901443796e-01 8.661118735096662302e-01
3.039318257503091143e-05 2.288587359700744411e-06 1.127846360357980015e-08 -2.893755477076920268e-02 7.042049120809288354e-01 6.752673573101596327e-01
3.039318257503091143e-05 2.289373231390159932e-06 1.125444048924009003e-08 -3.104467679255512591e-02 1.414291612797699216e+00 1.383246936005144034e+00
3.039318257503091143e-05 2.287847030418617726e-06 1.123664609989808108e-08 -3.192654216506901621e-02 1.197687287530918354e+00 1.165760745365849393e+00
3.039318257503091143e-05 2.283323699094666426e-06 1.122309635546554205e-08 -3.197989359595088121e-02 8.209653043865259292e-01 7.889854107905750480e-01
3.039318257503091143e-05 2.274746755780614015e-06 1.120809424527832860e-08 -3.003448668206909478e-02 6.757071720100213952e-01 6.456726853279523004e-01
3.039318257503091143e-05 2.261455089434661205e-06 1.118651290199275396e-08 -2.906484594070013472e-02 6.665576885598269996e-01 6.374928426191268649e-01
3.039318257503091143e-05 2.244757244152623055e-06 1.115371976039002309e-08 -3.005589534419006448e-02 7.540130290691475778e-01 7.239571337249575134e-01
3.039318257503091143e-05 2.225842880077636972e-06 1.110802571381370367e-08 -2.867083428220462693e-02 8.574723808666249170e-01 8.288015465844202900e-01
3.039318257503091143e-05 2.206231097586077117e-06 1.104624147608634514e-08 -2.816279128637794171e-02 9.297527978661257464e-01 9.015900065797477492e-01
3.039318257503091143e-05 2.188272578018947837e-06 1.096992431058506037e-08 -2.757439719507370768e-02 9.741635793008658339e-01 9.465891821057921263e-01
3.039318257503085044e-05 2.173807609608047488e-06 1.088448890219548497e-08 -2.691249129436534826e-02 1.365367634488354298e+00 1.338455143193988839e+00
3.039318257503091143e-05 2.164129665347976480e-06 1.079768964157416256e-08 -2.925704743655588302e-02 1.177849471498307210e+00 1.148592424061751327e+00
3.039318257503091143e-05 2.158785205414346065e-06 1.072042557647992600e-08 -3.066688999175209984e-02 1.467452011352298413e+00 1.436785121360546258e+00
3.039318257503097580e-05 2.157103017407444339e-06 1.065459811906195309e-08 -3.162477075955472117e-02 1.158902483084151669e+00 1.127277712324596948e+00
3.039318257503091143e-05 2.157282040356038170e-06 1.060668633151210011e-08 -3.361967691478151554e-02 1.018711669238671291e+00 9.850919923238897757e-01
3.039318257503091143e-05 2.157250057598382262e-06 1.057422621413440593e-08 -3.364500874882597747e-02 1.120964005380562512e+00 1.087318996631736479e+00
3.039318257503091143e-05 2.156371086241181356e-06 1.055710067640992944e-08 -3.448211165169035031e-02 9.967942585884301820e-01 9.623121469367398317e-01
3.039318257503091143e-05 2.153402425752443727e-06 1.054885810830912202e-08 -3.031184905677475339e-02 7.737374060162363065e-01 7.434255569594615531e-01
3.042165215870520822e-05 2.149708471325802604e-06 1.054355605629199226e-08 -3.101501224769787068e-02 8.683967257723654853e-01 8.373817135246676147e-01
3.111036666560284013e-05 2.173601778469402921e-06 1.057121289299110928e-08 -2.899215580022973526e-02 7.455162550432046231e-01 7.165240992429748879e-01
3.181443785594565771e-05 2.195813675802152017e-06 1.058658603956980040e-08 -3.002519314415780238e-02 1.070252427058878908e+00 1.040227233914721161e+00
3.253420274974656113e-05 2.217922679394644271e-06 1.058543895447721296e-08 -3.078248273035999460e-02 8.336184975469791425e-01 8.028360148166191479e-01
3.327000564113755262e-05 2.240198307738547570e-06 1.056990813344631701e-08 -3.254816906548002597e-02 5.835846497524102006e-01 5.510364806869301191e-01
3.402219825264659291e-05 2.263774656385450181e-06 1.054043420375632132e-08 -3.355244914667010470e-02 8.811868228509744938e-01 8.476343737043043891e-01
3.479113989268656589e-05 2.289730142919423072e-06 1.051204411367351317e-08 -3.494917518238888077e-02 1.141150151281641101e+00 1.106200976099252165e+00
3.475784287635589573e-05 2.277981310783534495e-06 1.074781912932741558e-08 -3.914664152506597272e-02 2.286102762465434424e+00 2.246956120940368340e+00
3.398850166572102275e-05 2.234120671321649375e-06 1.098871994660704995e-08 -5.036359158252629031e-02 2.992734669064779141e+00 2.942371077482252684e+00
3.323643490102660725e-05 2.190455486653136225e-06 1.123485425450254595e-08 -5.827134900496777625e-02 3.304318699160443629e+00 3.246047350155476074e+00
3.250124935703989186e-05 2.142661740487471653e-06 1.148633192028740292e-08 -6.751721299860463654e-02 3.749759563053659761e+00 3.682242350055055180e+00
3.178256087813576008e-05 2.102818994394880072e-06 1.174326503174208798e-08 -7.375742919713751400e-02 4.035603056011815681e+00 3.961845626814678223e+00
3.107999416644794825e-05 2.069431318203980713e-06 1.200576794015670598e-08 -8.005510487303429956e-02 4.422439098147041392e+00 4.342383993274006926e+00
3.039318257503091143e-05 2.043805658076910387e-06 1.227395730412701671e-08 -7.968861153956557919e-02 3.908280048787030836e+00 3.828591437247465201e+00
3.039318257503091143e-05 2.058959872038814247e-06 1.254795213415748261e-08 -7.874693723419146085e-02 4.495951633583663565e+00 4.417204696349472215e+00
3.039318257503091143e-05 2.082098726480827755e-06 1.282787383808491767e-08 3.438367312948026333e-02 3.576768117860982699e+00 3.611151790990462906e+00
3.039318257503091143e-05 2.107654271426765253e-06 1.311384626733789155e-08 -2.292360284893429911e-02 -2.370986146995246457e+00 -2.393909749844180812e+00
3.039318257503091143e-05 2.129194648803414505e-06 1.340599576404520970e-08 -5.586733484242972780e-02 -1.069030879036322546e+00 -1.124898213878752218e+00
