S T U q1 q2 q3 WinSize
1.983316188547935439e-06 1.129064750231215165e-06 6.450959836566674303e-09 -2.944773205626957657e-04 -3.362728936888093045e-01 -3.365673710093720072e-01 5.000000000000000000e+00
1.972517000553418300e-06 1.135246199596973714e-06 6.486277644431261439e-09 -1.084775305314131244e-04 -3.368183543119815937e-01 -3.369268318425129860e-01 5.000000000000000000e+00
1.965071563957731165e-06 1.139547536426245315e-06 6.510853343807983956e-09 -1.934394932638985876e-05 -2.869092654100793283e-01 -2.869286093594057285e-01 5.000000000000000000e+00
1.961474885536963447e-06 1.141637090757289042e-06 6.522791953867525733e-09 -2.749986373674802309e-04 -7.847274507074040173e-01 -7.850024493447714802e-01 5.000000000000000000e+00
1.962351226196077479e-06 1.141127270692187911e-06 6.519878947262066196e-09 -3.484379627823330772e-04 -7.071819969571464526e-01 -7.075304349199287302e-01 5.000000000000000000e+00
1.967118768147997493e-06 1.138361620283401644e-06 6.504077186859423346e-09 -3.440615219132067693e-04 -3.812729060553241567e-01 -3.816169675772373426e-01 5.000000000000000000e+00
1.972868291597287881e-06 1.135044100880687923e-06 6.485122306384356929e-09 -3.616476323090138389e-04 -2.018199576719048594e-02 -2.054364339949949977e-02 5.000000000000000000e+00
1.977792821464864009e-06 1.132217948631791953e-06 6.468974840879055072e-09 -1.817175125439079997e-04 2.027270938320722138e-01 2.025453763195282919e-01 5.000000000000000000e+00
1.982998975386173434e-06 1.129245441507603667e-06 6.451991129374775159e-09 -1.495381126268048588e-04 2.705452719641510129e-01 2.703957338515242115e-01 5.000000000000000000e+00
1.989581480598427216e-06 1.125509361639407420e-06 6.430644680195559764e-09 -9.015840897197424653e-05 3.877270882857857259e-01 3.876369298768137517e-01 5.000000000000000000e+00
1.994108310076494663e-06 1.122954357145281406e-06 6.416046331372350100e-09 -2.103134701576907239e-04 6.082725417095371512e-01 6.080622282393794986e-01 5.000000000000000000e+00
1.995300337792364208e-06 1.122283501673749497e-06 6.412213134997945422e-09 -2.846290838592162309e-04 4.492725409989866137e-01 4.489879119151273801e-01 5.000000000000000000e+00
1.994006007510110525e-06 1.123012005567440834e-06 6.416375228701877521e-09 -4.650545377080997356e-04 1.628179950079946536e-01 1.623529404702865608e-01 5.000000000000000000e+00
1.991263584744075598e-06 1.124558667037748329e-06 6.425211889614578840e-09 -6.702464458136214720e-04 1.852725391796230525e-01 1.846022927338094310e-01 5.000000000000000000e+00
1.989875768783016714e-06 1.125342996874074851e-06 6.429692929175429532e-09 -7.474285943931541221e-04 -1.197274620729160688e-01 -1.204748906673092229e-01 5.000000000000000000e+00
1.988278871493723853e-06 1.126246841548222268e-06 6.434856823573069260e-09 -6.734877382999736317e-04 -3.495456436490407270e-01 -3.502191313873406764e-01 5.000000000000000000e+00
1.985796015024171942e-06 1.127655014838310936e-06 6.442902234250607329e-09 -5.988221057244801082e-04 -4.679092780285252218e-01 -4.685081001342497053e-01 5.000000000000000000e+00
1.985713589666871958e-06 1.127743619067939200e-06 6.443408248635788550e-09 -4.731726748653103387e-04 -4.296365625003932820e-01 -4.301097351752585785e-01 5.000000000000000000e+00
1.987008549721342767e-06 1.127008666885538492e-06 6.439208880019119982e-09 -3.186722134232260195e-04 -3.922729080542133318e-01 -3.925915802676365751e-01 5.000000000000000000e+00
1.986552820984091054e-06 1.127267219504504873e-06 6.440685992690584999e-09 -2.418866003892697347e-04 -1.336381061669733583e-02 -1.360569721708660557e-02 5.000000000000000000e+00
1.985821471827805477e-06 1.127682379508508763e-06 6.443057951745223342e-09 -3.968547244460537970e-05 1.797271063733152374e-01 1.796874209008706424e-01 5.000000000000000000e+00
1.985739045902036695e-06 1.127770972575654363e-06 6.443564119087401593e-09 6.074867328403205091e-05 3.229998326498648709e-01 3.230605813231489098e-01 5.000000000000000000e+00
1.985445391457846392e-06 1.127937768462578275e-06 6.444517152464265255e-09 -1.516739310917364358e-05 5.754543935555318512e-01 5.754392261624227123e-01 5.000000000000000000e+00
1.985079882668637572e-06 1.128145444154798809e-06 6.445703799314600786e-09 1.370515873944100349e-04 5.159998542146482237e-01 5.161369058020426337e-01 5.000000000000000000e+00
1.980932254581750978e-06 1.130507515835532425e-06 6.459199708786657499e-09 2.061169382272763639e-04 2.679998595449575305e-01 2.682059764831847826e-01 5.000000000000000000e+00
1.972889270516555028e-06 1.135116305871245072e-06 6.485532343600265690e-09 3.204180117803850925e-04 1.854532070084680129e-02 1.886573871262718638e-02 5.000000000000000000e+00
1.958551665207799711e-06 1.134905369628935118e-06 6.572827563619179697e-09 7.271520401291170499e-05 2.745370796745305597e-03 2.818086000758217302e-03 5.000000000000000000e+00
1.948682351969936695e-06 1.140653092658537656e-06 6.606116737941956322e-09 -8.846295019521513425e-05 -2.581861049257305751e-02 -2.590707344276827265e-02 5.000000000000000000e+00
1.938732926838614680e-06 1.146506619836463596e-06 6.640019730919558723e-09 -5.187812610940589764e-05 1.516357897355788964e-01 1.515839116094694905e-01 5.000000000000000000e+00
1.929542942329016432e-06 1.151966892860453668e-06 6.671645996902903210e-09 5.852721352296585966e-05 -2.809097402680080791e-01 -2.808512130544851271e-01 5.000000000000000000e+00
1.922954352842716528e-06 1.155912349424127638e-06 6.694511899469439387e-09 2.431682377194120670e-04 -4.613650926398520369e-01 -4.611219244021326213e-01 5.000000000000000000e+00
1.915403016605704202e-06 1.151989496676307268e-06 6.761086951461241566e-09 1.157855489726418441e-04 -4.472111266971570132e-01 -4.470953411481843887e-01 5.000000000000000000e+00
1.916439890558325207e-06 1.151366213915961358e-06 6.757428944345720872e-09 2.387971147304150665e-04 -4.333637877985463405e-01 -4.331249906838159358e-01 5.000000000000000000e+00
1.919200552935778783e-06 1.149706742393252493e-06 6.747720732078737228e-09 3.647663230197904782e-04 -2.513621252713935661e-01 -2.509973589483737721e-01 5.000000000000000000e+00
1.921056538198795469e-06 1.148581979539711458e-06 6.741254927057143154e-09 2.945064274427235118e-04 -2.243598276465004204e-01 -2.240653212190577004e-01 5.000000000000000000e+00
1.926171719147507702e-06 1.145530897466677924e-06 6.723355982736869863e-09 3.533921125023244125e-04 -1.757263650521672105e-01 -1.753729729396648895e-01 5.000000000000000000e+00
1.932130989323767510e-06 1.141997525325890901e-06 6.702619795639022022e-09 3.160639770954098982e-04 6.809104356693218563e-02 6.840710754402759552e-02 5.000000000000000000e+00
1.938156472066945672e-06 1.138447175867926606e-06 6.681782234473019969e-09 1.540788211201286895e-04 4.161816558981534797e-01 4.163357347192735980e-01 5.000000000000000000e+00
1.941963194275093324e-06 1.136215530445208171e-06 6.668684316683434207e-09 1.236427645039811507e-05 4.726362050119181646e-01 4.726485692883685696e-01 5.000000000000000000e+00
1.943608824730301372e-06 1.135253507703886888e-06 6.663038004625329662e-09 -2.067894177897600105e-04 3.173634756634235998e-01 3.171566862456338676e-01 5.000000000000000000e+00
1.945273658733950432e-06 1.134281916629655843e-06 6.657335515053251887e-09 -3.048508835834205788e-04 2.708180181390495989e-01 2.705131672554662026e-01 5.000000000000000000e+00
1.947011136121817215e-06 1.133269704271140138e-06 6.651394596529707195e-09 -3.765930110176049506e-04 1.021816520298823860e-01 1.018050590188647742e-01 5.000000000000000000e+00
1.947818146632200595e-06 1.132800175316708668e-06 6.648638785423703181e-09 -4.266859353430109414e-04 7.381801509347951651e-02 7.339132915813650904e-02 5.000000000000000000e+00
1.948815511610073281e-06 1.132220431770042137e-06 6.645236110744300361e-09 -2.297111547486241356e-04 -2.894547108595908469e-01 -2.896844220143394710e-01 5.000000000000000000e+00
1.950954472090926505e-06 1.130979102286097082e-06 6.637950472397430019e-09 -2.021626530666828514e-04 -4.631819823831371252e-01 -4.633841450362037873e-01 5.000000000000000000e+00
1.958955035178754288e-06 1.126360050808591474e-06 6.610840447161119480e-09 7.023604455955873016e-06 -5.262728943241903323e-01 -5.262658707197344077e-01 5.000000000000000000e+00
1.968194092886353293e-06 1.121072687152199193e-06 6.579808000392145681e-09 1.448320004829757590e-04 -5.266365230915948104e-01 -5.264916910911118242e-01 5.000000000000000000e+00
1.980170707743186549e-06 1.114289370843757946e-06 6.540019920092673572e-09 2.627370640883273933e-04 -5.286350562008017562e-01 -5.283723191367134531e-01 5.000000000000000000e+00
1.994944963498680800e-06 1.106037087902669503e-06 6.491585605295399930e-09 3.590733423887472464e-04 -2.773637736735423687e-01 -2.770047003311535971e-01 5.000000000000000000e+00
2.009774262668922914e-06 1.097876086105814080e-06 6.443686922931912355e-09 2.780862722855347025e-04 -1.912728589226073694e-01 -1.909947726503218313e-01 5.000000000000000000e+00
2.023993703037135770e-06 1.090156964331779961e-06 6.398446106623629278e-09 2.985982037483451978e-04 4.513659876674598337e-01 4.516645858712081685e-01 5.000000000000000000e+00
2.036453213632584861e-06 1.083485556083665040e-06 6.359306486703468861e-09 2.630944086325810727e-04 4.482739049644042240e-01 4.485369993730368154e-01 5.000000000000000000e+00
2.049307370533368455e-06 1.076689110297392728e-06 6.319419943197518173e-09 2.291345071508861519e-04 5.655459759450778279e-01 5.657751104522287244e-01 5.000000000000000000e+00
2.061851471484080116e-06 1.070138354037414012e-06 6.280974711892394199e-09 3.524888034612747023e-04 8.154554049687998685e-01 8.158078937722611501e-01 5.000000000000000000e+00
2.070594211303705347e-06 1.065619587572853484e-06 6.254455707823813175e-09 3.646939437261381700e-04 3.321823228540967676e-01 3.325470167978228919e-01 5.000000000000000000e+00
2.068928502611264347e-06 1.060408781343752469e-06 6.286646757771558928e-09 -5.896388466930177485e-05 4.290602681848909583e-02 4.284706293381979059e-02 5.000000000000000000e+00
2.067695074553047972e-06 1.061041336511361102e-06 6.290396879202806204e-09 -1.109631423449955467e-04 -1.803637858650457559e-01 -1.804747490073907445e-01 5.000000000000000000e+00
2.067056606665642117e-06 1.061369065594409848e-06 6.292339835196189453e-09 -2.407831349795670761e-04 1.981803232782475277e-02 1.957724919284518569e-02 5.000000000000000000e+00
2.068687910549950295e-06 1.060532098500042957e-06 6.287377893482591023e-09 -4.748654583936855189e-04 1.133634899513715766e-01 1.128886244929778876e-01 5.000000000000000000e+00
2.070630668325793430e-06 1.059537053977624491e-06 6.281478815587485488e-09 -1.039178512573582513e-04 -5.554559612702725246e-02 -5.564951397828461072e-02 5.000000000000000000e+00
2.077015451195625663e-06 1.056279789724529545e-06 6.262170310683459255e-09 2.998230034995559568e-04 -8.740906769453058445e-01 -8.737908539418063336e-01 5.000000000000000000e+00
2.082628962177568177e-06 1.053431399070867670e-06 6.245296770213484373e-09 6.981122582668669585e-05 -6.513624277570873033e-01 -6.512926165312605820e-01 5.000000000000000000e+00
2.086461005457340778e-06 1.051471301069126557e-06 6.233940850420617148e-09 1.810671935176880187e-04 -4.322636482873853936e-01 -4.320825810938677125e-01 5.000000000000000000e+00
2.082872375690895395e-06 1.044477344284478444e-06 6.286785518489494023e-09 1.734437122034721002e-04 2.049905278918373597e-01 2.051639716040408179e-01 5.000000000000000000e+00
2.081962604030261111e-06 1.044933751311396709e-06 6.289532716936937796e-09 3.323200364358340486e-04 6.989089486148767350e-01 6.992412686513125308e-01 5.000000000000000000e+00
2.079350669545091999e-06 1.046243939336110375e-06 6.297439336806293371e-09 3.832884258986243853e-04 1.078998712059219045e+00 1.079382000485117565e+00 5.000000000000000000e+00
2.076794897303813969e-06 1.047531472706073274e-06 6.305189186253888564e-09 3.045659170063247378e-04 7.343634951405633160e-01 7.346680610575696546e-01 5.000000000000000000e+00
2.069820678908002709e-06 1.051061081524542881e-06 6.326434424054179152e-09 1.382195156712645590e-04 3.138180531566199249e-01 3.139562726722912034e-01 5.000000000000000000e+00
2.059794874789815867e-06 1.056176953354425144e-06 6.357227625542075904e-09 -4.614646190323479225e-06 3.383635126172386265e-01 3.383588979710482891e-01 5.000000000000000000e+00
2.046270342052374154e-06 1.063157551237871319e-06 6.399244862737674239e-09 -1.243589254121026111e-04 2.140907817316932693e-01 2.139664228062811702e-01 5.000000000000000000e+00
2.030658467872562624e-06 1.071331154562379852e-06 6.448442818599786984e-09 -2.452751400056976672e-04 3.345440142370925685e-02 3.320912628370355918e-02 5.000000000000000000e+00
2.015772201716503999e-06 1.079242810313381276e-06 6.496063865564316008e-09 -3.130661714948503038e-04 -4.680910683261814142e-01 -4.684041344976762611e-01 5.000000000000000000e+00
2.004777557295856394e-06 1.085161624510770739e-06 6.531689658637190522e-09 -2.763269532146915564e-04 -6.974547105134494274e-01 -6.977310374666640946e-01 5.000000000000000000e+00
1.998792364557583650e-06 1.088411046755299993e-06 6.551248107845740188e-09 -3.338200032656675476e-04 -8.200910770835125874e-01 -8.204248970867782376e-01 5.000000000000000000e+00
1.994094401192688998e-06 1.090975286466332446e-06 6.566682365218156894e-09 -1.388899859354718325e-04 -6.495456244459099082e-01 -6.496845144318453835e-01 5.000000000000000000e+00
1.990827738831499733e-06 1.092765431064428721e-06 6.577457260134350619e-09 -1.194574548104496148e-04 -4.680910812620346917e-01 -4.682105387168451482e-01 5.000000000000000000e+00
1.989646205548238029e-06 1.093414371215449099e-06 6.581363123772348860e-09 -7.401740917623716998e-05 -9.545629487547557801e-03 -9.619646896723794971e-03 5.000000000000000000e+00
1.992218330153894834e-06 1.092002691676091751e-06 6.572865906474832144e-09 -1.499305670153265602e-04 1.852725498205654020e-01 1.851226192535500858e-01 5.000000000000000000e+00
1.995769668815669961e-06 1.090059560196448117e-06 6.561169797258339159e-09 -1.978786221012197866e-04 4.186361837718326484e-01 4.184383051497314043e-01 5.000000000000000000e+00
1.999315065527679057e-06 1.088126568823281331e-06 6.549534682008219980e-09 -2.713706011677544105e-04 4.541816362840815913e-01 4.539102656829138160e-01 5.000000000000000000e+00
2.000379306115794956e-06 1.087547686676914788e-06 6.546050018282383693e-09 -4.493094742154084276e-04 3.514543605271693849e-01 3.510050510529539869e-01 5.000000000000000000e+00
1.997593824888276024e-06 1.089064210304242864e-06 6.555177733652093106e-09 -6.800635960463111140e-04 3.256361753330576647e-01 3.249561117370113328e-01 5.000000000000000000e+00
1.990527741370304152e-06 1.092930266687151712e-06 6.578447409508334190e-09 -8.381625060278792561e-04 3.243634457169122243e-01 3.235252832108843624e-01 5.000000000000000000e+00
1.984014903575550352e-06 1.096529418800829198e-06 6.599951526462860862e-09 -9.673682656594281837e-04 1.892786509066137768e-01 1.883112826409543417e-01 5.000000000000000000e+00
1.979002908906086800e-06 1.099318903280146477e-06 6.616568418274822215e-09 -1.021175357284027918e-03 5.109849730711069071e-02 5.007732194982666279e-02 5.000000000000000000e+00
1.975148089800396376e-06 1.101464443113779859e-06 6.629481409788385297e-09 -9.742765784669649154e-04 -1.942729294439491383e-01 -1.952472060224161032e-01 5.000000000000000000e+00
1.973903124136087453e-06 1.102159190988325021e-06 6.633662393621420007e-09 -1.025340483069153708e-03 -6.686365698615226449e-01 -6.696619103445917709e-01 5.000000000000000000e+00
1.974328163653833710e-06 1.101921955121200787e-06 6.632233960348827255e-09 -8.499047219208341608e-04 -9.330002075490675395e-01 -9.338501122709883528e-01 5.000000000000000000e+00
1.975543047217662859e-06 1.101244357038211783e-06 6.628155056450053804e-09 -8.219939916599382224e-04 -6.321820266508151320e-01 -6.330040206424750737e-01 5.000000000000000000e+00
1.979987824737810568e-06 1.098787567163662723e-06 6.613153634207820521e-09 -8.405542212660890855e-04 -1.695317526446391554e-01 -1.703723068659052375e-01 5.000000000000000000e+00
1.985111038382458112e-06 1.095951837707657338e-06 6.596085887674310788e-09 -7.084297762561808653e-04 3.109070052268414486e-02 3.038227074642796399e-02 5.000000000000000000e+00
1.992060558192300008e-06 1.092133045762943547e-06 6.573037086264377021e-09 -8.277239385507881297e-04 2.698229100641267308e-01 2.689951861255759358e-01 5.000000000000000000e+00
2.001562665834925475e-06 1.086948361759988360e-06 6.541832153369210243e-09 -8.175026066134689906e-04 3.371816126326585561e-01 3.363641100260451045e-01 5.000000000000000000e+00
2.011920398033318299e-06 1.081352612353565505e-06 6.508153103197749828e-09 -1.288884388821427002e-03 2.086361604387612090e-01 2.073472760499397716e-01 5.000000000000000000e+00
2.015971815492882316e-06 1.079179526505484521e-06 6.495073384185580378e-09 -1.616337868867320782e-03 4.471816193359110514e-01 4.455652814670437167e-01 5.000000000000000000e+00
2.016480624506438989e-06 1.078907558387604659e-06 6.493431678297929086e-09 -2.124844605970222650e-03 3.367245415055162283e-01 3.345996968995459953e-01 5.000000000000000000e+00
2.015928516301640016e-06 1.079203110958834554e-06 6.495209471713732803e-09 -2.072001661945866574e-03 3.378179848255804529e-01 3.357459831636345760e-01 5.000000000000000000e+00
2.016412497136701159e-06 1.078944426817679828e-06 6.493647563988128172e-09 -1.995285074067286446e-03 2.487247012579860694e-01 2.467294161839187761e-01 5.000000000000000000e+00
2.018733366715390851e-06 1.077704071191108122e-06 6.486181446270886246e-09 -1.941634797952868086e-03 8.772707325968553960e-02 8.578543846173267151e-02 5.000000000000000000e+00
2.026990101355784983e-06 1.073314230678896178e-06 6.459760066129008700e-09 -1.708271647523958853e-03 -7.379092949387882072e-01 -7.396175665863121695e-01 5.000000000000000000e+00
2.034806691322151837e-06 1.069197013961122709e-06 6.434896343858781438e-09 -1.393903526568041062e-03 -8.946443577455536200e-01 -8.960382612721216056e-01 5.000000000000000000e+00
2.052912666860947012e-06 1.088490450254874880e-06 6.147749860633713190e-09 3.060196089369922323e-04 -9.455467828817223364e-01 -9.452407632727853892e-01 5.000000000000000000e+00
2.063422799578161210e-06 1.082946238625343095e-06 6.116435975385195247e-09 5.282298717562729229e-04 -5.909093104398390750e-01 -5.903810805680828055e-01 5.000000000000000000e+00
2.072476303003841899e-06 1.078215441068822388e-06 6.089716783926618577e-09 4.595719727221760087e-04 -2.192725883368620288e-01 -2.188130163641398562e-01 5.000000000000000000e+00
2.083496163014421788e-06 1.072512693909898344e-06 6.057507566198546980e-09 3.156191120328236122e-04 5.973635046319678565e-01 5.976791237440006732e-01 5.000000000000000000e+00
2.098623269800961271e-06 1.064782060548551127e-06 6.013844335807752170e-09 3.592236602333008511e-04 6.005453272550056454e-01 6.009045509152389775e-01 5.000000000000000000e+00
2.114775583268851334e-06 1.056649634684034398e-06 5.967911464619788637e-09 1.115722563570058223e-04 7.405453275645914601e-01 7.406568998209485111e-01 5.000000000000000000e+00
2.130840427337248499e-06 1.048683570426418750e-06 5.922918007354154121e-09 1.022263932179828805e-04 4.764544161113750675e-01 4.765566425045930643e-01 5.000000000000000000e+00
2.143266345755707208e-06 1.042603817249896697e-06 5.888578881062989872e-09 6.417612991999055438e-06 -2.363649809982426575e-02 -2.363008048683226670e-02 5.000000000000000000e+00
2.150953036033759903e-06 1.038878002485101434e-06 5.867535309033526908e-09 1.512784491735919001e-04 4.890895192514754797e-02 4.906023037432113987e-02 5.000000000000000000e+00
2.152579973381682394e-06 1.038092807323594238e-06 5.863100586326557995e-09 -9.220070101922592243e-05 -3.600014929248018802e-02 -3.609234999349941742e-02 5.000000000000000000e+00
2.155035457795094466e-06 1.036909989868184100e-06 5.856420063001256300e-09 -1.714828903946058469e-04 3.145438394898292245e-02 3.128290105858831660e-02 5.000000000000000000e+00
2.157668292472722175e-06 1.035644735244713164e-06 5.849273914346198277e-09 -1.708033748195857127e-04 6.845437922564379107e-02 6.828357585082420189e-02 5.000000000000000000e+00
2.164234240276973923e-06 1.032502804747919790e-06 5.831528047166933515e-09 -2.906610144757376668e-05 -9.763651183112465048e-02 -9.766557793257221731e-02 5.000000000000000000e+00
2.176181735963102232e-06 1.026834430559895362e-06 5.799512045982438975e-09 3.678464321623178823e-05 -5.045456033148933983e-01 -5.045088186716771839e-01 5.000000000000000000e+00
2.182289341418508425e-06 1.023960672736777125e-06 5.783280728761900931e-09 9.866293928928460133e-05 -5.535456068747564018e-01 -5.534469439354671172e-01 5.000000000000000000e+00
2.189960716325503757e-06 1.020373864289964430e-06 5.763021830517748789e-09 1.347989427845329435e-04 -3.100001550806226192e-01 -3.098653561378381105e-01 5.000000000000000000e+00
2.193769447677384413e-06 1.018602407311714079e-06 5.753015793110797687e-09 -8.336823280789482093e-05 3.627279986502607301e-02 3.618943163221817472e-02 5.000000000000000000e+00
2.193667536934365681e-06 1.018678587787559399e-06 5.753445885476698801e-09 -2.225064691193726074e-04 6.094543759555897111e-01 6.092318694864703454e-01 5.000000000000000000e+00
2.193161571015794267e-06 1.018913613746575938e-06 5.754773086944486514e-09 -2.764955061561949479e-04 1.115454384660838016e+00 1.115177889154681745e+00 5.000000000000000000e+00
2.192885636855770293e-06 1.019041843872221550e-06 5.755497069707045926e-09 -4.989933407320151781e-04 3.992725625854678384e-01 3.987735692447358371e-01 5.000000000000000000e+00
2.192950317091102302e-06 1.018980692193282706e-06 5.755151397164077812e-09 -8.857097237531703915e-04 5.715452677428842776e-01 5.706595580191311523e-01 5.000000000000000000e+00
2.189432082741565772e-06 1.020620103900772734e-06 5.764384162927717502e-09 -5.529300285218655131e-04 1.312693500462494001e-01 1.307164200177275415e-01 5.000000000000000000e+00
2.185008014214972195e-06 1.022687080375927943e-06 5.776051658821383098e-09 -7.501413462263177567e-04 -3.373649236997664502e-01 -3.381150650459927576e-01 5.000000000000000000e+00
2.177842129843880256e-06 1.026052169311390314e-06 5.795055965076008137e-09 -7.276347247793385487e-04 -3.647279666836205081e-01 -3.654556014083998328e-01 5.000000000000000000e+00
2.170899646298866712e-06 1.029333541400330482e-06 5.813587433366291231e-09 -5.952166596260299869e-04 -4.729097378176767563e-01 -4.735049544773027863e-01 5.000000000000000000e+00
2.169020808104013948e-06 1.030232379955856705e-06 5.818567324107065636e-09 -4.569115787147193242e-04 -3.496414457939760467e-01 -3.500983573726907938e-01 5.000000000000000000e+00
2.166368706942002182e-06 1.031495150901151551e-06 5.825678266792742041e-09 -1.847379004114822754e-04 -5.175473464154407566e-01 -5.177320843158522701e-01 5.000000000000000000e+00
2.165327609082454353e-06 1.032015445945781577e-06 5.828286990977109553e-09 -4.529886193666357586e-05 -2.429224948485515512e-01 -2.429677937104882113e-01 5.000000000000000000e+00
2.164155523509720800e-06 1.032596099293198343e-06 5.831269373116410146e-09 -4.534247370596364290e-05 -7.646633960242787964e-02 -7.651168207613384675e-02 5.000000000000000000e+00
2.161249139601541418e-06 1.033985855789303425e-06 5.839101532708871564e-09 -2.126143437234488676e-04 4.942707066862706000e-01 4.940580923425471616e-01 5.000000000000000000e+00
2.157434194273786496e-06 1.035814467644096095e-06 5.849424556660534861e-09 -3.003921050887294053e-04 6.038173148121632750e-01 6.035169227070745768e-01 5.000000000000000000e+00
2.150332741705601370e-06 1.039235239864117147e-06 5.868741757703403055e-09 -2.800021663302530717e-04 7.587266722533190233e-01 7.584466700869887390e-01 5.000000000000000000e+00
2.145189893956105264e-06 1.041726708447688485e-06 5.882810960171305395e-09 -5.316292358296913212e-04 5.892723371416455080e-01 5.887407079058157855e-01 5.000000000000000000e+00
2.137830747749026507e-06 1.045312648296450207e-06 5.903061517242711127e-09 -4.026962319304792925e-04 1.433634764764857294e-01 1.429607802445552467e-01 5.000000000000000000e+00
2.126909689558021721e-06 1.050679917697670597e-06 5.933371990079731658e-09 -2.784095150142190667e-04 -9.554561254811666515e-02 -9.582402206313088422e-02 5.000000000000000000e+00
2.112560857695846140e-06 1.057816107699184768e-06 5.973672439725544184e-09 -2.129709190352470360e-04 -2.366365178768532473e-01 -2.368494887958884909e-01 5.000000000000000000e+00
2.100631288455404138e-06 1.063823354501935945e-06 6.007597264086140302e-09 -9.292591871541341919e-05 -4.782727270990836388e-01 -4.783656530177990418e-01 5.000000000000000000e+00
2.089161230285945210e-06 1.069663914348893792e-06 6.040580698683822941e-09 5.245402514057057042e-05 -2.166363753847591056e-01 -2.165839213596185420e-01 5.000000000000000000e+00
2.079438039007084131e-06 1.074665436918573603e-06 6.068825814707653785e-09 3.830448539570222022e-05 -1.625455956963879345e-01 -1.625072912109922219e-01 5.000000000000000000e+00
2.076002099188498075e-06 1.076443052445843497e-06 6.078873986030370073e-09 2.424093578914099378e-04 -5.235466104374104646e-01 -5.233042010795190269e-01 5.000000000000000000e+00
2.074125127764020287e-06 1.077398747170927709e-06 6.084448698233360601e-09 4.475244785927673385e-04 -5.143703771188619100e-01 -5.139228526402691566e-01 5.000000000000000000e+00
2.073226910812593333e-06 1.077865510140627078e-06 6.087084823962707573e-09 4.705893022861132313e-04 -7.627285845839182343e-02 -7.580226915610571714e-02 5.000000000000000000e+00
2.072622374844142364e-06 1.078179883834160888e-06 6.088860345846756037e-09 4.171691478717862167e-04 5.054532227885566442e-02 5.096249142672745064e-02 5.000000000000000000e+00
2.067891103716501095e-06 1.080645631511065070e-06 6.102795639279957965e-09 3.054088977930899396e-04 1.476346264038603806e-01 1.479400353016534775e-01 5.000000000000000000e+00
2.062271182298186940e-06 1.083590244055888785e-06 6.119427357881258398e-09 2.451699188771375160e-04 6.819084801245871574e-01 6.821536500434642880e-01 5.000000000000000000e+00
2.057927813742725723e-06 1.085876369385371394e-06 6.132345489350929772e-09 -2.358547409259115213e-05 6.026351277189387901e-01 6.026115422448461434e-01 5.000000000000000000e+00
2.051642948097628085e-06 1.089202706976502312e-06 6.151131012132255918e-09 2.037168854042772925e-05 5.040906708058141561e-01 5.041110424943545665e-01 5.000000000000000000e+00
2.045573641120996901e-06 1.092434394338373516e-06 6.169381710770894712e-09 -2.467954570193990615e-04 2.276362315336726283e-01 2.273894360766532396e-01 5.000000000000000000e+00
2.038859272523662172e-06 1.096031972729520157e-06 6.189698721823699906e-09 -3.064804363459468217e-04 -2.400001360650634297e-01 -2.403066165014093869e-01 5.000000000000000000e+00
2.033169232285333696e-06 1.099099318570074193e-06 6.207021248838655709e-09 -1.862443916997406912e-04 -3.875456000419355007e-01 -3.877318444336352310e-01 5.000000000000000000e+00
2.025732552285045501e-06 1.103134205774945532e-06 6.229807887668205488e-09 -4.336375191887550939e-05 -4.838183247043517099e-01 -4.838616884562705889e-01 5.000000000000000000e+00
2.020716592015496075e-06 1.105872470271490738e-06 6.245271931326877110e-09 -1.268639015452252550e-04 -7.429092430286861060e-01 -7.430361069302313659e-01 5.000000000000000000e+00
2.018656522285737123e-06 1.107001028827365765e-06 6.251645301180992817e-09 7.327472145774935330e-05 -2.550910680471130121e-01 -2.550177933256552731e-01 5.000000000000000000e+00
2.019033133659064349e-06 1.106794540371486870e-06 6.250479147221421168e-09 -2.967289947516937865e-06 -2.507274334433926555e-01 -2.507304007333401863e-01 5.000000000000000000e+00
2.023904938253847016e-06 1.104130351798943952e-06 6.235433375198452711e-09 1.062494494726839989e-04 -1.315456221798800840e-01 -1.314393727304074000e-01 5.000000000000000000e+00
2.028970913029441826e-06 1.101375266683395088e-06 6.219844398285737308e-09 2.163176858931900592e-04 -4.408867932680138324e-02 -4.387236164090819318e-02 5.000000000000000000e+00
2.034190575824579957e-06 1.098552152161786494e-06 6.203855832851587240e-09 6.933435340081978149e-05 1.292754322358806718e-01 1.293447665892814846e-01 5.000000000000000000e+00
2.039988089383573624e-06 1.095434148169050539e-06 6.186189194104503314e-09 -2.088614294899794610e-04 3.372767529969866729e-01 3.370678915674966691e-01 5.000000000000000000e+00
2.044057948665868662e-06 1.100462047806926952e-06 6.114880716921744320e-09 -2.406347942270417595e-05 3.323638511843878263e-01 3.323397877049651394e-01 5.000000000000000000e+00
2.045678812119116936e-06 1.099590117720613137e-06 6.110035627428753629e-09 -2.812067221957606500e-04 4.802725682248549788e-01 4.799913615026591973e-01 5.000000000000000000e+00
2.045614054512883850e-06 1.099662580032493908e-06 6.110438115068604937e-09 -4.628838423232362054e-04 2.801816346991401474e-01 2.797187508568169112e-01 5.000000000000000000e+00
2.043693355194513227e-06 1.100720644774919347e-06 6.115984076569126327e-09 -4.877500172318048610e-04 1.248056580186194253e-01 1.243179080013876170e-01 5.000000000000000000e+00
