S T U q1 q2 q3
4.640319250943002219e-06 9.256642984929891287e-07 5.584904165416536581e-09 2.176747347500951335e-04 8.266911964712422289e-01 8.269088712059923241e-01
4.627555708043804536e-06 9.281700214266650564e-07 5.600033776591127517e-09 -5.477097362920901880e-04 1.098888301914335841e-02 1.044117328285126822e-02
4.578037516564076694e-06 9.381539901255672754e-07 5.660330987216926531e-09 -5.538978119247056631e-04 4.641657780922354704e-01 4.636118802803107508e-01
4.490953656905104140e-06 9.435119716251119686e-07 5.872562443390246422e-09 -1.339374572949157682e-03 2.056656934599212505e-01 2.043263188869720859e-01
4.367260968506423598e-06 9.700063853785339462e-07 6.039336957056473711e-09 -8.695074170379582523e-04 4.728796751236306051e-01 4.720101677065926538e-01
4.224163313208036740e-06 1.002756858095950991e-06 6.243636277563152936e-09 3.994540055458212224e-05 4.164298870920752904e-01 4.164698324926298656e-01
4.081126896628227324e-06 1.037648923975486911e-06 6.462955885644492764e-09 7.966107424267621084e-05 -6.966990997239008720e-01 -6.966194386496582514e-01
3.980352756437823895e-06 1.081500815784988242e-06 6.522842566212174394e-09 1.704481026370219254e-03 -4.845431581268702104e-01 -4.828386771004999911e-01
3.913064546931736872e-06 1.100122270438000905e-06 6.635135780019313138e-09 1.559988948970268685e-03 -7.995293998502308597e-01 -7.979694109012606118e-01
3.890850039940758009e-06 1.106379724657856440e-06 6.672928598486035314e-09 1.429217849770923754e-03 -3.424297360405716972e-01 -3.410005181908007943e-01
3.901212342114327534e-06 1.103384577872275539e-06 6.654898016713728176e-09 1.493386445270881990e-03 5.270259167272506318e-02 5.419597811799594517e-02
3.921896069251493949e-06 1.097509293575462976e-06 6.619499273922983875e-09 1.969942416850709033e-03 1.563237588867885108e-01 1.582937013036392337e-01
3.943152677756084443e-06 1.091537113226685394e-06 6.583515247923156033e-09 1.802245459490106616e-03 1.157243195864676721e-01 1.175265650459577788e-01
3.959448420178541457e-06 1.086988882096621514e-06 6.556121221964609744e-09 1.775607096967973808e-03 -5.638270473361473023e-02 -5.460709763664675642e-02
3.972807735709806092e-06 1.083277867162169899e-06 6.533777682711219864e-09 1.442172166072896999e-03 -6.581372789637640608e-02 -6.437155573030350908e-02
3.984521681695124269e-06 1.080037430128500691e-06 6.514273045878030614e-09 1.053696835901805906e-03 4.115901852108905246e-02 4.221271535699085836e-02
3.991641628323678239e-06 1.078055536022921519e-06 6.502355580743281781e-09 7.588375232292707273e-04 1.686906677956461209e-01 1.694495053188753986e-01
3.986175925272071924e-06 1.079483723575191204e-06 6.511008285141595897e-09 6.516165354454248049e-04 1.712485344339054194e-01 1.719001509693508511e-01
3.969537216746055788e-06 1.083970057133729171e-06 6.538116435302579050e-09 2.842612923565288052e-04 1.911981077283488872e-01 1.914823690207054230e-01
3.945255230506667753e-06 1.090613488306995230e-06 6.578241832616415194e-09 5.585684942597743396e-04 1.659030682907118859e-01 1.664616367849716672e-01
3.921331892006673888e-06 1.097242381940282968e-06 6.618279813423208178e-09 4.316285663016686258e-04 -5.734249044751962288e-01 -5.729932759088945948e-01
3.905252598976604326e-06 1.101727863230961463e-06 6.645383322040126379e-09 5.616471614494841780e-04 2.863701239275329158e-02 2.919865955420277576e-02
3.897490036602786146e-06 1.104027889473112356e-06 6.657094072980909480e-09 3.184552141641192047e-04 1.053619994321426390e-01 1.056804546463067651e-01
3.899219906988542375e-06 1.103502003195641597e-06 6.653727003131049237e-09 6.148740299764740569e-04 -1.210260879071292095e-01 -1.204112138771527285e-01
3.914966202351172028e-06 1.099009339373660621e-06 6.626660079940283238e-09 9.810202852954738595e-04 -2.285574840136437302e-01 -2.275764637283482494e-01
3.944015521653556785e-06 1.090861793113294900e-06 6.577548573659561115e-09 1.067814291404151072e-03 -3.758063221985175062e-01 -3.747385079071133829e-01
3.985638055097712118e-06 1.079418874868347742e-06 6.508557530845748821e-09 1.372244072298980933e-03 -1.558016385276239646e-02 -1.420791978046341553e-02
4.030328231319419301e-06 1.067399901568112728e-06 6.436089843936424697e-09 1.326918179594439862e-03 2.653738943017387442e-01 2.667008124813332048e-01
4.065225966349922034e-06 1.058186284407842441e-06 6.380544754745827000e-09 1.163058784375954613e-03 3.211339153264400892e-01 3.222969741108160369e-01
4.082105688607015724e-06 1.053758730236393958e-06 6.353867915203545179e-09 6.649788966807609891e-04 1.142986145806865750e-01 1.149635934773673429e-01
4.077967677805903698e-06 1.054777308131290638e-06 6.360030107417285580e-09 6.057775290895586751e-04 1.648088516047412355e-01 1.654146291338307873e-01
4.056004857079365233e-06 1.060443710922952507e-06 6.394230772762044234e-09 6.643372588596013761e-05 2.491767276910525908e-01 2.492431614169385579e-01
4.021343971107568407e-06 1.069546763296402030e-06 6.449168068343780780e-09 -6.661880867250835614e-05 8.059160826685740631e-02 8.052498945818489795e-02
3.982088401236555253e-06 1.080063895192946315e-06 6.512639043656571983e-09 -3.075928778987283008e-04 -8.536874174522068870e-02 -8.567633462311941006e-02
3.944186965028298853e-06 1.090425699888757069e-06 6.575172102179436865e-09 -2.914544609369518202e-04 -1.242694637843637651e-01 -1.245609182453007169e-01
3.916166228644039572e-06 1.098209501205249611e-06 6.622148806497707982e-09 -2.714197534889536967e-04 -1.607864680359778475e-01 -1.610578877894668082e-01
3.901047056611804297e-06 1.102434626383559234e-06 6.647657084407616587e-09 -3.877379771959760246e-05 -7.494173015624916445e-02 -7.498050395396876899e-02
3.898556384193368731e-06 1.103089854517072017e-06 6.651623284233162093e-09 1.036626626993580880e-04 -2.944979943287115987e-01 -2.943943316660122544e-01
3.906625464256700157e-06 1.100757966296335851e-06 6.637587653556958219e-09 6.282332132043905171e-05 7.179633931608364605e-02 7.185916263740407817e-02
3.921084935087336420e-06 1.096645782754694354e-06 6.612814872648787438e-09 3.728313778669986589e-04 3.679005300302407022e-03 4.051836678169405681e-03
3.936306274812326200e-06 1.092352404699769119e-06 6.586948917820318322e-09 1.867559749147984505e-04 -4.767667181590162784e-02 -4.748991584098682939e-02
3.945550902708306691e-06 1.089740095901561318e-06 6.571221340657808095e-09 1.464416697384354760e-04 1.399792169938507413e-01 1.401256586635891699e-01
3.939529240234309975e-06 1.091360363055166773e-06 6.581018055676564472e-09 4.040798616973539925e-05 3.148803137914857331e-01 3.149207217776554546e-01
3.913392914240852132e-06 1.098629976638005390e-06 6.624893085296500257e-09 5.993180486000421192e-05 3.771599863894490312e-01 3.772199181943090562e-01
3.867798833433286099e-06 1.111594472756876599e-06 6.703133628303362847e-09 -3.455470142296052094e-05 1.309655078647526949e-01 1.309309531633297274e-01
3.809864104014266108e-06 1.128550231067187151e-06 6.805463132387772100e-09 -3.401837185868436531e-04 2.962938059976494287e-03 2.622754341389650634e-03
3.751930808004112318e-06 1.146057023298997952e-06 6.911115020514516018e-09 -1.659011906282106819e-04 -2.121041527889655498e-01 -2.122700539795937535e-01
3.701899123906196051e-06 1.161634819000652656e-06 7.005121031101034200e-09 -1.762285319628492664e-04 -1.493989575479286458e-01 -1.495751860798915089e-01
3.661770864195649374e-06 1.174444117707725864e-06 7.082418567656012582e-09 5.249678372634680734e-06 -1.318674046520680321e-01 -1.318621549736954113e-01
3.630707837704089123e-06 1.184553680114630833e-06 7.143426178814595127e-09 -3.684062606545274177e-05 8.870410298955988537e-02 8.866726236349442569e-02
3.608840764888641462e-06 1.191765810600762384e-06 7.186953965634718085e-09 2.454713580392342553e-05 -4.983640762786656353e-02 -4.981186049206264010e-02
3.596876773324621723e-06 1.195727990251846548e-06 7.210878063725479890e-09 4.635858165801046149e-04 -3.695774016097939096e-01 -3.691138157932137842e-01
3.597387605852104870e-06 1.195522362650845763e-06 7.209480129479904985e-09 1.015580594837146855e-03 -1.794497327393465014e-01 -1.784341521445093615e-01
3.608134858270808130e-06 1.191910312906786996e-06 7.187723985846216871e-09 9.880065661440270985e-04 7.238022877050198645e-02 7.336823533664602048e-02
3.625911601887936517e-06 1.186016275734255184e-06 7.152203973626173976e-09 1.112485106840442606e-03 -8.606593843905940844e-03 -7.494108737065498238e-03
3.644380910418094820e-06 1.179955530394411969e-06 7.115677985268810536e-09 9.586109058735831079e-04 1.170750501932182885e-02 1.266611592519541196e-02
3.658350455322795304e-06 1.175399648707780728e-06 7.088228307178677342e-09 7.028877928368440497e-04 4.003178714816257866e-02 4.073467494099942271e-02
3.664892725768248323e-06 1.173251351912941512e-06 7.075295923332853152e-09 4.806726513118600441e-04 2.577935962149684457e-01 2.582742688662802988e-01
3.668689059301217978e-06 1.171988052268694550e-06 7.067691005306892126e-09 4.367203210236814126e-04 -1.206825134858036108e-03 -7.701048138343546956e-04
3.671667322130058284e-06 1.170990783048353101e-06 7.061660635164126106e-09 3.450951385256945114e-04 -1.286711444992949538e-01 -1.283260493607692454e-01
3.676709797410898387e-06 1.169334668707590726e-06 7.051699022828608353e-09 3.056556222687176194e-04 -3.260194454512159723e-01 -3.257137898289472755e-01
3.682363275838113659e-06 1.167489200817011814e-06 7.040597120369538243e-09 -1.317214754027046242e-05 3.731046606413048750e-01 3.730914884937646114e-01
3.686136070435465497e-06 1.166244124301562917e-06 7.033115419236837454e-09 -1.483868999788764964e-04 1.744487008982016363e-01 1.743003139982227667e-01
3.687839681620332971e-06 1.165656188914974743e-06 7.029583507459448916e-09 -1.461003858865272953e-04 -1.423088091086324170e-01 -1.424549094945189442e-01
3.693770944660455045e-06 1.163734380770024059e-06 7.018021245054726881e-09 1.391620121946948729e-04 -2.195848424140400823e-01 -2.194456804018453944e-01
3.708316080173383009e-06 1.159120298172208986e-06 6.990220813982408089e-09 3.464156672134260928e-04 -1.740568732697589382e-01 -1.737104576025454983e-01
3.736204117250988055e-06 1.150420010545023969e-06 6.937771821386378242e-09 3.367373929053646409e-04 -9.065218907927530267e-02 -9.031545168636993803e-02
3.776300621075193003e-06 1.138158404035767293e-06 6.863837163929327436e-09 6.253727685685342430e-04 -4.604152756989066120e-02 -4.541615480132212695e-02
3.822604676071399013e-06 1.124326536783824693e-06 6.780426926233444762e-09 7.808094227323078562e-04 -4.037061740503133933e-02 -3.958980798229903147e-02
3.872644100275626510e-06 1.109754932351562446e-06 6.692551381448681483e-09 8.957311491946881588e-04 -7.550385381549951092e-02 -7.460812266630481582e-02
3.919700569448984828e-06 1.096388535982367655e-06 6.611945883190593979e-09 9.528613402969218771e-04 2.506975995065321428e-01 2.516504608468290716e-01
3.958346811077457296e-06 1.085640020742984206e-06 6.547134321746372790e-09 5.492439768152793111e-04 2.711253811901137567e-02 2.766178209582665498e-02
3.985862212876685839e-06 1.078100513628041003e-06 6.501682573365088504e-09 2.257304862437400916e-04 3.113414494601318694e-01 3.115671799463756164e-01
4.001772864275153769e-06 1.073768338627299596e-06 6.475578874164878185e-09 -6.294813854106767748e-05 3.289881000064198702e-02 3.283586186210091934e-02
4.007666512540795219e-06 1.072143148719114986e-06 6.465803064525164053e-09 -4.676257599662073106e-04 -5.167440183561389233e-02 -5.214202759558009964e-02
4.009785977879423043e-06 1.071530455548562329e-06 6.462132120562612509e-09 -5.675922727035945248e-04 1.060173111291238257e-01 1.054497188564202381e-01
4.008584727245497479e-06 1.071796459507607173e-06 6.463893049167198529e-09 -7.217975715031535455e-04 4.005815228509490566e-02 3.933635471359175212e-02
4.010966653966241252e-06 1.071113355252901864e-06 6.459806032614680016e-09 -1.605969666438611387e-04 -1.524885382476419693e-01 -1.526491352142858304e-01
4.017728216920638792e-06 1.069264733829607306e-06 6.448682688847577240e-09 -2.091511807663648526e-04 -4.537290221823120362e-02 -4.558205339899756847e-02
4.028873989959982318e-06 1.066260925511073727e-06 6.430591145849128458e-09 1.579292744837354490e-04 -1.624919034719827238e-01 -1.623339741974989814e-01
4.045837661857781380e-06 1.061745017112349039e-06 6.403377919702829272e-09 1.222563264586737364e-04 1.732270261880284323e-01 1.733492825144871130e-01
4.068559191224448677e-06 1.055770972550941002e-06 6.367367851355829098e-09 9.088606745819016730e-05 -5.325143261184805965e-02 -5.316054654438986948e-02
4.100072643247254746e-06 1.047612818943274578e-06 6.318180178237110785e-09 -9.024688648240353217e-05 -3.258172692558236605e-01 -3.259075161423060640e-01
4.142227330436226789e-06 1.036909725799786290e-06 6.253635854265330201e-09 -2.119196534786232933e-04 -1.096670063531615114e-01 -1.098789260066401346e-01
4.188038459438984388e-06 1.025526669265181702e-06 6.184987388258882331e-09 -3.892076699974073017e-04 2.280709567106775637e-02 2.241788800107034907e-02
4.229644945710932546e-06 1.015397805613669896e-06 6.123906461267825256e-09 -4.636129810495215331e-05 3.587243297096147643e-01 3.586779684115097844e-01
4.256263740946006615e-06 1.009005208580840179e-06 6.085369462480471177e-09 -5.691764010695501974e-04 3.013767501687905082e-01 3.008075737677209371e-01
4.263974661001500570e-06 1.007137193673210338e-06 6.074127736138990413e-09 -7.276216475104527182e-04 3.314984978572077523e-02 3.242222813821032251e-02
4.251153535841836147e-06 1.010130487363949331e-06 6.092209454177415770e-09 -1.053161238681855905e-03 1.447594334518456094e-01 1.437062722131637604e-01
4.222130270623651402e-06 1.017027560536466185e-06 6.133849525762941893e-09 -1.114668601534300751e-03 1.736165615737643719e-01 1.725018929722300642e-01
4.171791531767989849e-06 1.029240886194388881e-06 6.207672432758124769e-09 -1.295699100367371515e-03 4.379915757208774352e-01 4.366958766205100706e-01
4.079414111248861994e-06 1.041025097591386705e-06 6.524163127100897000e-09 -2.291560923639739122e-03 2.377277446208783118e-01 2.354361836972385658e-01
3.957370859656955225e-06 1.047657266548423057e-06 7.227109055200542396e-09 -5.355754237061936818e-03 1.570229045969162129e+00 1.564873291732100213e+00
3.737080337321305334e-06 1.109533338386068666e-06 7.654962486730088378e-09 9.010604857295465703e-03 1.755189658816357579e+00 1.764200263673653124e+00
3.585238180611549321e-06 1.161401868015126748e-06 8.430875511066451913e-09 3.438818724265380045e-04 -3.023923991469024131e+00 -3.023580109596597509e+00
3.420198350365297819e-06 1.218354992899086990e-06 8.844232727931564292e-09 -3.231248938196817910e-03 -9.331978431112908368e-01 -9.364290920494876547e-01
