S T U q1 q2
9.950929109141006250e-05 9.264925768354674183e-06 1.319551299274644968e-08 5.953237903527197616e-03 -6.426239043587607114e-01
9.958109858116784047e-05 9.191739948623480711e-06 1.304981500061666974e-08 7.387278090331683700e-03 -5.368993793062770692e-02
9.961071399083131883e-05 9.147397659602240377e-06 1.286352914458592575e-08 5.483559206641230865e-03 6.154593838408182194e-01
9.960743510269293979e-05 9.141323964156830844e-06 1.266369705991203446e-08 -1.679331957505358908e-03 7.884282370138606666e-03
9.960627172642518229e-05 9.168975459268136568e-06 1.248537628556777103e-08 -5.331814176604110500e-03 -1.758104620060692014e-01
9.961909264602631763e-05 9.220336086877581487e-06 1.235802159460610989e-08 -7.665087905200040908e-03 9.877895484038319296e-01
9.961225342347069297e-05 9.287544652688131468e-06 1.229300124472876924e-08 3.317344643627428979e-05 5.072236445592004372e-01
9.954264338271280501e-05 9.363222199613856786e-06 1.227778363853326221e-08 1.712294193711993984e-03 8.126942926741875795e-02
9.940830293786333315e-05 9.435806134654118604e-06 1.228205419192933886e-08 2.016233456297533699e-03 -3.551730959152017419e-01
9.925666429270687445e-05 9.490260937157312307e-06 1.227171438845464042e-08 3.761045044281541294e-05 -9.515277347990647172e-02
9.914515148946687225e-05 9.513436781941475172e-06 1.222247815180920405e-08 -1.370111058825340677e-03 -7.328400483725800996e-01
9.909747079158901222e-05 9.499030937595460684e-06 1.213012171637607096e-08 7.608858822390263121e-03 -9.277741586701253595e-01
9.910129598854336614e-05 9.448713274843660413e-06 1.201270826136176105e-08 -3.533918381917855456e-03 6.235110014876390494e-01
9.914436359645917264e-05 9.369633402622870632e-06 1.189674733915294765e-08 -5.172972186374580339e-03 3.243567776603839548e-01
9.923427095502945577e-05 9.272652093695878152e-06 1.179507322406189910e-08 -5.299260188026400087e-03 -2.457669241234832214e-01
9.937028429196046201e-05 9.173913362890074433e-06 1.169962616289000974e-08 1.668832703775713355e-03 -4.585447023420812229e-01
9.951095392812824882e-05 9.093785039445756715e-06 1.159696293791592207e-08 1.018675373535704587e-02 3.069731277451310802e-01
9.959306311154719087e-05 9.047624749230784592e-06 1.148674675132510204e-08 2.004421861517613479e-03 4.349414859242131115e-01
9.958618994375037633e-05 9.035750182189374412e-06 1.138248526637035161e-08 -1.497161952380032801e-03 3.075944099695462342e-01
9.952114640901572776e-05 9.044150676235736855e-06 1.129796197029102491e-08 -2.445104503365769233e-03 2.088818785137043221e-01
9.946283708060801279e-05 9.055116851855039270e-06 1.123757409004234288e-08 -2.724073252986736193e-03 -3.051078793218593432e-01
9.945676314445781507e-05 9.056908193058488496e-06 1.119819587643339604e-08 -4.110613383221162209e-03 -3.074556257039517959e-02
9.949828617963507214e-05 9.046239034334434682e-06 1.117471916482297710e-08 -1.008947623739597788e-04 2.837689210425260455e-01
9.954846415880941335e-05 9.026350742781774064e-06 1.116209394083939026e-08 9.920079354914790315e-04 -9.981129094444440852e-02
9.957515691689444390e-05 9.004617160491992876e-06 1.115603753402105300e-08 7.062434818683183124e-04 -1.408823285563514105e-01
9.957921705169362468e-05 8.989218845486932045e-06 1.115483348705364684e-08 4.306040841957292642e-03 4.127200814807636675e-01
9.958636081702200383e-05 8.984049305671010504e-06 1.115847420488220230e-08 -8.602305114754571491e-03 2.320848707582534587e-02
9.961824018575958083e-05 8.986082605920833798e-06 1.116422566408201527e-08 3.604999241522133246e-03 -6.632904392898453239e-02
9.967114530655510644e-05 8.989201288596079809e-06 1.116523597116417962e-08 6.612084518760052987e-04 -2.807060004823487276e-01
9.971792391970314869e-05 8.990695152413815771e-06 1.115593291352749921e-08 6.163144385493701805e-04 -5.822068427697857373e-02
9.972472010621725958e-05 8.992733835368422400e-06 1.113854534403595120e-08 3.595934029809733090e-03 1.513875382276843595e-01
9.966809320825228231e-05 8.997811795826731441e-06 1.112438301725694358e-08 -6.299748523108661402e-04 2.123466669151810038e-01
9.954663870562300296e-05 9.004371460020197445e-06 1.112995708881040753e-08 -1.137971130602766223e-03 4.251340190416996734e-02
9.938405923911847563e-05 9.006792466383513104e-06 1.117028245146988172e-08 -2.362243174331535300e-03 3.942401876488350609e-01
9.922189527691875263e-05 8.997521455649285741e-06 1.125098280504584519e-08 -8.611361651925442118e-03 3.860077247938935585e-01
9.910575157310337472e-05 8.968539717098657901e-06 1.136386853293535859e-08 1.299615938844311813e-03 -4.637798802985031443e-01
9.907267074276389167e-05 8.913023741283045885e-06 1.149151570670439886e-08 -7.928015538294364006e-05 -1.764345542414709200e-01
9.914114470040108040e-05 8.828495413137885561e-06 1.161729370939585860e-08 -5.034132732631868556e-03 -3.305485363265603382e-01
9.930019324578469135e-05 8.720355602562735725e-06 1.172993278538729852e-08 -4.716040621818295975e-04 -8.688958007066815981e-02
9.950632802810814082e-05 8.602883126216984670e-06 1.181997898759685938e-08 1.765543784303047481e-03 -2.171261116780094369e-01
9.970053538727861625e-05 8.495250250072060858e-06 1.187685543854003679e-08 8.967490768321151329e-03 6.061647739542053159e-02
9.983558201581956763e-05 8.414368196173848113e-06 1.189219956455573656e-08 4.045316349954530821e-03 -8.045379657538376250e-03
9.988824527176125116e-05 8.370777553798108074e-06 1.186549517513572145e-08 2.614891800331808902e-03 -1.302554410152616526e-01
9.985112460985912347e-05 8.369887528955494431e-06 1.180735904577858689e-08 5.664104171780537378e-03 1.549722701686384596e-01
9.972496998614009754e-05 8.412969613478110664e-06 1.173981370141156030e-08 3.907515645718673269e-03 3.436353479952938272e-01
9.952708388100351333e-05 8.494461839221043311e-06 1.169183280481526423e-08 -2.483622948205144176e-03 5.721000018513286989e-01
9.930217396902425069e-05 8.600476992623039786e-06 1.168874967029465473e-08 -8.231242097993862750e-03 4.423105075999878011e-01
9.911262473657750231e-05 8.712838530448087674e-06 1.174167420162696391e-08 -3.097882369020421578e-03 -5.229073431722497389e-02
9.900978673028023344e-05 8.815285262256034572e-06 1.184519295739612856e-08 -5.191624471575617683e-03 4.818747855222937915e-02
9.900992725937124222e-05 8.896625555634477792e-06 1.198268025880549344e-08 -2.841091280373908567e-03 -8.693467872276983144e-02
9.909115663051030988e-05 8.950309732335833985e-06 1.213237178996284828e-08 -1.769847693847803605e-03 -1.204047286743623602e-01
9.921079128746024549e-05 8.973222060845298110e-06 1.227262243385304537e-08 4.051702865161321832e-03 -4.852102622207077331e-01
9.933370700914973103e-05 8.965381275313932970e-06 1.238871063598837160e-08 3.880215133434727903e-03 -2.044006694627391596e-01
9.945194687486349019e-05 8.930696774140647540e-06 1.247750505289631949e-08 -9.353924141749514476e-04 -1.554638810608039989e-01
9.957508677869583659e-05 8.879008693643729912e-06 1.254348365550831948e-08 -4.174996392853791427e-03 -7.401800823533832840e-02
9.970059272980195118e-05 8.828665075223268043e-06 1.258942920609976444e-08 3.305502020918060779e-03 -9.601623633949785130e-02
9.980007397138644339e-05 8.805302118783598286e-06 1.261306158654879416e-08 6.841257670803679858e-03 1.192566775235697207e-01
9.983645091170390115e-05 8.832738423257210326e-06 1.261323227004807601e-08 5.696294803491763759e-03 3.522797009018674430e-01
9.978979489933952366e-05 8.920263775836037137e-06 1.259665839349557497e-08 2.501239953170086849e-03 3.033843534220821425e-01
9.966885939001674573e-05 9.057178819041220653e-06 1.257633113227472725e-08 4.161997139436879323e-04 1.658492924221910414e-01
9.950541798157849739e-05 9.219599411650751145e-06 1.256376094694351298e-08 -3.971757376934559325e-03 3.446321728974055532e-02
9.933850736114469113e-05 9.382819145489638057e-06 1.256360656223338453e-08 8.796437701230619410e-05 -1.505965556792077109e-01
9.919832567434809327e-05 9.529179945241390579e-06 1.257470054112513928e-08 -1.673786515293929078e-03 5.048991276499492642e-03
9.909967725042087235e-05 9.648619688965402933e-06 1.259438969198004750e-08 -2.917413689303871571e-03 -2.009676157250233075e-01
9.904736717359269348e-05 9.735945498314891181e-06 1.262132500209453913e-08 2.930318264182663057e-05 -7.787212347159311321e-02
9.904767451699407347e-05 9.788697009035007482e-06 1.265465373119406975e-08 -1.707580300315592048e-03 1.636257231293924974e-02
9.911304174502004981e-05 9.806700677813752468e-06 1.269035547548774065e-08 -4.172554827977625891e-03 -2.323956524881580776e-01
9.924993430527091092e-05 9.793596839821731858e-06 1.271765550091227549e-08 3.377660155232664607e-04 -1.780476393301562155e-01
9.944022855647671971e-05 9.759448427921322517e-06 1.271960264286095715e-08 1.335004947865758851e-03 -4.210600533001063184e-01
9.964033856819591421e-05 9.720968175911571819e-06 1.267954733400922119e-08 7.179380535278334641e-03 -1.242006296491524608e-01
9.980347824245488087e-05 9.697148552122684064e-06 1.259000288843531177e-08 5.907658388459191556e-03 -1.405452776245752489e-02
9.990262698230820083e-05 9.704021351209580324e-06 1.245751591595678152e-08 2.691720796158758588e-03 -1.100657852767312761e-01
9.993104883800310221e-05 9.753504003215811391e-06 1.229994310020774908e-08 1.009950772317580459e-03 1.706971384859592433e-01
9.988451016348945063e-05 9.854028154154828592e-06 1.213834999662318401e-08 1.671687021045475952e-03 4.951674029892600970e-01
9.975092372700593605e-05 1.000744091537600679e-05 1.198969275456854399e-08 5.005791186217800615e-04 3.429201489771003253e-01
9.952433555413890936e-05 1.020402464401466053e-05 1.186525086224347621e-08 3.427404684694934645e-03 2.007989631967390665e-01
9.922980388212427347e-05 1.042240940742901740e-05 1.177356696435803581e-08 -2.700479271692479699e-03 1.228847444298288849e-01
9.892732098048901085e-05 1.063554515542291219e-05 1.172164230967185478e-08 -7.500741050280979039e-03 2.647358686952472340e-01
9.868233389944337417e-05 1.081760037954690311e-05 1.171142250951920487e-08 -5.372326493275902948e-03 -1.266462412300661811e-01
9.853040173553687944e-05 1.094791133059892350e-05 1.173625621323457443e-08 -3.980895615349311356e-03 -1.245449236708786600e-01
9.847333131464613227e-05 1.101218771307371474e-05 1.178280824469858253e-08 -6.170391938338237736e-04 -1.629082549330256313e-01
9.850714449616107310e-05 1.100269124593070120e-05 1.183717104487411343e-08 4.716901281431873372e-05 -2.924376301956144175e-01
9.864081987385968473e-05 1.091842080413612583e-05 1.188924026769918301e-08 -5.436073591514434256e-03 -3.487955100979220902e-01
9.887679415350198592e-05 1.076643676487058630e-05 1.193096923155869023e-08 -3.004926251134243387e-03 -2.951562910740967993e-01
9.917891033962057147e-05 1.056523209517551808e-05 1.194943728584333860e-08 1.679314843398671542e-03 -1.406319963948270413e-01
9.947302751207330921e-05 1.034848765134604969e-05 1.192173760850285079e-08 5.089160333723752316e-03 -3.043163296622921621e-01
9.968093323956170022e-05 1.016296628845476229e-05 1.182111178477669838e-08 1.387485170172564342e-02 -2.706014900742950147e-01
9.974804276348838274e-05 1.005513008101948244e-05 1.163587694798399748e-08 1.258858199051504645e-02 -1.949506171974810798e-01
9.964743666753187574e-05 1.005144736310510492e-05 1.138695994775102260e-08 8.797781205636567847e-03 5.095202834713283835e-01
9.938349637228216505e-05 1.014601915844924528e-05 1.112511595458387440e-08 -1.146239373406299222e-04 6.349862318285737217e-01
9.900796050035703456e-05 1.030486917853951256e-05 1.090699470474521055e-08 -5.051196084530307218e-03 6.982766271013716164e-01
9.862221920932582697e-05 1.048262657773890789e-05 1.076939739360133078e-08 -1.438419119970535398e-02 4.006432709143794568e-01
9.834269042171531108e-05 1.063863703606150579e-05 1.071893715229361522e-08 -5.860045651165712854e-03 1.686376288891011654e-02
9.825085707278230940e-05 1.074405888098872387e-05 1.073743607447414317e-08 -7.392970375221796786e-03 -8.017750565178261013e-02
9.836287617549704172e-05 1.078334068372226588e-05 1.079290699532249834e-08 -8.185714012657996363e-03 -3.111410283921607345e-01
9.862819439248242208e-05 1.075691180867801677e-05 1.084943362690943700e-08 4.268867543013366017e-03 -4.371650040577250707e-01
9.895242820450014841e-05 1.068341036312222566e-05 1.087765003072837585e-08 1.841669986587968211e-03 -6.500179727296639953e-01
9.923980410157562425e-05 1.059265340473663765e-05 1.086634726976113656e-08 1.311555943519482348e-02 2.073963172005583999e-01
9.943767517574464898e-05 1.050893196573637328e-05 1.082674053526366071e-08 -5.519245373724057657e-04 2.275815672626357866e-01
9.955016000699712061e-05 1.043931502089493182e-05 1.078219437461978035e-08 -4.590398361265402016e-03 2.731506654704709547e-01
9.960771674855002113e-05 1.037797993103086899e-05 1.075134515061980457e-08 -2.253440223812575027e-03 -1.323924154443183454e-01
9.962656070444932620e-05 1.031848656555043572e-05 1.073992268143282511e-08 1.169267437814758281e-03 2.911422561362826400e-01
9.960233130360478899e-05 1.025931886962522797e-05 1.074518303492539853e-08 4.358489713729207793e-03 4.126381632485021100e-03
9.953590811513390077e-05 1.020054360389370095e-05 1.076305493975933061e-08 -5.046041809673607048e-03 1.634754177271346975e-02
9.945344060249887387e-05 1.013937702748084245e-05 1.078879393881292934e-08 1.735964889040042536e-03 3.409156739734022779e-01
9.939944713738132164e-05 1.006993239993214984e-05 1.081362055295093282e-08 -1.757346757918831770e-03 -3.459273269263647421e-01
9.941058052535302076e-05 9.986509823065529612e-06 1.082645957506848821e-08 -1.748633203445093542e-03 -6.118066703770850268e-01
9.949163930988482992e-05 9.887150227394799455e-06 1.082132026518640914e-08 4.462426421530718557e-03 6.771298941291803430e-03
9.961484481787910399e-05 9.774616564617249773e-06 1.080018283207935734e-08 -4.549243797530522215e-03 1.463152971266801217e-01
9.974048834541300763e-05 9.655598389881964920e-06 1.076668717505008465e-08 1.797122535311279634e-03 -6.790301917259711217e-02
9.983447549701297287e-05 9.542260684308902959e-06 1.071965300106505420e-08 5.047601368157739188e-03 -2.661524894642841588e-01
9.986910189724148765e-05 9.456002205315830662e-06 1.065459691667603295e-08 -7.234925674268755103e-04 1.617973759762900698e-01
9.981692814063041332e-05 9.425849359712388205e-06 1.056985991339361057e-08 9.257920542433906164e-03 2.181151444765507819e-01
9.965468761531660598e-05 9.475931154659969448e-06 1.047070885429875401e-08 4.892828921320369062e-03 6.567502793091630764e-01
9.938440619506786573e-05 9.609455644264003755e-06 1.037005108820364607e-08 7.345429047456608629e-03 2.756229838624246753e-01
9.905356777174390145e-05 9.803673938591403437e-06 1.028643194023763573e-08 -7.083600682308732743e-03 2.434111259257196735e-01
9.874454450847140827e-05 1.002086691999674604e-05 1.023938934863692292e-08 -4.878544423209563163e-03 -2.177419352200615776e-03
9.853545337325693703e-05 1.022512622081074984e-05 1.024287551205333954e-08 -1.133043231441721588e-02 1.960486374926961872e-01
9.847092868735162689e-05 1.039127184615264008e-05 1.029817184416558907e-08 -1.941684631721285470e-03 2.252458622501123386e-01
9.856169725255729353e-05 1.050364110734226721e-05 1.038921914014598179e-08 -7.786298212141939956e-03 -1.279197209920397427e-01
9.878859039367808201e-05 1.055357694591040262e-05 1.048563704892495108e-08 -1.691967697771801227e-03 -8.020760277590248677e-01
9.909711849076119231e-05 1.054203192577323151e-05 1.055588566377553783e-08 7.812829784812791445e-03 -6.161268440726850315e-01
9.940726649860050961e-05 1.048294152614914991e-05 1.058245264554888778e-08 1.822580331283019106e-03 -1.329295581880600707e-01
9.965019403230710414e-05 1.039949280783528712e-05 1.056612056357269845e-08 4.894497338669978603e-03 1.122870459864380166e-01
9.979920031486227017e-05 1.031419541334206457e-05 1.051815357181085563e-08 3.020482475662999988e-03 -1.075026670363854464e-02
9.986311431007250500e-05 1.024254789266060381e-05 1.045161634731802652e-08 -8.565108555713685234e-05 -1.576117157933047963e-01
9.985403589122408472e-05 1.019466670390011821e-05 1.037895077516527592e-08 1.355499451642039332e-03 2.196873189962307293e-01
9.976602686192955751e-05 1.017756876554979030e-05 1.031212078689348905e-08 2.239399791603036149e-03 3.167100730355141280e-01
9.958693540714208938e-05 1.019144955464841508e-05 1.026107658029116092e-08 1.215235734466579842e-03 5.363552307508197003e-01
