S T U q1 q2 q3
1.302114026678276718e-06 8.303821518087464979e-07 5.296211081698978218e-09 -1.808797680647872275e-04 9.692725970144966396e-01 9.690917172464318385e-01
1.274536652497496974e-06 8.483500437273855665e-07 5.410804714457606901e-09 9.596043341480835209e-05 3.236362336473241896e-01 3.237321940807389997e-01
1.245545031336144556e-06 8.680984835941185449e-07 5.536744189182508880e-09 1.208388030032678945e-04 -1.363000130593157166e+00 -1.362879291790153991e+00
1.222758770970438140e-06 8.850731477212194421e-07 5.644986918997201390e-09 2.398790638567897815e-04 -1.594818314589797836e+00 -1.594578435525941140e+00
1.201806296565924573e-06 9.027665137729071156e-07 5.757800789244668827e-09 2.009053676395276822e-04 -1.979545590807282096e+00 -1.979344685439642593e+00
1.186474250557035939e-06 9.174064185594574104e-07 5.851144204842547966e-09 1.515060619316378060e-04 -1.300454683686632862e+00 -1.300303177624701156e+00
1.175170521639593405e-06 9.293121716750583014e-07 5.927056370201541071e-09 1.509898537893957643e-04 -4.812728678872346677e-01 -4.811218780334452494e-01
1.168610749318013488e-06 9.367636490560113577e-07 5.974571903312915184e-09 2.745139371414569845e-04 9.272586338655131044e-03 9.547100275796588029e-03
1.168600211394500030e-06 9.368337211623690197e-07 5.974869475926856605e-09 2.155028769019566581e-04 1.559089227700614089e-01 1.561244256469633551e-01
1.171012321405980778e-06 9.349039214466242435e-07 5.962562278473302478e-09 2.033963292056330252e-04 7.181804345700726344e-02 7.202143978621289300e-02
1.176130121816356960e-06 9.308355555281120840e-07 5.936617327516834837e-09 1.047776621479010878e-04 6.445440670135837991e-02 6.455918436350628620e-02
1.176196584563246159e-06 9.306739084845157068e-07 5.935586411651261476e-09 -1.424292339606211821e-05 2.690907584199315750e-01 2.690765154965354955e-01
1.176214052505266379e-06 9.305889645355317345e-07 5.935103103505153510e-09 -1.036790640554507981e-04 4.569089377303150457e-01 4.568052586662595949e-01
1.175479359487515523e-06 9.314142565916822992e-07 5.940366519745031956e-09 -1.343905803960748074e-04 4.367272132752884062e-01 4.365928226948923574e-01
1.173714430404871500e-06 9.334096784802580345e-07 5.953092175000507512e-09 -2.396756221597681064e-04 3.698180333385003848e-01 3.695783577163406219e-01
1.172144018093914543e-06 9.352080304078897434e-07 5.964561062379907494e-09 -1.524133073624780316e-04 1.853634865902868967e-01 1.852110732829244100e-01
1.170585889172360000e-06 9.370132355234767704e-07 5.976073638556489289e-09 -1.840483578165515860e-04 -7.110001505744349970e-01 -7.111841989322515989e-01
1.170550943817220871e-06 9.371324265198309890e-07 5.976833777548922204e-09 -1.396991288985151985e-04 -2.448183333468954004e-01 -2.449580324757939243e-01
1.172332618149195891e-06 9.357081745819746322e-07 5.967750390931081192e-09 -2.124860061457640309e-04 -2.747274188368606929e-01 -2.749399048430064552e-01
1.175729630759056864e-06 9.330045499327313874e-07 5.950508058275677495e-09 -1.215211262436226292e-04 -5.606365089701732529e-01 -5.607580300964168929e-01
1.179378607196129307e-06 9.301177361856733936e-07 5.932097492269958554e-09 -1.388352946037410551e-05 -6.109092353366651906e-01 -6.109231188661256029e-01
1.184070112207597846e-06 9.264322562292214581e-07 5.908593757766386901e-09 5.404488334560808571e-06 -6.090001442854209301e-01 -6.089947397970864040e-01
1.192276289494648677e-06 9.200553151792351297e-07 5.867927185157935449e-09 8.845026452387189098e-05 -7.000014351505079446e-02 -6.991169325052692951e-02
1.196695354405059834e-06 9.166576620516147928e-07 5.846258798382134462e-09 6.240758086813007199e-05 4.970907658240815152e-01 4.971531734049496332e-01
1.199003112659846861e-06 9.148933064476648373e-07 5.835006349178272338e-09 3.805991901389971233e-06 7.996362203516316214e-01 7.996400263435330391e-01
1.200669346640424433e-06 9.136236414289631308e-07 5.826908802090926186e-09 -1.468506772517429865e-04 7.002725269762919424e-01 7.001256762990402116e-01
