S T U q1 q2 q3
4.135275964270255688e-06 1.227791934634079850e-06 7.287751961374164370e-09 9.452598995224673062e-04 -3.567309552121145089e-01 -3.557856953125920207e-01
4.136261531327114810e-06 1.227348686527574352e-06 7.288814045827047754e-09 1.558044953025215784e-03 -1.670958735228875724e-01 -1.655378285698623497e-01
4.148692035361870042e-06 1.223816117016859720e-06 7.267816447324218307e-09 1.527110838816507499e-03 8.482358017829838559e-02 8.635069101711490003e-02
4.168886355573859491e-06 1.218031955005279351e-06 7.233450689001082682e-09 1.671338530690347213e-03 3.923766498362013522e-03 5.595105029052360734e-03
4.189841702625806545e-06 1.212083440849524994e-06 7.198108591172883584e-09 1.495558327721094316e-03 2.432426391585451597e-02 2.581982224357561029e-02
4.205826861824804643e-06 1.207619313095544211e-06 7.171583412319039574e-09 1.202456343727356658e-03 5.272687281800791936e-02 5.392932916173527602e-02
4.213614044187859521e-06 1.205532113638503240e-06 7.159146795782674498e-09 9.476000162883732592e-04 2.705684024648959962e-01 2.715160024811843487e-01
4.218373539646170909e-06 1.204322902070809114e-06 7.151847383582736556e-09 8.979113138765718038e-04 1.165924857738076525e-02 1.255715989125733706e-02
4.222228363723032903e-06 1.203372920464826071e-06 7.146102752549559671e-09 7.930783317342121608e-04 -1.157234923074135224e-01 -1.149304139756793103e-01
4.228360165250167219e-06 1.201770974857600140e-06 7.136560087131133530e-09 7.481797553924099398e-04 -3.129855856508694245e-01 -3.122374058954769938e-01
4.235166591005778625e-06 1.199981197979991527e-06 7.125917559233260260e-09 3.818982950051161285e-04 3.862203243483524062e-01 3.866022226433575293e-01
4.239899210347741060e-06 1.198784056887187855e-06 7.118784602978573903e-09 2.266891068749277149e-04 1.876377866762126700e-01 1.878644757830875978e-01
4.242377135574144334e-06 1.198498644434327998e-06 7.113259472743647475e-09 2.521054610919795658e-04 -1.285379669558732729e-01 -1.282858614947813003e-01
4.249490541360616681e-06 1.196635164453845951e-06 7.102163745862732673e-09 5.808435046168042293e-04 -2.057278789720449197e-01 -2.051470354674281293e-01
4.266110561416915751e-06 1.192115616237068947e-06 7.075304214353841681e-09 8.204229576219482234e-04 -1.601177035978214036e-01 -1.592972806401994623e-01
4.297447332003477806e-06 1.183565044146751659e-06 7.024514465117911814e-09 8.112894568352638225e-04 -7.663569701082373342e-02 -7.582440755398847654e-02
4.342050509569915365e-06 1.171306485116347842e-06 6.954310362760335720e-09 1.129706516340069078e-03 -3.237653509253313189e-02 -3.124682857619306281e-02
4.393643888304491109e-06 1.157691807202210881e-06 6.873440936822649388e-09 1.311001110408306636e-03 -2.663575835892295629e-02 -2.532475724851464965e-02
4.449310050095974489e-06 1.143346214764551905e-06 6.788229491445230776e-09 1.445726721076449894e-03 -6.170560903903066219e-02 -6.025988231795421229e-02
4.501653471432252683e-06 1.130188699995156540e-06 6.710071628350070181e-09 1.513781718852733049e-03 2.645558944344514885e-01 2.660696761533042354e-01
4.544688893233289101e-06 1.119664074498187897e-06 6.646832516999738109e-09 1.057307518529788937e-03 4.110528759838061319e-02 4.216259511691040213e-02
4.575508123565723559e-06 1.112255073551635821e-06 6.602819950291980838e-09 6.875073336257905843e-04 3.253973079588501349e-01 3.260848152924759047e-01
4.593576797050330649e-06 1.108011354088158046e-06 6.577604058499022466e-09 3.571132059018294891e-04 4.702524885070857863e-02 4.738236205661040812e-02
4.600645936951876384e-06 1.106439509120056510e-06 6.568252498559202653e-09 -1.070419219111398701e-04 -3.746893573724641158e-02 -3.757597765915755145e-02
4.603520560018739854e-06 1.106178870006674302e-06 6.562427058930110312e-09 -1.916119118539547084e-04 1.207973702988063280e-01 1.206057583869523664e-01
4.607449811048310190e-06 1.112236219312162460e-06 6.518854648688680829e-09 1.958979297959559385e-04 5.468465171796843549e-02 5.488054964776439143e-02
4.610655657445617406e-06 1.111599633667718739e-06 6.515035583077829903e-09 8.420873988396956888e-04 -1.377774397719981891e-01 -1.369353523731584865e-01
4.618649537812751555e-06 1.109807730343726851e-06 6.504497570836497310e-09 7.878983810762699158e-04 -3.058227906415389441e-02 -2.979438068307762449e-02
4.631439004039923905e-06 1.106874641107629259e-06 6.487273261494923527e-09 1.212387936230810426e-03 -1.476292219070014511e-01 -1.464168339707706545e-01
4.650589663925546420e-06 1.102448019536234578e-06 6.461293667825146685e-09 1.175054100751561637e-03 1.881549455691189365e-01 1.893299996698704912e-01
4.676031346316954424e-06 1.096580833171333424e-06 6.426868884985933848e-09 1.143817811034494869e-03 -3.826570942720408652e-02 -3.712189161616959165e-02
4.711072210965485715e-06 1.088555231243171896e-06 6.379791969773683630e-09 9.422325402369396974e-04 -3.107857356907945956e-01 -3.098435031505576420e-01
4.757690968972293502e-06 1.077938192638891259e-06 6.318480191397420833e-09 8.038236513723262533e-04 -9.472936614247196019e-02 -9.392554249109963393e-02
4.808299081955317359e-06 1.066722498016930251e-06 6.252688187389969558e-09 6.095861582081987806e-04 3.776945788286667494e-02 3.837904404107487372e-02
4.854246646180994057e-06 1.056820523587956910e-06 6.193588204379213439e-09 1.019627367812303564e-03 3.738080001781511896e-01 3.748276275459634932e-01
4.883880348511396374e-06 1.050533900961219431e-06 6.156706825139215068e-09 4.251522381064284928e-04 3.165022628102480695e-01 3.169274150483544772e-01
4.892904900348978183e-06 1.048720714097629844e-06 6.146049580217391832e-09 2.450447349075374204e-04 4.834518961375344759e-02 4.859023434866098501e-02
4.879552670961449615e-06 1.051714459971576292e-06 6.163568014712271835e-09 -1.311089752267305397e-04 1.600563189827735044e-01 1.599252100075467808e-01
4.848526606915543926e-06 1.058566945100361934e-06 6.203714823131677096e-09 -2.077515847116531700e-04 1.890318752988306983e-01 1.888241237141190521e-01
4.891956273442744133e-06 9.836076578217591009e-07 7.021844483534748231e-09 -9.584092286928740101e-03 3.154855966814817947e-01 3.059015043945530476e-01
4.852998571149304761e-06 9.916269382144560926e-07 7.078878970125231034e-09 -8.792193213764759596e-03 -5.217010998392250798e-01 -5.304932930529898671e-01
4.819302765917497128e-06 9.986854225488133139e-07 7.129043654416935554e-09 -8.014317641398281677e-03 -3.623220670580629132e-01 -3.703363846994611741e-01
4.059071634988612851e-06 1.171139612367930796e-06 8.974930682472900152e-09 5.603646272806989126e-03 3.997458672952483028e+00 4.003062319225289656e+00
3.948518519830484806e-06 1.204044146879757091e-06 9.226980317985405440e-09 -1.751268789059103048e-03 -1.838253379089891837e+00 -1.840004647878950905e+00
3.859125001555191542e-06 1.232056491209783021e-06 9.441496339537545187e-09 -5.598696121668474135e-03 -5.218512298111903647e-01 -5.274499259328588874e-01
